resample,min_pval_exp,min_pval_theta
0,6.944444e-05,1.000000e+00
1,2.913266e-04,1.000000e+00
2,5.740787e-04,1.000000e+00
3,2.664003e-04,1.000000e+00
4,1.755480e-05,1.000000e+00
5,3.962013e-04,1.000000e+00
6,3.536599e-04,1.000000e+00
7,3.684807e-04,1.000000e+00
8,6.944444e-05,1.000000e+00
9,6.944444e-05,1.000000e+00
10,3.938687e-04,1.000000e+00
11,8.922947e-04,1.000000e+00
12,4.728013e-05,1.000000e+00
13,3.943130e-04,1.000000e+00
14,5.159285e-04,1.000000e+00
15,3.209525e-04,1.000000e+00
16,1.405423e-04,1.000000e+00
17,5.686737e-05,1.000000e+00
18,2.143347e-05,1.000000e+00
19,3.967566e-04,1.000000e+00
20,4.219700e-05,1.000000e+00
21,1.723184e-04,1.000000e+00
22,1.302462e-04,1.000000e+00
23,6.944444e-05,1.000000e+00
24,3.557703e-04,1.000000e+00
25,6.172840e-05,1.000000e+00
26,1.136879e-06,1.000000e+00
27,3.689881e-04,1.000000e+00
28,8.602509e-04,1.000000e+00
29,9.247418e-04,1.000000e+00
30,7.778617e-05,1.000000e+00
31,2.314815e-04,1.000000e+00
32,3.735488e-04,1.000000e+00
33,9.449488e-05,1.000000e+00
34,2.156987e-04,1.000000e+00
35,2.337073e-04,1.000000e+00
36,3.772076e-04,1.000000e+00
37,7.537045e-05,1.000000e+00
38,4.047540e-04,1.000000e+00
39,2.755732e-04,1.000000e+00
40,1.706933e-04,1.000000e+00
41,6.944444e-05,1.000000e+00
42,1.469387e-04,1.000000e+00
43,6.944444e-05,1.000000e+00
44,7.086168e-05,1.000000e+00
45,9.247418e-04,1.000000e+00
46,6.944444e-05,1.000000e+00
47,6.944444e-05,1.000000e+00
48,5.137454e-04,1.000000e+00
49,3.106707e-04,1.000000e+00
50,2.342372e-04,1.000000e+00
51,8.602509e-04,1.000000e+00
52,1.262626e-04,1.000000e+00
53,1.602564e-05,1.000000e+00
54,1.262626e-04,1.000000e+00
55,1.405423e-04,1.000000e+00
56,2.204586e-04,1.000000e+00
57,9.628467e-05,1.000000e+00
58,8.066779e-05,1.000000e+00
59,1.262626e-04,1.000000e+00
60,6.226647e-04,1.000000e+00
61,1.653439e-04,1.000000e+00
62,7.873520e-06,1.000000e+00
63,6.226647e-04,1.000000e+00
64,2.337073e-04,1.000000e+00
65,6.944444e-05,1.000000e+00
66,3.469954e-04,1.000000e+00
67,4.960317e-05,1.000000e+00
68,3.565478e-04,1.000000e+00
69,6.944444e-05,1.000000e+00
70,7.233796e-05,1.000000e+00
71,2.755732e-04,1.000000e+00
72,4.960317e-05,1.000000e+00
73,2.204586e-04,1.000000e+00
74,2.337073e-04,1.000000e+00
75,3.943130e-04,1.000000e+00
76,1.616696e-04,1.000000e+00
77,6.148231e-04,1.000000e+00
78,1.405423e-04,1.000000e+00
79,6.944444e-05,1.000000e+00
80,6.809484e-05,1.000000e+00
81,3.915362e-04,1.000000e+00
82,1.157407e-04,1.000000e+00
83,1.602564e-05,1.000000e+00
84,3.554371e-04,1.000000e+00
85,1.358208e-04,1.000000e+00
86,3.943130e-04,1.000000e+00
87,6.809484e-05,1.000000e+00
88,1.187085e-04,1.000000e+00
89,3.782073e-04,1.000000e+00
90,3.595871e-04,1.000000e+00
91,1.139323e-04,1.000000e+00
92,6.944444e-05,1.000000e+00
93,2.204586e-04,1.000000e+00
94,1.683502e-04,1.000000e+00
95,1.793180e-04,1.000000e+00
96,4.629630e-05,1.000000e+00
97,6.944444e-05,1.000000e+00
98,1.464932e-04,1.000000e+00
99,2.608646e-05,1.000000e+00
100,2.995325e-04,1.000000e+00
101,7.014590e-05,1.000000e+00
102,3.752083e-04,1.000000e+00
103,1.849484e-04,1.000000e+00
104,3.609908e-04,1.000000e+00
105,3.650600e-04,1.000000e+00
106,6.944444e-05,1.000000e+00
107,3.709874e-04,1.000000e+00
108,3.551276e-04,1.000000e+00
109,5.304784e-05,1.000000e+00
110,2.755732e-04,1.000000e+00
111,1.405423e-04,1.000000e+00
112,2.337073e-04,1.000000e+00
113,7.470977e-04,1.000000e+00
114,3.970899e-04,1.000000e+00
115,3.632123e-04,1.000000e+00
116,6.809484e-05,1.000000e+00
117,6.944444e-05,1.000000e+00
118,5.787037e-04,1.000000e+00
119,6.614641e-04,1.000000e+00
120,6.944444e-05,1.000000e+00
121,6.944444e-05,1.000000e+00
122,6.944444e-05,1.000000e+00
123,4.411339e-04,1.000000e+00
124,6.614641e-04,1.000000e+00
125,3.352216e-04,1.000000e+00
126,5.929487e-04,1.000000e+00
127,2.424749e-04,1.000000e+00
128,6.944444e-05,1.000000e+00
129,2.165909e-04,1.000000e+00
130,6.944444e-05,1.000000e+00
131,4.111963e-04,1.000000e+00
132,2.337073e-04,1.000000e+00
133,6.944444e-05,1.000000e+00
134,2.744729e-04,1.000000e+00
135,5.787037e-04,1.000000e+00
136,1.648729e-04,1.000000e+00
137,4.314483e-05,1.000000e+00
138,3.639812e-04,1.000000e+00
139,2.156987e-04,1.000000e+00
140,4.026436e-04,1.000000e+00
141,5.740787e-04,1.000000e+00
142,1.849484e-04,1.000000e+00
143,5.334750e-05,1.000000e+00
144,6.809484e-05,1.000000e+00
145,6.944444e-05,1.000000e+00
146,2.932099e-04,1.000000e+00
147,4.330436e-05,1.000000e+00
148,2.480159e-04,1.000000e+00
149,6.944444e-05,1.000000e+00
150,1.467844e-04,1.000000e+00
151,1.110643e-04,1.000000e+00
152,8.497026e-05,1.000000e+00
153,2.976190e-04,1.000000e+00
154,3.224206e-05,1.000000e+00
155,3.352216e-04,1.000000e+00
156,6.944444e-05,1.000000e+00
157,6.614641e-04,1.000000e+00
158,3.236934e-05,1.000000e+00
159,5.334750e-05,1.000000e+00
160,6.759907e-05,1.000000e+00
161,5.159285e-04,1.000000e+00
162,3.747640e-04,1.000000e+00
163,1.706933e-04,1.000000e+00
164,6.944444e-05,1.000000e+00
165,6.944444e-05,1.000000e+00
166,2.755732e-04,1.000000e+00
167,6.944444e-05,1.000000e+00
168,6.944444e-05,1.000000e+00
169,6.226647e-04,1.000000e+00
170,2.314815e-04,1.000000e+00
171,2.834467e-04,1.000000e+00
172,1.979167e-04,1.000000e+00
173,3.772076e-04,1.000000e+00
174,4.304121e-04,1.000000e+00
175,3.578026e-04,1.000000e+00
176,4.629630e-05,1.000000e+00
177,3.996446e-04,1.000000e+00
178,2.337073e-04,1.000000e+00
179,4.081973e-04,1.000000e+00
180,6.944444e-05,1.000000e+00
181,6.226647e-04,1.000000e+00
182,6.944444e-05,1.000000e+00
183,3.945707e-04,1.000000e+00
184,3.853091e-05,1.000000e+00
185,3.432826e-05,1.000000e+00
186,4.192466e-05,1.000000e+00
187,1.423078e-04,1.000000e+00
188,8.497026e-05,1.000000e+00
189,6.464124e-04,1.000000e+00
190,2.801616e-04,1.000000e+00
191,2.608646e-05,1.000000e+00
192,3.345551e-04,1.000000e+00
193,1.653439e-04,1.000000e+00
194,1.238071e-04,1.000000e+00
195,6.944444e-05,1.000000e+00
196,6.944444e-05,1.000000e+00
197,1.405423e-04,1.000000e+00
198,4.372690e-04,1.000000e+00
199,3.943130e-04,1.000000e+00
200,3.188776e-05,1.000000e+00
201,9.247418e-04,1.000000e+00
202,7.233796e-05,1.000000e+00
203,7.014590e-05,1.000000e+00
204,3.869821e-04,1.000000e+00
205,2.976190e-04,1.000000e+00
206,4.860831e-07,1.000000e+00
207,1.648729e-04,1.000000e+00
208,1.933479e-04,1.000000e+00
209,6.226647e-04,1.000000e+00
210,3.086420e-04,1.000000e+00
211,4.054204e-04,1.000000e+00
212,6.944444e-05,1.000000e+00
213,3.923137e-04,1.000000e+00
214,2.729634e-04,1.000000e+00
215,1.970134e-04,1.000000e+00
216,2.099131e-05,1.000000e+00
217,1.946615e-04,1.000000e+00
218,3.858025e-05,1.000000e+00
219,6.809484e-05,1.000000e+00
220,7.086168e-05,1.000000e+00
221,6.944444e-05,1.000000e+00
222,3.558814e-04,1.000000e+00
223,1.345756e-04,1.000000e+00
224,7.778617e-05,1.000000e+00
225,8.602509e-04,1.000000e+00
226,2.314815e-04,1.000000e+00
227,6.944444e-05,1.000000e+00
228,4.890620e-05,1.000000e+00
229,3.643230e-04,1.000000e+00
230,3.596579e-04,1.000000e+00
231,2.755732e-04,1.000000e+00
232,7.233796e-05,1.000000e+00
233,4.960317e-05,1.000000e+00
234,3.817616e-04,1.000000e+00
235,1.297668e-04,1.000000e+00
236,1.275510e-04,1.000000e+00
237,6.944444e-05,1.000000e+00
238,2.755732e-04,1.000000e+00
239,4.261913e-04,1.000000e+00
240,2.976190e-04,1.000000e+00
241,6.944444e-05,1.000000e+00
242,1.262626e-04,1.000000e+00
243,6.944444e-05,1.000000e+00
