trajectory,input graphs
0,P1033-0:P120-1:P1238-1:P1255-1:P13-1:P132-1:P199-1:P25-0:P253-1:P383-0:P387-0:P40-0:P492-0:P546-0:P816-0:P889-0:P892-0:P969-0:P997-0
