trajectory,input graphs
0,P100-1:P1005-1:P1012-0:P1022-1:P106-0:P1078-0:P1118-0:P1137-0:P1244-0:P169-1:P238-0:P25-0:P257-0:P262-0:P267-0:P281-1:P282-1:P292-0:P388-0:P425-0:P438-0:P503-1:P506-0:P544-0:P566-0:P570-0:P581-0:P62-1:P621-0:P634-0:P656-1:P670-0:P68-1:P714-0:P731-0:P743-0:P750-0:P771-0:P796-0:P804-1
