rank,pvalue,fdr_exp
1,5.049396e-12,0.000000
2,3.914938e-06,0.000250
3,5.812872e-06,0.000167
4,6.574020e-06,0.000125
5,1.700719e-05,0.000300
6,2.265453e-05,0.000583
7,4.135532e-05,0.001214
8,4.982943e-05,0.001687
9,5.111100e-05,0.001500
10,5.256773e-05,0.001350
11,5.844910e-05,0.001409
12,7.089120e-05,0.001500
13,7.200799e-05,0.001423
14,8.962448e-05,0.001464
15,1.054348e-04,0.001833
16,1.257629e-04,0.002125
17,1.302083e-04,0.002412
18,1.391369e-04,0.002389
19,2.195150e-04,0.003105
20,2.281652e-04,0.003025
21,2.357682e-04,0.003024
22,2.441406e-04,0.002955
23,3.071442e-04,0.003565
24,3.274156e-04,0.003938
25,4.411723e-04,0.006060
26,4.598174e-04,0.005942
27,4.644097e-04,0.005741
28,6.696429e-04,0.008196
29,6.989538e-04,0.008569
30,7.426698e-04,0.008850
31,7.554977e-04,0.008839
32,7.777312e-04,0.008906
33,7.866837e-04,0.008955
34,9.455568e-04,0.009779
35,1.007863e-03,0.010743
36,1.308559e-03,0.013375
37,1.520925e-03,0.014149
38,1.692708e-03,0.015289
39,1.694560e-03,0.014962
40,1.726974e-03,0.014712
41,1.750000e-03,0.014585
42,1.889881e-03,0.016143
43,1.895789e-03,0.015826
44,2.271244e-03,0.019227
45,2.343750e-03,0.019156
46,2.352759e-03,0.018880
47,2.577360e-03,0.021053
48,2.871610e-03,0.022948
49,2.893519e-03,0.022643
50,3.016605e-03,0.023000
51,3.208333e-03,0.024402
52,3.256557e-03,0.024654
53,3.548499e-03,0.026689
54,3.592507e-03,0.026880
55,3.593474e-03,0.026464
56,3.958333e-03,0.029125
57,4.127754e-03,0.029368
58,4.201389e-03,0.029733
59,4.277253e-03,0.029703
60,4.482375e-03,0.031250
61,5.085237e-03,0.035057
62,5.153217e-03,0.034855
63,5.181231e-03,0.034611
64,5.213033e-03,0.034680
65,5.271047e-03,0.035023
66,5.729167e-03,0.037477
67,5.775834e-03,0.037522
68,6.045177e-03,0.039316
69,6.161477e-03,0.039623
70,6.250000e-03,0.040693
71,6.454346e-03,0.042408
72,6.509523e-03,0.042292
73,6.524683e-03,0.041911
74,6.659066e-03,0.041764
75,6.820870e-03,0.042540
76,7.109257e-03,0.043243
77,8.035714e-03,0.047526
78,8.333333e-03,0.047808
79,8.924162e-03,0.049323
80,8.950062e-03,0.049431
81,9.031199e-03,0.049556
82,9.210526e-03,0.049860
83,9.300595e-03,0.050000
84,9.472222e-03,0.050298
85,9.972955e-03,0.053153
86,1.015873e-02,0.053372
87,1.017584e-02,0.052971
88,1.037354e-02,0.053653
89,1.069885e-02,0.054601
90,1.085069e-02,0.055222
91,1.090920e-02,0.054885
92,1.095725e-02,0.055038
93,1.106322e-02,0.056011
94,1.174242e-02,0.061245
95,1.174628e-02,0.060774
96,1.204902e-02,0.062135
97,1.213689e-02,0.061938
98,1.219697e-02,0.061551
99,1.240079e-02,0.062328
100,1.260245e-02,0.062755
101,1.262442e-02,0.062426
