File Index,Support,Supporting Graphs,Edges
1,52,P1012-0 P1012-1 P1015-0 P1015-1 P1051-0 P1064-0 P113-0 P113-1 P1194-0 P1194-1 P120-0 P120-1 P1200-0 P1200-1 P1234-0 P125-0 P173-0 P314-0 P318-0 P389-0 P411-0 P415-0 P436-0 P436-1 P458-0 P508-0 P513-0 P513-1 P514-0 P520-0 P538-0 P538-1 P542-0 P577-0 P603-0 P603-1 P622-0 P622-1 P628-0 P640-0 P640-1 P642-0 P733-0 P763-0 P800-0 P816-0 P846-0 P925-0 P990-0 P990-1 P993-0 P993-1,TP53->-PTEN 0->-TP53
