File Index,Support,Supporting Graphs,Edges
1,18,P1051-0 P129-0 P129-1 P133-0 P133-1 P207-0 P207-1 P44-0 P44-1 P441-0 P441-1 P816-0 P87-0 P87-1 P889-0 P889-1 P990-0 P990-1,0->-TP53 TP53->-ATRX
