resample,min_pval_exp,min_pval_theta
635,3.306878e-04,1.000000e+00
636,6.944444e-05,1.000000e+00
637,5.686737e-05,1.000000e+00
638,3.766522e-04,1.000000e+00
639,1.759990e-04,1.000000e+00
640,6.944444e-05,1.000000e+00
641,3.758747e-04,1.000000e+00
642,1.358085e-04,1.000000e+00
643,2.091358e-04,1.000000e+00
644,3.879818e-04,1.000000e+00
645,6.944444e-05,1.000000e+00
646,6.944444e-05,1.000000e+00
647,2.755732e-04,1.000000e+00
648,2.755732e-04,1.000000e+00
649,6.944444e-05,1.000000e+00
650,3.543084e-06,1.000000e+00
651,2.589086e-04,1.000000e+00
652,1.512623e-04,1.000000e+00
653,6.987444e-05,1.000000e+00
654,1.679039e-04,1.000000e+00
655,2.143347e-05,1.000000e+00
656,3.943130e-04,1.000000e+00
657,6.944444e-05,1.000000e+00
658,1.984449e-04,1.000000e+00
659,4.578755e-06,1.000000e+00
660,1.679039e-04,1.000000e+00
661,5.686737e-05,1.000000e+00
662,2.445471e-04,1.000000e+00
663,1.736111e-04,1.000000e+00
664,1.250000e-04,1.000000e+00
665,1.417234e-04,1.000000e+00
666,2.735043e-04,1.000000e+00
667,6.944444e-05,1.000000e+00
668,1.929012e-04,1.000000e+00
669,5.235891e-04,1.000000e+00
670,6.512007e-04,1.000000e+00
671,6.944444e-05,1.000000e+00
672,3.472222e-04,1.000000e+00
673,1.101830e-05,1.000000e+00
674,7.716049e-04,1.000000e+00
675,3.832056e-04,1.000000e+00
676,3.669888e-04,1.000000e+00
677,3.758747e-04,1.000000e+00
678,1.984127e-05,1.000000e+00
679,6.809484e-05,1.000000e+00
680,3.592136e-04,1.000000e+00
681,7.233796e-05,1.000000e+00
682,3.998667e-04,1.000000e+00
683,1.511716e-04,1.000000e+00
684,9.462154e-05,1.000000e+00
685,5.104615e-04,1.000000e+00
686,1.167559e-04,1.000000e+00
687,1.488095e-04,1.000000e+00
688,3.468751e-04,1.000000e+00
689,6.944444e-05,1.000000e+00
690,1.393079e-04,1.000000e+00
691,5.787037e-04,1.000000e+00
692,3.783183e-04,1.000000e+00
693,3.915362e-04,1.000000e+00
694,3.336666e-04,1.000000e+00
695,1.157407e-04,1.000000e+00
696,1.393079e-04,1.000000e+00
697,6.944444e-05,1.000000e+00
698,2.604803e-04,1.000000e+00
699,2.445471e-04,1.000000e+00
700,4.279490e-04,1.000000e+00
701,6.944444e-05,1.000000e+00
702,3.902033e-04,1.000000e+00
703,3.720238e-04,1.000000e+00
704,3.845385e-04,1.000000e+00
705,3.705432e-04,1.000000e+00
706,2.445471e-04,1.000000e+00
707,1.148222e-05,1.000000e+00
708,2.099605e-05,1.000000e+00
709,1.028893e-03,1.000000e+00
710,9.060814e-05,1.000000e+00
711,3.665445e-04,1.000000e+00
712,6.944444e-05,1.000000e+00
713,3.602133e-04,1.000000e+00
714,7.233796e-05,1.000000e+00
715,6.944444e-05,1.000000e+00
716,3.334444e-04,1.000000e+00
717,8.792327e-05,1.000000e+00
718,1.417234e-04,1.000000e+00
719,2.755732e-04,1.000000e+00
720,3.812063e-04,1.000000e+00
721,1.797027e-05,1.000000e+00
722,9.645062e-04,1.000000e+00
723,1.984449e-04,1.000000e+00
724,1.393079e-04,1.000000e+00
725,2.082546e-04,1.000000e+00
726,6.944444e-05,1.000000e+00
727,3.785405e-04,1.000000e+00
728,4.409171e-04,1.000000e+00
729,2.166376e-04,1.000000e+00
730,2.199518e-04,1.000000e+00
731,4.188275e-05,1.000000e+00
732,6.665634e-04,1.000000e+00
733,3.063725e-05,1.000000e+00
734,3.665863e-04,1.000000e+00
735,4.471801e-04,1.000000e+00
736,2.445471e-04,1.000000e+00
737,3.776519e-04,1.000000e+00
738,2.445471e-04,1.000000e+00
739,3.859825e-04,1.000000e+00
740,3.832056e-04,1.000000e+00
741,2.551020e-04,1.000000e+00
742,6.944444e-05,1.000000e+00
743,3.585984e-05,1.000000e+00
744,7.233796e-05,1.000000e+00
745,1.129068e-04,1.000000e+00
746,6.944444e-05,1.000000e+00
747,1.028893e-03,1.000000e+00
748,2.032539e-04,1.000000e+00
749,3.772076e-04,1.000000e+00
750,4.578755e-06,1.000000e+00
751,3.837127e-05,1.000000e+00
752,1.679039e-04,1.000000e+00
753,4.081973e-04,1.000000e+00
754,3.998667e-04,1.000000e+00
755,1.872874e-04,1.000000e+00
756,6.944444e-05,1.000000e+00
757,3.954237e-04,1.000000e+00
758,5.307621e-04,1.000000e+00
759,6.944444e-05,1.000000e+00
760,1.365068e-05,1.000000e+00
761,6.944444e-05,1.000000e+00
762,3.710985e-04,1.000000e+00
763,1.215575e-04,1.000000e+00
764,1.227683e-04,1.000000e+00
765,1.157407e-04,1.000000e+00
766,1.900505e-04,1.000000e+00
767,4.728013e-05,1.000000e+00
768,1.167134e-04,1.000000e+00
769,2.729634e-04,1.000000e+00
770,6.944444e-05,1.000000e+00
771,3.804287e-04,1.000000e+00
772,7.233796e-05,1.000000e+00
773,3.306878e-04,1.000000e+00
