trajectory,input graphs
0,P1015-0:P1064-0:P1194-0:P1234-0:P125-0:P173-0:P318-0:P411-0:P415-0:P436-0:P458-0:P508-0:P513-0:P514-0:P520-0:P538-0:P542-0:P577-0:P603-0:P622-1:P640-0:P642-0:P763-0:P800-0:P816-0:P846-0:P925-0:P990-0:P993-0
