File Index,Support,Supporting Graphs,Edges
1,9,P1110-0 P1165-0 P25-0 P277-0 P331-0 P35-0 P374-0 P972-0 P972-1,0->-CDH1 CDH1->-PIK3CA PIK3CA->-MAP3K1
