resample,min_pval_exp,min_pval_theta
613,3.472222e-04,3.472222e-04
614,7.076540e-05,7.076540e-05
615,3.752083e-04,3.752083e-04
616,2.502770e-04,2.502770e-04
617,3.758747e-04,3.758747e-04
618,1.929012e-04,1.929012e-04
619,4.782517e-05,4.782517e-05
620,2.579958e-04,6.200397e-04
621,4.782517e-05,4.782517e-05
622,4.399109e-04,3.991880e-04
623,1.526436e-04,1.526436e-04
624,4.435250e-04,4.435250e-04
625,4.964110e-04,4.964110e-04
626,3.897392e-04,3.897392e-04
627,3.772076e-04,3.772076e-04
628,4.497807e-04,8.042125e-04
629,3.582139e-04,3.582139e-04
630,4.089748e-04,4.089748e-04
631,3.705432e-04,3.705432e-04
632,4.782517e-05,4.782517e-05
633,3.549928e-04,3.549928e-04
634,4.193047e-04,4.193047e-04
635,3.887593e-04,3.887593e-04
636,4.782517e-05,4.782517e-05
637,7.233796e-05,7.233796e-05
638,4.054204e-04,4.054204e-04
639,7.440476e-04,7.440476e-04
640,4.782517e-05,4.782517e-05
641,3.752083e-04,3.752083e-04
642,4.149728e-04,4.149728e-04
643,4.109741e-04,4.109741e-04
644,2.480159e-04,2.480159e-04
645,3.758747e-04,3.758747e-04
646,6.283069e-05,6.283069e-05
647,9.715964e-04,9.715964e-04
648,3.890790e-04,6.639762e-04
649,5.694895e-04,5.768077e-04
650,3.892036e-04,3.892036e-04
651,3.653227e-04,3.653227e-04
652,3.714696e-04,3.714696e-04
653,9.172667e-04,9.172667e-04
654,3.865378e-04,3.865378e-04
655,2.143347e-05,2.143347e-05
656,4.193047e-04,4.193047e-04
657,6.944444e-05,6.944444e-05
658,3.495501e-04,3.495501e-04
659,4.782517e-05,4.782517e-05
660,5.034036e-04,5.034036e-04
661,2.893519e-04,2.893519e-04
662,3.673158e-04,3.673158e-04
663,3.233681e-04,3.550900e-04
664,9.531597e-04,9.930023e-04
665,3.443297e-04,3.443297e-04
666,9.645062e-05,3.772068e-04
667,6.944444e-05,6.944444e-05
668,3.466233e-04,6.734726e-04
669,4.998658e-04,4.998658e-04
670,7.955782e-04,7.955782e-04
671,6.944444e-05,6.944444e-05
672,5.373209e-04,5.373209e-04
673,4.782517e-05,4.782517e-05
674,7.495591e-04,7.495591e-04
675,3.847606e-04,3.847606e-04
676,3.758747e-04,3.758747e-04
677,3.401724e-04,3.401724e-04
678,1.984127e-05,1.984127e-05
679,6.482174e-05,6.482174e-05
680,3.953047e-04,4.581806e-04
681,7.076540e-05,7.076540e-05
682,3.804287e-04,3.804287e-04
683,3.804287e-04,3.804287e-04
684,3.332223e-04,3.332223e-04
685,4.817650e-04,4.266631e-04
686,3.812063e-04,3.812063e-04
687,3.598800e-04,3.598800e-04
688,4.185272e-04,4.185272e-04
689,4.782517e-05,4.782517e-05
690,3.970899e-04,3.970899e-04
691,5.137176e-04,5.137176e-04
692,3.954237e-04,3.954237e-04
693,3.918694e-04,3.918694e-04
694,1.291000e-04,3.332223e-04
695,3.848717e-04,3.848717e-04
696,4.330779e-04,4.330779e-04
697,4.782517e-05,4.782517e-05
698,9.987613e-04,9.987613e-04
699,5.299061e-04,1.029871e-03
700,8.638787e-04,8.638787e-04
701,6.944444e-05,6.944444e-05
702,4.822531e-04,4.822531e-04
703,3.720238e-04,3.720238e-04
704,3.943130e-04,3.943130e-04
705,3.638787e-04,3.638787e-04
706,7.257011e-04,7.257011e-04
707,2.539005e-04,5.787037e-04
708,3.942019e-04,3.942019e-04
709,7.109788e-04,7.109788e-04
710,1.429570e-05,4.542791e-05
711,3.401724e-04,3.401724e-04
712,6.944444e-05,6.944444e-05
713,3.838720e-04,3.838720e-04
714,4.340278e-05,4.340278e-05
715,7.233796e-05,3.478840e-04
716,3.355548e-04,3.355548e-04
717,4.822531e-04,4.822531e-04
718,5.183457e-04,5.183457e-04
719,3.463131e-04,3.463131e-04
720,4.109741e-04,4.109741e-04
721,1.041320e-03,1.041320e-03
722,8.680556e-04,8.680556e-04
723,4.735374e-04,6.734726e-04
724,3.843163e-04,3.843163e-04
725,4.972842e-04,5.096194e-04
726,4.782517e-05,4.782517e-05
727,4.171943e-04,4.171943e-04
728,2.180623e-04,2.180623e-04
729,4.081973e-04,4.081973e-04
730,1.157407e-04,1.157407e-04
731,3.546115e-04,3.543247e-04
732,6.200397e-04,6.200397e-04
733,2.314815e-04,2.314815e-04
734,5.800303e-04,5.800303e-04
735,8.052871e-04,8.052871e-04
736,6.200397e-04,6.200397e-04
737,3.869821e-04,3.869821e-04
738,3.352216e-04,3.352216e-04
739,3.332223e-04,3.332223e-04
740,3.867686e-04,3.867686e-04
741,3.632123e-04,3.632123e-04
742,4.782517e-05,4.782517e-05
743,3.529747e-04,4.124181e-04
744,7.076540e-05,7.076540e-05
745,8.418463e-05,1.735821e-04
746,4.782517e-05,4.782517e-05
747,1.019022e-03,1.019022e-03
748,4.040875e-04,4.040875e-04
749,3.918694e-04,3.918694e-04
750,3.722093e-04,3.722093e-04
751,5.683697e-05,5.683697e-05
752,5.787037e-04,5.787037e-04
753,3.709874e-04,3.709874e-04
754,3.894257e-04,3.894257e-04
755,6.200397e-04,6.200397e-04
756,4.782517e-05,4.782517e-05
757,3.601022e-04,3.601022e-04
758,4.720649e-04,4.720649e-04
759,4.782517e-05,4.782517e-05
760,3.612129e-04,3.612129e-04
761,6.283069e-05,6.283069e-05
762,3.612129e-04,3.612129e-04
763,7.188080e-04,7.188080e-04
764,3.690992e-04,3.690992e-04
765,5.871330e-04,5.871330e-04
766,3.915362e-04,3.915362e-04
767,3.720982e-04,3.720982e-04
768,3.897392e-04,3.897392e-04
769,3.674331e-04,3.674331e-04
770,3.998667e-04,3.998667e-04
771,3.915362e-04,3.915362e-04
772,1.012731e-04,3.738872e-04
773,7.937356e-04,7.937356e-04
774,4.141951e-04,4.720649e-04
775,4.054204e-04,4.054204e-04
776,3.720982e-04,3.720982e-04
777,6.944444e-05,6.944444e-05
778,6.908717e-05,6.908717e-05
779,3.776519e-04,3.776519e-04
780,5.358368e-05,5.291569e-04
781,3.676449e-04,3.676449e-04
782,4.081973e-04,4.081973e-04
783,3.362213e-04,3.362213e-04
784,4.782517e-05,4.782517e-05
785,3.554371e-04,3.554371e-04
786,3.705432e-04,3.705432e-04
787,3.354517e-04,3.573315e-04
788,3.709874e-04,3.709874e-04
789,3.732089e-04,3.732089e-04
790,6.944444e-05,6.944444e-05
791,6.482174e-05,6.482174e-05
792,1.157407e-04,1.157407e-04
793,3.714696e-04,3.714696e-04
794,3.943130e-04,3.943130e-04
795,3.880929e-04,3.880929e-04
796,3.693213e-04,3.693213e-04
797,6.506107e-04,6.506107e-04
798,8.756966e-04,1.148168e-03
799,3.665445e-04,3.665445e-04
800,2.862758e-04,2.768986e-04
801,4.997048e-04,4.997048e-04
802,4.083083e-04,4.083083e-04
803,4.782517e-05,4.782517e-05
804,4.822531e-04,4.822531e-04
805,3.859825e-04,3.859825e-04
806,4.040875e-04,4.040875e-04
807,3.852049e-04,3.852049e-04
808,3.472222e-04,3.472222e-04
809,6.944444e-05,6.944444e-05
810,3.484505e-04,3.534377e-04
811,3.752944e-04,3.752944e-04
812,1.157407e-04,1.157407e-04
813,4.782517e-05,4.782517e-05
814,1.675485e-04,3.658780e-04
815,4.822531e-04,4.822531e-04
816,3.752944e-04,3.752944e-04
817,4.054204e-04,4.054204e-04
818,2.893519e-04,2.893519e-04
819,3.943130e-04,3.943130e-04
820,3.766522e-04,3.766522e-04
821,3.842053e-04,3.842053e-04
822,2.314815e-04,2.314815e-04
823,3.736532e-04,3.736532e-04
824,3.915362e-04,3.915362e-04
825,4.021993e-04,4.021993e-04
826,6.944444e-05,6.944444e-05
827,3.332223e-04,3.332223e-04
828,3.872043e-04,3.872043e-04
829,7.233796e-05,7.233796e-05
830,3.741676e-04,3.741676e-04
831,3.796512e-04,3.796512e-04
832,3.798734e-04,3.798734e-04
833,3.637676e-04,3.637676e-04
834,7.233796e-05,7.233796e-05
835,3.887593e-04,3.887593e-04
836,6.944444e-05,6.944444e-05
837,4.183991e-06,4.865038e-05
838,1.157407e-04,1.157407e-04
839,3.358880e-04,3.358880e-04
840,3.822059e-04,3.822059e-04
841,3.804287e-04,3.804287e-04
842,3.627680e-04,3.627680e-04
843,3.601022e-04,3.601022e-04
844,3.332223e-04,3.332223e-04
845,5.358368e-05,3.943130e-04
846,4.581806e-04,4.581806e-04
847,7.440476e-04,7.440476e-04
848,1.640752e-04,4.327446e-04
849,8.474693e-04,8.474693e-04
850,8.986160e-04,8.438990e-04
851,3.776519e-04,3.776519e-04
852,2.314815e-04,2.314815e-04
853,6.944444e-05,6.944444e-05
854,8.818082e-04,9.195665e-04
855,6.125241e-04,6.125241e-04
856,3.915362e-04,3.915362e-04
857,2.143347e-05,2.143347e-05
858,4.782517e-05,4.782517e-05
859,2.314815e-04,2.314815e-04
860,3.648784e-04,3.648784e-04
861,3.674331e-04,3.674331e-04
862,8.640911e-04,8.640911e-04
863,3.720238e-04,3.720238e-04
864,6.944444e-05,6.944444e-05
865,2.104469e-04,2.104469e-04
866,3.408864e-04,3.408864e-04
867,4.442963e-04,4.442963e-04
868,4.782517e-05,4.782517e-05
869,2.057613e-04,2.057613e-04
870,3.337776e-04,3.337776e-04
871,1.291000e-04,6.200397e-04
872,4.782517e-05,4.782517e-05
873,4.442963e-04,4.442963e-04
874,2.314815e-04,2.314815e-04
875,7.440476e-04,7.440476e-04
876,3.401724e-04,3.401724e-04
877,3.970899e-04,3.970899e-04
878,3.812063e-04,3.812063e-04
879,6.944444e-05,6.944444e-05
880,3.472222e-04,3.472222e-04
881,4.782517e-05,4.782517e-05
882,4.127963e-04,5.276019e-04
883,3.415528e-04,3.415528e-04
884,6.944444e-05,6.944444e-05
885,6.386760e-04,6.386760e-04
886,3.401724e-04,3.401724e-04
887,8.680556e-04,8.680556e-04
888,3.748750e-04,3.748750e-04
889,3.690992e-04,3.690992e-04
890,3.733200e-04,3.733200e-04
891,2.180623e-04,2.180623e-04
892,4.284683e-04,4.074989e-04
893,8.700803e-04,9.580140e-04
894,3.598800e-04,3.598800e-04
895,3.740975e-04,3.740975e-04
896,2.536294e-04,2.536294e-04
897,4.782517e-05,4.782517e-05
898,4.855687e-04,4.855687e-04
899,5.238205e-04,6.247917e-04
900,2.593033e-04,2.268191e-04
901,7.358658e-04,7.358658e-04
902,4.782517e-05,4.782517e-05
903,9.195665e-04,9.195665e-04
904,5.732535e-05,5.732535e-05
905,3.845385e-04,3.845385e-04
906,8.052871e-04,8.052871e-04
907,4.354038e-04,7.257011e-04
908,4.442963e-04,4.442963e-04
909,2.803096e-04,3.720238e-04
910,2.539005e-04,3.868710e-04
911,4.822531e-04,4.822531e-04
912,3.892036e-04,3.892036e-04
913,4.782517e-05,4.782517e-05
914,3.657325e-04,3.657325e-04
915,5.555556e-04,5.555556e-04
916,1.092302e-03,1.092302e-03
917,4.782517e-05,4.782517e-05
918,4.822531e-04,4.822531e-04
919,6.753506e-04,6.753506e-04
920,7.580680e-04,7.580680e-04
921,4.657924e-04,4.657924e-04
922,4.782517e-05,4.782517e-05
923,3.503277e-04,3.503277e-04
924,4.243827e-04,4.243827e-04
925,8.747084e-04,8.747084e-04
926,2.536294e-04,2.536294e-04
927,8.606682e-04,8.885927e-04
