trajectory,input graphs
0,P1045-0:P1058-0:P1204-0:P1277-0:P266-0:P276-0:P290-0:P307-0:P317-0:P363-0:P442-0:P549-0:P639-0:P665-1:P776-0:P915-0:P994-0
