trajectory,input graphs
0,P1036-1:P1066-0:P1194-0:P120-0:P1234-0:P125-0:P1272-0:P380-0:P437-1:P440-0:P471-0:P509-0:P520-0:P536-0:P566-0:P622-1:P627-0:P64-0:P725-1:P796-0:P813-0:P815-0:P848-1:P88-1:P969-0:P981-1:P986-0
