trajectory,input graphs
0,P1074-0:P1079-0:P1099-0:P1148-0:P121-0:P1287-0:P1297-0:P170-0:P217-0:P218-0:P22-0:P248-0:P365-0:P378-0:P479-0:P613-0:P62-1:P646-0:P7-0:P712-0:P72-0:P751-0:P758-0:P772-0:P792-0:P808-0:P817-0:P98-0
