trajectory,input graphs
0,P1004-0:P1183-0:P1278-0:P140-0:P187-0:P243-0:P250-1:P277-0:P285-0:P385-0:P423-0:P473-0:P539-0:P549-0:P58-1:P584-0:P68-0:P727-0:P742-0:P786-0:P819-1:P844-0:P919-1
