rank,pvalue,fdr_exp
1,1.560349e-11,0.000000
2,2.205360e-06,0.000000
3,2.678270e-06,0.000000
4,3.288464e-06,0.000000
5,3.807878e-06,0.000000
6,9.313249e-06,0.000000
7,1.186795e-05,0.000000
8,3.105710e-05,0.000562
9,3.239819e-05,0.000667
10,4.411299e-05,0.001050
11,4.838077e-05,0.001091
12,5.383119e-05,0.001167
13,7.285500e-05,0.001692
14,7.543850e-05,0.001607
15,7.710953e-05,0.001600
16,1.250988e-04,0.002531
17,1.500496e-04,0.002706
18,1.566795e-04,0.002667
19,1.929808e-04,0.003000
20,2.075987e-04,0.002900
21,2.335438e-04,0.003214
22,2.441406e-04,0.003114
23,2.485098e-04,0.003065
24,2.797800e-04,0.003208
25,3.071442e-04,0.003460
26,3.574989e-04,0.004038
27,3.797359e-04,0.004389
28,4.411723e-04,0.004857
29,4.784257e-04,0.005259
30,4.920864e-04,0.005533
31,5.758475e-04,0.005952
32,6.140115e-04,0.006047
33,6.165456e-04,0.005864
34,6.194909e-04,0.005941
35,6.526492e-04,0.006100
36,8.116883e-04,0.007597
37,9.938573e-04,0.009500
38,1.013056e-03,0.009579
39,1.128472e-03,0.010295
40,1.168219e-03,0.010550
41,1.251908e-03,0.010976
42,1.302001e-03,0.011143
43,1.441990e-03,0.011395
44,1.511409e-03,0.011670
45,1.516956e-03,0.011533
46,1.524575e-03,0.011348
47,1.822917e-03,0.012894
48,2.266082e-03,0.017177
49,2.430556e-03,0.018418
50,2.480159e-03,0.018450
51,2.742069e-03,0.020618
52,2.797218e-03,0.020625
53,2.911352e-03,0.021189
54,3.137036e-03,0.022602
55,3.282501e-03,0.023009
56,3.597685e-03,0.024491
57,3.811405e-03,0.025956
58,3.895355e-03,0.026353
59,3.906250e-03,0.026508
60,3.924262e-03,0.026192
61,3.987811e-03,0.026713
62,4.216270e-03,0.028500
63,5.062669e-03,0.034429
64,5.215420e-03,0.034773
65,5.222222e-03,0.034369
66,5.262826e-03,0.034280
67,5.266606e-03,0.033910
68,5.679312e-03,0.036022
69,5.934989e-03,0.037123
70,6.002182e-03,0.037993
71,6.297601e-03,0.039296
72,6.446643e-03,0.039910
73,6.486979e-03,0.040130
74,7.378783e-03,0.043095
75,7.647681e-03,0.044913
76,7.828283e-03,0.045941
77,8.032677e-03,0.047097
78,8.333333e-03,0.048385
79,8.373249e-03,0.048335
80,8.388158e-03,0.047944
81,8.546162e-03,0.048025
82,9.069556e-03,0.049750
83,9.435168e-03,0.050898
84,9.467301e-03,0.050708
85,9.841900e-03,0.052388
86,1.023065e-02,0.054802
87,1.057870e-02,0.056241
88,1.095238e-02,0.058409
89,1.111111e-02,0.058472
90,1.113506e-02,0.058050
91,1.116572e-02,0.058132
92,1.137500e-02,0.058342
93,1.152760e-02,0.059715
94,1.255318e-02,0.063963
95,1.257790e-02,0.063447
96,1.263065e-02,0.063005
97,1.298652e-02,0.064603
98,1.302083e-02,0.064199
99,1.320833e-02,0.065192
100,1.328117e-02,0.064995
101,1.388889e-02,0.067183
102,1.409877e-02,0.068034
103,1.413690e-02,0.067626
104,1.461106e-02,0.069942
105,1.477273e-02,0.070343
106,1.552679e-02,0.073495
107,1.562500e-02,0.075136
108,1.579811e-02,0.074718
109,1.612222e-02,0.075936
110,1.626984e-02,0.076386
111,1.728822e-02,0.080261
112,1.731948e-02,0.079786
113,1.750078e-02,0.079367
114,1.755330e-02,0.079939
115,1.767042e-02,0.080296
116,1.768875e-02,0.079862
117,1.771807e-02,0.079915
118,1.774770e-02,0.079449
119,1.846591e-02,0.081517
120,1.866048e-02,0.081508
121,1.873122e-02,0.081095
122,1.877894e-02,0.082295
123,1.996528e-02,0.085907
124,2.022992e-02,0.085738
125,2.067939e-02,0.085872
126,2.091833e-02,0.088075
127,2.117550e-02,0.088106
128,2.167785e-02,0.090430
129,2.187500e-02,0.091027
130,2.195501e-02,0.090712
131,2.216135e-02,0.090966
132,2.230392e-02,0.090871
133,2.291667e-02,0.092504
134,2.318386e-02,0.093183
135,2.347457e-02,0.093626
136,2.353578e-02,0.093195
137,2.355769e-02,0.092836
138,2.386084e-02,0.094656
139,2.390850e-02,0.094547
140,2.391012e-02,0.094221
141,2.423701e-02,0.094245
142,2.434431e-02,0.094454
143,2.524132e-02,0.099790
144,2.570247e-02,0.100462
145,2.587710e-02,0.100355
146,2.594411e-02,0.100384
147,2.632360e-02,0.101119
148,2.678346e-02,0.102655
149,2.686543e-02,0.102295
150,2.708333e-02,0.103130
151,2.736361e-02,0.103169
152,2.810121e-02,0.104609
153,2.832602e-02,0.106683
154,2.902422e-02,0.108799
155,2.924378e-02,0.109819
156,3.007119e-02,0.111455
157,3.089944e-02,0.111869
158,3.125000e-02,0.116095
