resample,min_pval_exp,min_pval_theta
0,1.822917e-03,1.000000e+00
1,4.131342e-03,1.000000e+00
2,4.608792e-03,1.000000e+00
3,6.468680e-03,1.000000e+00
4,2.480159e-03,1.000000e+00
5,3.777473e-03,1.000000e+00
6,8.668736e-04,1.000000e+00
7,6.194909e-04,1.000000e+00
8,8.116883e-04,1.000000e+00
9,6.963326e-04,1.000000e+00
10,1.464972e-03,1.000000e+00
11,2.824682e-03,1.000000e+00
12,1.495981e-03,1.000000e+00
13,1.324155e-03,1.000000e+00
14,2.332301e-03,1.000000e+00
15,3.750514e-04,1.000000e+00
16,9.441326e-04,1.000000e+00
17,9.544335e-03,1.000000e+00
18,2.143347e-05,1.000000e+00
19,3.904321e-03,1.000000e+00
20,3.137036e-03,1.000000e+00
21,1.239039e-04,1.000000e+00
22,6.986108e-04,1.000000e+00
23,3.654342e-04,1.000000e+00
24,1.112606e-03,1.000000e+00
25,2.356605e-03,1.000000e+00
26,3.534226e-03,1.000000e+00
27,5.013021e-04,1.000000e+00
28,5.711163e-04,1.000000e+00
29,9.554413e-04,1.000000e+00
30,1.511409e-03,1.000000e+00
31,1.247739e-03,1.000000e+00
32,1.302001e-03,1.000000e+00
33,1.741469e-05,1.000000e+00
34,3.889055e-03,1.000000e+00
35,2.176876e-03,1.000000e+00
36,4.464286e-03,1.000000e+00
37,4.673482e-04,1.000000e+00
38,7.166290e-04,1.000000e+00
39,2.376510e-03,1.000000e+00
40,1.159056e-03,1.000000e+00
41,1.965456e-03,1.000000e+00
42,3.170540e-03,1.000000e+00
43,1.501679e-03,1.000000e+00
44,5.222222e-03,1.000000e+00
45,3.016126e-03,1.000000e+00
46,2.190522e-03,1.000000e+00
47,1.707539e-03,1.000000e+00
48,4.259259e-03,1.000000e+00
49,3.924262e-03,1.000000e+00
50,3.569461e-04,1.000000e+00
51,2.061632e-03,1.000000e+00
52,4.366427e-03,1.000000e+00
53,4.355593e-04,1.000000e+00
54,2.812958e-04,1.000000e+00
55,2.190522e-03,1.000000e+00
56,4.994936e-04,1.000000e+00
57,4.496528e-03,1.000000e+00
58,2.176876e-03,1.000000e+00
59,2.581368e-03,1.000000e+00
60,5.227273e-03,1.000000e+00
61,5.468750e-03,1.000000e+00
62,9.947420e-03,1.000000e+00
63,2.113136e-03,1.000000e+00
64,6.778020e-04,1.000000e+00
