File Index,Support,Supporting Graphs,Edges
1,131,P1007-0 P1017-0 P1024-0 P1024-1 P1055-0 P1080-0 P1082-0 P1090-0 P1108-0 P1110-0 P1112-0 P1112-1 P1128-0 P1133-0 P1149-0 P1165-0 P117-0 P12-0 P12-1 P1203-0 P1203-1 P1224-0 P1237-0 P1250-0 P1266-0 P127-0 P127-1 P1276-0 P1283-0 P1285-0 P1287-0 P1290-0 P1308-0 P1308-1 P136-0 P151-0 P151-1 P175-0 P208-0 P211-0 P211-1 P212-0 P215-0 P215-1 P217-0 P227-0 P243-0 P249-0 P249-1 P25-0 P254-0 P254-1 P277-0 P3-0 P300-0 P308-0 P308-1 P322-0 P331-0 P339-0 P347-0 P35-0 P352-0 P374-0 P39-0 P39-1 P419-0 P421-0 P426-0 P427-0 P455-0 P466-0 P48-0 P50-0 P503-0 P503-1 P507-0 P511-0 P528-1 P530-0 P534-0 P549-0 P561-0 P562-0 P562-1 P564-0 P564-1 P565-0 P592-0 P601-0 P601-1 P602-0 P61-0 P61-1 P620-0 P656-0 P656-1 P659-0 P677-0 P677-1 P711-0 P711-1 P712-0 P718-0 P730-0 P730-1 P742-0 P742-1 P747-0 P747-1 P784-0 P784-1 P823-0 P829-0 P860-0 P882-0 P898-0 P898-1 P901-0 P912-0 P928-0 P928-1 P930-0 P932-0 P937-0 P937-1 P972-0 P972-1 P976-0 P976-1 P991-0,0->-CDH1 CDH1->-PIK3CA
