trajectory,input graphs
0,P1012-1:P314-0:P327-1:P388-0:P41-1:P425-0:P438-0:P506-0:P521-1:P525-0:P542-0:P544-0:P570-1:P581-1:P634-0:P656-1:P681-1:P714-0:P731-0:P743-0:P771-1:P789-1:P790-1:P796-0:P812-0:P813-0:P829-0:P83-1:P847-0:P894-0:P902-1:P906-0:P951-1
