File Index,Support,Supporting Graphs,Edges
1,60,P1033-0 P1056-0 P1068-0 P1074-0 P1074-1 P1079-0 P1099-0 P1107-0 P1135-0 P1135-1 P1144-0 P1148-0 P1198-1 P121-0 P1287-0 P1297-0 P170-0 P170-1 P177-0 P187-0 P217-0 P218-0 P22-0 P248-0 P307-0 P321-0 P365-0 P365-1 P378-0 P386-0 P386-1 P426-0 P479-0 P48-0 P613-0 P613-1 P62-0 P62-1 P646-0 P646-1 P666-0 P676-0 P7-0 P712-0 P72-0 P751-0 P751-1 P758-0 P772-0 P792-0 P8-0 P808-0 P817-0 P817-1 P886-0 P886-1 P888-0 P950-0 P958-0 P98-0,MAP3K1->-PIK3CA 0->-MAP3K1
