trajectory,input graphs
0,P1059-0:P1064-0:P1093-0:P116-0:P1200-0:P1243-0:P209-0:P269-0:P296-0:P298-0:P304-0:P360-0:P389-0:P401-0:P493-0:P509-0:P547-1:P57-0:P572-0:P601-0:P606-0:P642-0:P646-1:P677-1:P744-0:P76-0:P800-0:P853-0:P948-1:P980-1:P990-1
