resample,min_pval_exp,min_pval_theta
170,4.613095e-03,5.284309e-03
171,1.455225e-03,4.458325e-03
172,1.011343e-03,5.449836e-04
173,1.832725e-03,4.016351e-03
174,6.837030e-04,2.399233e-03
175,1.332715e-03,4.166667e-03
176,2.118694e-03,3.182418e-03
177,1.361119e-03,2.169462e-03
178,2.713901e-03,7.100864e-04
179,2.634143e-03,1.745025e-03
180,2.569903e-03,2.249619e-04
181,2.172505e-03,5.140938e-03
182,1.191743e-03,2.359519e-03
183,4.177360e-04,2.683287e-03
184,1.096555e-03,2.156759e-03
185,1.839162e-03,3.824173e-03
186,4.769273e-03,6.400646e-03
187,4.973677e-04,1.506983e-03
188,1.184247e-03,3.042566e-03
189,1.935890e-03,1.701366e-03
190,1.322941e-03,1.083792e-03
191,3.205890e-03,4.166667e-03
192,4.902826e-03,1.093651e-03
193,1.037998e-04,1.622052e-04
194,3.117702e-04,8.849296e-04
195,9.455631e-04,3.234369e-04
196,1.351058e-03,4.768800e-03
197,3.925361e-03,8.593750e-03
198,1.594837e-03,6.536880e-04
199,1.822323e-03,1.822323e-03
200,4.069364e-04,4.616120e-04
201,1.809922e-03,2.358935e-03
202,3.360011e-03,3.666835e-03
203,3.124638e-03,4.198585e-03
204,3.185231e-04,4.747128e-04
205,1.003325e-03,6.578353e-04
206,1.358611e-03,6.478923e-03
207,2.492327e-03,2.226053e-03
208,4.032970e-03,7.312138e-03
209,9.395364e-04,1.045251e-03
210,2.336119e-03,3.863324e-03
211,8.157844e-04,1.304185e-03
212,1.106804e-04,2.025863e-04
213,8.871119e-04,1.264941e-03
214,3.418685e-03,5.081477e-03
215,3.324778e-04,3.782800e-04
216,1.997752e-03,5.202649e-03
217,1.410336e-04,3.294201e-04
218,7.190403e-04,1.948501e-03
219,2.100120e-03,4.657304e-03
220,1.855463e-03,2.649868e-03
221,1.446298e-03,2.341647e-03
222,3.637077e-03,6.086836e-03
223,1.947647e-04,4.153095e-04
224,1.311276e-04,1.826171e-04
225,1.954065e-03,4.166667e-03
226,7.307410e-04,9.096677e-04
227,3.053590e-04,3.471039e-04
228,3.324235e-04,7.942216e-04
229,2.608706e-03,4.608792e-03
230,1.788567e-03,1.788567e-03
231,3.815024e-03,3.761947e-03
232,3.933071e-03,7.691575e-03
233,2.787220e-03,3.120489e-03
234,4.126678e-04,4.616120e-04
235,5.936051e-03,5.838993e-03
236,1.219059e-03,1.311728e-04
237,2.448675e-03,3.667957e-03
238,1.485846e-03,6.250000e-03
239,3.345166e-04,3.805588e-04
240,2.781415e-03,2.735510e-03
241,4.643813e-03,2.137619e-03
242,1.763367e-03,2.204463e-03
243,7.190136e-04,9.273945e-04
244,1.785103e-04,1.113601e-04
245,8.686054e-05,1.867436e-04
246,3.168706e-03,5.972079e-03
247,4.798094e-04,5.009591e-04
248,1.223041e-03,6.823604e-04
249,9.508989e-04,1.442514e-03
250,7.192874e-04,2.280843e-03
251,2.005208e-03,7.812500e-03
252,5.243412e-03,2.914342e-03
253,1.850283e-03,3.718246e-03
254,6.853432e-04,4.390192e-03
255,5.568620e-04,7.805866e-04
256,1.437299e-03,3.169763e-03
257,1.091432e-03,1.155621e-03
258,5.471221e-04,9.600671e-04
259,9.077411e-04,1.099965e-03
260,2.608706e-03,4.608792e-03
261,7.285240e-04,2.291080e-03
262,9.117528e-03,1.921452e-03
263,1.681660e-03,3.112692e-03
264,8.719638e-04,7.805866e-04
265,1.182024e-03,2.032867e-03
266,1.686575e-03,5.356518e-03
267,3.538664e-04,3.753347e-04
268,1.028655e-04,6.676568e-04
269,2.363649e-03,3.696074e-03
270,5.366657e-04,6.042480e-04
271,7.973218e-04,2.333057e-03
272,7.596763e-04,1.029182e-03
273,3.990688e-04,9.453955e-04
274,1.570457e-03,9.468633e-04
275,1.500457e-03,3.009259e-03
276,2.790834e-03,5.814941e-03
277,2.860966e-03,4.341220e-03
278,8.023908e-04,1.901397e-03
279,4.166667e-03,3.994036e-03
280,7.624474e-03,3.711973e-03
281,1.722253e-05,3.714643e-05
282,3.479917e-03,3.674865e-03
283,5.240885e-03,7.812500e-03
284,1.231619e-03,3.171033e-03
285,9.852973e-04,2.337367e-03
286,3.204913e-04,8.422478e-05
287,1.496663e-03,6.773774e-04
288,5.337346e-04,8.614771e-04
289,6.927843e-04,1.176796e-03
290,3.564039e-04,3.146579e-04
291,7.489428e-04,2.533204e-03
292,3.636425e-03,1.405268e-02
293,2.538602e-03,6.869957e-03
294,2.647364e-03,5.119291e-03
295,1.831799e-03,1.116208e-03
296,7.439091e-04,1.454332e-03
297,1.494623e-04,1.598677e-04
298,3.613659e-03,4.341220e-03
299,4.408882e-03,6.736943e-04
300,3.086818e-04,2.413229e-03
301,1.287754e-03,4.779159e-03
302,1.439377e-03,3.173828e-03
303,6.081560e-04,1.155629e-03
304,1.488061e-03,1.449205e-04
305,1.135440e-03,3.013393e-03
306,1.100247e-03,4.122856e-03
307,3.586223e-03,4.565485e-03
308,7.431572e-04,3.431911e-03
309,1.015022e-04,1.304321e-04
310,2.578636e-03,3.189109e-03
311,1.057253e-03,3.259246e-03
312,1.382384e-03,2.119325e-03
313,3.333320e-03,3.242514e-03
314,1.074160e-03,1.955286e-03
315,1.451084e-03,5.767146e-04
316,3.797859e-04,4.299068e-04
317,2.682186e-03,1.174182e-02
318,1.927945e-04,4.061970e-04
319,2.400366e-03,4.424886e-03
320,4.664623e-03,1.729601e-03
321,2.144184e-03,3.418611e-03
322,1.678608e-03,3.669738e-03
323,3.736201e-03,6.887868e-03
324,6.969936e-04,9.536633e-04
325,1.488932e-04,2.655259e-04
326,8.883231e-04,5.743649e-03
327,5.214855e-04,2.224023e-04
328,3.617819e-03,5.049595e-03
329,7.924610e-04,6.889477e-03
330,2.237905e-03,2.258495e-03
331,7.991633e-04,3.183785e-03
332,1.589621e-03,2.291080e-03
333,2.143045e-04,5.819520e-04
334,8.101891e-04,9.306012e-04
335,6.117082e-04,1.299739e-03
336,1.748167e-03,3.255208e-03
337,2.291823e-03,3.707264e-03
338,7.382347e-04,4.069010e-04
339,3.322289e-03,3.823693e-03
340,4.694665e-04,5.275239e-03
341,1.530340e-03,1.087742e-03
342,1.714678e-05,2.612842e-05
343,1.816794e-03,3.383990e-03
344,8.389254e-04,2.196795e-03
345,9.358334e-04,1.455729e-03
346,4.411723e-04,3.827363e-03
347,1.434910e-03,1.732208e-03
348,1.818235e-03,1.154403e-03
349,1.787553e-04,2.479151e-04
350,1.333975e-03,2.372830e-03
351,1.352281e-03,2.236623e-03
352,2.330052e-03,5.660685e-03
353,4.199300e-04,9.918459e-04
354,8.251965e-04,6.066044e-03
355,3.180516e-03,3.711872e-03
356,3.166786e-03,5.399358e-03
357,1.291310e-04,1.040134e-03
358,6.107341e-04,3.148122e-04
359,1.923064e-03,3.827363e-03
360,2.204295e-03,4.200582e-03
361,1.823801e-03,5.470262e-03
362,2.381241e-03,4.675663e-03
363,2.008476e-03,3.172498e-03
364,8.268066e-04,9.533136e-04
365,4.452336e-04,7.519300e-05
366,1.115223e-03,3.273668e-03
367,1.657982e-03,3.896710e-03
368,1.968486e-04,1.466249e-03
369,1.835741e-03,5.272299e-03
370,1.312089e-03,1.034535e-03
371,2.810959e-03,4.358989e-03
372,2.394736e-03,2.291448e-03
373,2.949431e-03,4.921875e-03
374,1.262381e-03,1.939875e-03
375,2.017626e-03,3.863324e-03
376,9.722630e-04,4.834318e-03
377,1.040942e-04,1.185812e-04
378,1.186440e-03,7.652742e-03
379,6.884587e-04,2.188750e-03
380,4.855645e-04,9.655577e-04
381,6.219976e-04,7.340907e-04
382,1.415200e-03,3.192785e-03
383,2.787306e-03,1.141197e-03
384,1.199129e-03,4.638343e-03
385,8.991539e-04,3.509521e-03
386,2.885140e-03,2.213483e-03
387,1.841903e-03,4.341220e-03
388,2.163986e-04,5.772310e-04
389,2.087250e-03,2.291080e-03
390,3.119296e-03,1.125609e-03
391,3.594252e-03,2.092132e-04
392,6.286495e-04,2.686625e-03
393,4.174932e-04,9.365944e-04
394,3.563426e-03,5.367077e-03
395,2.389529e-03,9.449353e-04
396,5.555556e-04,1.455729e-03
397,5.610500e-04,1.093732e-03
398,2.172546e-03,7.160178e-03
399,2.989025e-03,4.515166e-03
400,1.168288e-03,1.676992e-03
401,1.895227e-03,8.417229e-04
402,1.011343e-03,1.747513e-03
403,5.555556e-04,1.455729e-03
404,5.868737e-04,3.585430e-04
405,2.343750e-03,3.894811e-03
406,1.022278e-03,3.981363e-03
407,6.825924e-04,1.085767e-03
408,1.655773e-03,1.652653e-03
409,5.719881e-03,7.680659e-03
410,1.841903e-03,3.980166e-03
411,1.879494e-03,3.287374e-03
412,7.757085e-04,1.396281e-03
413,1.884627e-04,6.014625e-04
414,1.074219e-03,2.756553e-03
415,3.257076e-03,2.249294e-03
416,3.455150e-04,9.749012e-04
417,1.233238e-02,1.140568e-02
418,1.545202e-04,2.141967e-04
419,3.388716e-04,4.166667e-03
420,3.793010e-03,1.034886e-02
421,5.203455e-03,2.198051e-03
422,4.322584e-03,4.779159e-03
423,1.776810e-04,1.595963e-03
424,1.277067e-03,4.687069e-03
425,2.074675e-03,5.565755e-03
426,9.750504e-04,4.043738e-03
427,1.795085e-03,3.954747e-03
428,5.519031e-04,3.927803e-04
429,4.241579e-04,6.341749e-04
430,9.066262e-04,5.749230e-04
431,7.663650e-04,2.689967e-03
432,2.066085e-04,4.952086e-04
433,3.316436e-04,1.257451e-03
434,8.086441e-04,3.700577e-03
435,1.569463e-03,3.817873e-03
436,1.949944e-03,1.148222e-04
437,1.384124e-03,4.164432e-03
438,9.554375e-04,1.492827e-03
439,3.032367e-04,1.408623e-03
440,2.068418e-04,3.090130e-04
441,9.474862e-04,2.330072e-03
442,5.674220e-04,2.626637e-03
443,4.077537e-04,3.498265e-04
444,7.536011e-04,2.590083e-04
445,2.275765e-03,2.942326e-03
446,3.289045e-03,1.952914e-03
447,3.344329e-03,7.198887e-03
448,1.284526e-03,3.957740e-03
449,2.828058e-04,2.606536e-03
450,3.474671e-03,4.344329e-03
451,9.077671e-04,2.304178e-03
452,4.119168e-04,1.087395e-03
453,5.638018e-04,1.244255e-03
454,1.917218e-03,2.623714e-03
455,2.918762e-03,5.140625e-04
456,4.405725e-04,1.964547e-03
457,2.055350e-03,3.826565e-03
458,9.882403e-04,1.835650e-03
459,9.429216e-04,1.261457e-03
460,7.585790e-05,8.290901e-04
461,3.346735e-03,4.311104e-03
462,4.072796e-04,9.607516e-04
463,1.422629e-03,2.680205e-03
464,4.831815e-04,1.319404e-03
465,1.975270e-03,1.391719e-03
466,2.903036e-03,5.570034e-03
467,1.217632e-04,5.200978e-04
468,9.160584e-04,1.156528e-03
469,1.609480e-03,2.228513e-03
470,2.311433e-03,9.173806e-04
471,2.353840e-04,5.217624e-04
472,1.906791e-04,5.634865e-04
473,1.132306e-03,2.146143e-03
474,1.101490e-03,5.051493e-03
475,3.403209e-04,7.583275e-04
476,6.936777e-03,8.306716e-03
477,1.381415e-03,4.274586e-03
478,1.273148e-04,1.298868e-04
479,3.259377e-03,2.820191e-03
480,6.304489e-04,1.778922e-03
481,1.632540e-03,1.836432e-03
482,4.545798e-03,4.024486e-03
483,1.172128e-03,3.416019e-03
484,8.742063e-04,2.152939e-03
485,1.432551e-03,2.676429e-03
486,2.964451e-04,6.742771e-04
487,1.570783e-03,2.316730e-03
488,6.334956e-04,5.629161e-04
489,1.796160e-05,5.642262e-05
490,1.144411e-03,4.779159e-03
491,3.429355e-04,6.644376e-04
492,2.877723e-03,4.241595e-03
493,3.695686e-03,3.546429e-03
494,4.857827e-04,1.108555e-03
495,1.007849e-02,6.753351e-03
496,1.705030e-03,8.247379e-04
497,2.541866e-03,5.826510e-03
498,1.170923e-04,1.497092e-04
499,1.335361e-04,5.112517e-04
500,2.058734e-04,3.448012e-04
501,2.402250e-03,1.414171e-03
502,1.385679e-03,2.756712e-03
503,5.176088e-04,1.515074e-03
504,5.838502e-03,6.557108e-03
505,3.544261e-04,3.768457e-04
506,1.152867e-03,1.484049e-03
507,7.092537e-04,5.623057e-04
508,6.751540e-04,3.655412e-03
509,1.024903e-03,7.812500e-03
510,6.576772e-04,1.096409e-03
511,3.944127e-03,8.014903e-03
512,3.761717e-04,1.301432e-03
513,7.686910e-04,1.085386e-03
514,2.447985e-03,3.156483e-03
515,8.478760e-04,8.927935e-04
516,2.593033e-04,7.542169e-04
517,3.407279e-03,4.166667e-03
518,1.923042e-03,1.972636e-03
519,9.390141e-04,2.315820e-03
520,4.173046e-03,1.167022e-02
521,2.234275e-03,4.522121e-03
522,3.089300e-03,4.341220e-03
523,1.255853e-03,2.201042e-03
524,2.422593e-03,4.229024e-03
525,4.036084e-03,2.831987e-03
526,5.966346e-04,9.558035e-04
527,1.958672e-03,1.032457e-03
528,5.038006e-03,8.214482e-03
529,1.228383e-03,3.509521e-03
530,1.626509e-03,1.908246e-03
531,9.349139e-04,4.744498e-03
532,7.727913e-04,7.676629e-04
533,2.859955e-03,1.134514e-03
534,7.566294e-04,1.036817e-03
535,3.857777e-04,7.243967e-04
536,4.771569e-03,8.691798e-04
537,1.403004e-03,2.649254e-03
538,2.111658e-03,1.102714e-03
539,1.181072e-03,3.956077e-03
540,5.611009e-04,4.953014e-04
541,4.897280e-03,1.747764e-03
542,4.481431e-05,5.382679e-05
543,1.900904e-04,3.556902e-04
544,1.015963e-03,1.291956e-03
545,8.755527e-04,1.388441e-03
546,9.413563e-04,2.509726e-03
547,2.113586e-04,2.197371e-04
548,4.888541e-04,1.112163e-03
549,2.567196e-04,2.862367e-04
550,5.436467e-03,7.998003e-03
551,1.987777e-03,2.584166e-03
552,5.928276e-04,1.747513e-03
553,5.340264e-03,8.894183e-03
554,4.466425e-03,3.509521e-03
555,3.725207e-03,6.215118e-03
556,1.243329e-04,1.298761e-04
557,4.214516e-03,3.865143e-04
558,3.429355e-04,6.644376e-04
559,1.049539e-03,9.517978e-04
560,5.379939e-04,1.802010e-04
561,3.271661e-03,4.696864e-03
562,4.603035e-04,4.616120e-04
563,8.813380e-04,2.136875e-03
564,3.429355e-04,5.579312e-04
565,4.321817e-03,4.553691e-03
566,3.333414e-03,4.236067e-03
567,3.577104e-03,5.732509e-03
568,7.081448e-04,3.263570e-04
569,1.378092e-03,4.358989e-03
570,9.207589e-04,8.603076e-04
571,2.810959e-03,1.090112e-03
572,7.283176e-04,9.429928e-04
573,3.692091e-04,9.598035e-04
574,3.608444e-03,5.161155e-03
575,5.393572e-04,1.872472e-03
576,1.004022e-03,3.842178e-03
577,7.263865e-05,6.775247e-05
578,3.050925e-03,4.115226e-04
579,1.769823e-03,3.902621e-03
580,1.182020e-03,1.576180e-03
581,8.245312e-04,7.311208e-04
582,2.032175e-03,4.094100e-03
583,4.159629e-03,8.674324e-03
584,3.320617e-04,7.500996e-04
585,1.368805e-03,2.103684e-03
586,3.977303e-03,6.748179e-03
587,2.777618e-03,1.657785e-03
588,1.931758e-03,3.827363e-03
589,8.208510e-04,2.127913e-03
590,1.135440e-03,1.343762e-03
591,2.722316e-03,4.320705e-03
592,3.093933e-03,4.358989e-03
593,4.404491e-03,9.021759e-03
594,3.429605e-04,1.868211e-03
595,4.425630e-04,6.676568e-04
596,6.479919e-04,1.302171e-03
597,6.644376e-04,6.644376e-04
598,1.697335e-03,6.310569e-03
599,9.576973e-05,1.258357e-04
600,9.586821e-05,3.292036e-04
601,9.435312e-04,1.286932e-03
602,1.132439e-04,8.610724e-04
603,2.881902e-03,1.145078e-03
604,9.542304e-05,2.192243e-04
605,3.145678e-04,8.717713e-04
606,7.665525e-04,5.089959e-04
607,1.264268e-04,3.348718e-04
608,2.042815e-03,4.341220e-03
609,6.880516e-04,3.472455e-03
610,1.129959e-04,2.006909e-04
611,2.154713e-03,3.298632e-03
612,3.113386e-03,5.992571e-03
613,3.475530e-04,1.953125e-03
614,6.773794e-04,1.155621e-03
615,1.513138e-03,6.723611e-03
616,1.924016e-04,1.400830e-04
617,3.045934e-03,3.827363e-03
618,5.544052e-03,6.977619e-03
619,4.657354e-03,7.647681e-03
620,2.579958e-04,2.291080e-03
621,3.245316e-04,3.419843e-04
622,1.622888e-04,1.072648e-03
623,4.986681e-04,1.082870e-03
624,2.756063e-03,1.515074e-03
625,2.106599e-04,6.005812e-04
626,1.272614e-03,4.358989e-03
627,1.956243e-03,3.164041e-03
628,4.497807e-04,7.500996e-04
629,1.902335e-03,6.592515e-03
630,2.982721e-03,4.115226e-04
631,1.461934e-03,4.166667e-03
632,1.995484e-03,1.900191e-03
633,4.890961e-03,5.214918e-03
634,6.552016e-04,1.298725e-03
635,1.880787e-03,6.362594e-03
636,4.452336e-04,1.757812e-03
637,8.370906e-04,1.323315e-03
638,7.109788e-04,1.799819e-03
639,3.289045e-03,2.695661e-03
640,1.187842e-03,5.728339e-03
641,2.336119e-03,3.863324e-03
642,7.218143e-04,1.286269e-03
643,4.564308e-04,3.378895e-04
644,4.317141e-03,5.179679e-03
645,3.487760e-03,6.833520e-03
646,2.891485e-03,5.707527e-03
647,1.691303e-03,1.071311e-03
648,4.243693e-03,1.295491e-03
649,4.822327e-04,4.417232e-03
650,1.806675e-03,2.984779e-03
651,1.134477e-04,2.723069e-04
652,1.181158e-04,3.210785e-04
653,8.221833e-04,2.942927e-03
654,1.369060e-03,5.769777e-03
655,2.143347e-05,6.430041e-05
656,7.382347e-04,2.627994e-03
657,1.991236e-03,7.556807e-03
658,2.894392e-03,8.150051e-04
659,4.656432e-04,6.042480e-04
660,2.182213e-03,6.626964e-03
661,3.716915e-03,5.109706e-03
662,2.757837e-03,2.399880e-03
663,3.233681e-04,4.111279e-04
664,6.827092e-04,1.039284e-03
665,4.422525e-04,1.394400e-03
666,9.803621e-04,9.645062e-05
667,7.814340e-04,9.583483e-04
668,3.466233e-04,3.471039e-04
669,5.899654e-04,2.200731e-03
670,2.402250e-03,1.079967e-03
671,1.249928e-03,5.564222e-03
672,7.117139e-03,1.598248e-02
673,1.040047e-03,5.380723e-03
674,6.094720e-04,1.904949e-03
675,1.670956e-03,1.134409e-03
676,1.540399e-03,2.705892e-03
677,9.577470e-05,8.310463e-04
678,3.841330e-03,2.377468e-04
679,1.462493e-03,1.776012e-03
680,1.129103e-04,7.169712e-04
681,3.779607e-03,1.442936e-03
682,6.927249e-04,9.501478e-04
683,2.105341e-03,3.649229e-03
684,3.307523e-04,6.886363e-04
685,1.954556e-04,6.752877e-04
686,2.450142e-03,3.957740e-03
687,5.299573e-04,9.096677e-04
688,3.431683e-03,6.984770e-03
689,1.695258e-04,1.472907e-04
690,4.237999e-04,4.426929e-04
691,3.824303e-04,2.933785e-04
692,1.519522e-03,2.147557e-03
693,2.336119e-03,3.863324e-03
694,7.153257e-03,1.299987e-04
695,1.133062e-03,1.791388e-03
696,9.699079e-04,6.881573e-04
697,2.535838e-03,2.133018e-03
698,1.659993e-03,1.126782e-03
699,1.866902e-03,1.051998e-03
700,3.045934e-03,3.605187e-03
701,2.062954e-03,3.726792e-03
702,1.065220e-03,1.596715e-03
703,1.579801e-03,3.827363e-03
704,2.906895e-04,1.984721e-03
705,2.966924e-04,1.192585e-03
706,2.871350e-03,1.114397e-03
707,6.090640e-04,4.233110e-04
708,1.170728e-03,2.077973e-03
709,7.109788e-04,3.009259e-03
710,1.429570e-05,2.367496e-05
711,5.480865e-03,9.624863e-03
712,1.135440e-03,1.758079e-03
713,2.508504e-04,8.465406e-04
714,2.046489e-03,7.187500e-03
715,2.166303e-03,2.409975e-03
716,1.018189e-03,2.942326e-03
717,2.597243e-03,3.957740e-03
718,4.224571e-03,3.827363e-03
719,1.903875e-03,4.654751e-03
720,2.166303e-03,2.409975e-03
721,2.645676e-03,4.732499e-03
722,2.679830e-03,5.737641e-03
723,2.092946e-03,3.418040e-04
724,2.704627e-03,5.769777e-03
725,3.456222e-03,3.278202e-03
726,7.415403e-05,7.110634e-05
727,3.974814e-03,5.610419e-03
728,5.132448e-03,6.185222e-03
729,1.575846e-03,5.650838e-03
730,1.058137e-04,3.034690e-04
731,7.073064e-05,8.121777e-05
732,6.886573e-04,4.341220e-03
733,1.853127e-03,3.902527e-03
734,9.632316e-04,3.734059e-03
735,9.490482e-04,1.257451e-03
736,7.300160e-04,9.719799e-04
737,4.955221e-04,2.200508e-03
738,1.244486e-03,1.036459e-03
739,3.491852e-03,6.734860e-03
740,2.029668e-03,3.896163e-03
741,1.891808e-03,1.941137e-03
742,3.721790e-04,5.993033e-04
743,6.911987e-05,1.016030e-04
744,4.612981e-04,1.135622e-03
745,8.418463e-05,7.500996e-04
746,1.129832e-03,1.350165e-04
747,1.834238e-03,3.827363e-03
748,1.145833e-02,1.506696e-02
749,1.200184e-03,6.152339e-03
750,1.788685e-03,2.577757e-03
751,9.196176e-05,4.111279e-04
752,1.460867e-03,2.490494e-03
753,2.627739e-03,1.043539e-03
754,9.528046e-04,9.275138e-04
755,7.901925e-04,1.067869e-03
756,9.463802e-04,1.432111e-03
757,3.375829e-03,4.033541e-03
758,1.146768e-03,9.507889e-04
759,2.376878e-03,1.983869e-03
760,1.814019e-03,3.467356e-03
761,1.735825e-04,2.235485e-04
762,1.011746e-03,3.226792e-03
763,1.000760e-03,1.849712e-03
764,9.142598e-04,2.195183e-03
765,5.602725e-03,6.743751e-03
766,2.028909e-03,3.180150e-03
767,2.724302e-04,5.217782e-04
768,3.173828e-03,3.173828e-03
769,1.135302e-03,1.308815e-03
770,4.861524e-04,1.107181e-03
771,1.265463e-04,8.493358e-04
772,2.756063e-03,5.873912e-03
773,3.346956e-03,7.395009e-03
774,7.884739e-04,9.273945e-04
