rank,pvalue,fdr_theta
930,9.523810e-02,0.548855
931,9.523810e-02,0.548855
932,9.523810e-02,0.548855
933,9.523810e-02,0.548855
934,9.543088e-02,0.549838
935,9.545455e-02,0.549450
936,9.556878e-02,0.549656
937,9.572892e-02,0.549225
938,9.660268e-02,0.550126
939,9.660268e-02,0.550126
940,9.687500e-02,0.551241
941,9.722222e-02,0.551625
942,9.727404e-02,0.551221
943,9.729024e-02,0.550795
944,9.758058e-02,0.550710
945,9.821429e-02,0.551818
946,9.821429e-02,0.551818
947,9.850959e-02,0.552470
948,9.880952e-02,0.552496
949,9.882479e-02,0.552116
950,9.973763e-02,0.554056
951,1.000000e-01,0.558679
952,1.000000e-01,0.558679
953,1.000000e-01,0.558679
954,1.003681e-01,0.558727
955,1.008566e-01,0.559195
956,1.012007e-01,0.560414
957,1.017252e-01,0.561782
958,1.017252e-01,0.561782
959,1.020443e-01,0.561948
960,1.023810e-01,0.563317
961,1.026786e-01,0.562771
962,1.026786e-01,0.562771
963,1.031465e-01,0.563792
964,1.033835e-01,0.563951
965,1.037893e-01,0.563585
966,1.041413e-01,0.563203
967,1.041667e-01,0.563124
968,1.041667e-01,0.563124
969,1.041835e-01,0.562768
970,1.045376e-01,0.562460
971,1.045743e-01,0.562006
972,1.045743e-01,0.562006
973,1.046667e-01,0.561885
974,1.051166e-01,0.561549
975,1.051357e-01,0.561157
976,1.063736e-01,0.562741
977,1.065256e-01,0.562586
978,1.065823e-01,0.562407
979,1.069387e-01,0.563489
980,1.070811e-01,0.563585
981,1.079597e-01,0.565714
982,1.080131e-01,0.565884
983,1.081818e-01,0.565871
984,1.083333e-01,0.565347
985,1.083333e-01,0.565347
986,1.083744e-01,0.565049
987,1.083744e-01,0.565049
988,1.085165e-01,0.565263
989,1.085510e-01,0.564848
990,1.085960e-01,0.565459
991,1.087104e-01,0.565470
992,1.092593e-01,0.566607
993,1.098901e-01,0.568121
994,1.102431e-01,0.568986
995,1.105223e-01,0.568836
996,1.105724e-01,0.568459
997,1.107817e-01,0.568863
998,1.111761e-01,0.570756
999,1.113904e-01,0.570314
1000,1.113904e-01,0.570314
1001,1.114040e-01,0.570282
1002,1.118306e-01,0.570420
1003,1.120858e-01,0.570754
1004,1.123315e-01,0.570717
1005,1.125000e-01,0.570296
1006,1.125000e-01,0.570296
1007,1.125926e-01,0.570712
1008,1.137607e-01,0.572060
1009,1.154113e-01,0.574705
1010,1.157486e-01,0.575073
1011,1.159031e-01,0.574906
1012,1.160714e-01,0.574337
1013,1.160714e-01,0.574337
1014,1.165468e-01,0.575341
1015,1.166088e-01,0.575113
1016,1.166667e-01,0.575259
1017,1.169664e-01,0.576069
1018,1.175834e-01,0.576237
1019,1.180640e-01,0.578204
1020,1.182806e-01,0.578435
1021,1.183851e-01,0.578493
1022,1.185897e-01,0.578676
1023,1.185973e-01,0.578303
1024,1.186375e-01,0.577916
1025,1.189475e-01,0.578135
1026,1.195656e-01,0.579250
1027,1.195790e-01,0.578611
1028,1.195790e-01,0.578611
1029,1.197967e-01,0.578645
1030,1.199658e-01,0.578479
1031,1.200029e-01,0.578267
1032,1.200029e-01,0.578267
1033,1.200029e-01,0.578267
1034,1.201594e-01,0.578481
1035,1.203704e-01,0.579275
1036,1.205357e-01,0.579118
1037,1.206583e-01,0.578706
1038,1.206583e-01,0.578706
1039,1.207330e-01,0.578363
1040,1.208013e-01,0.578246
1041,1.209311e-01,0.578312
1042,1.213430e-01,0.579293
1043,1.215278e-01,0.579850
1044,1.215986e-01,0.579523
1045,1.221271e-01,0.580069
1046,1.222181e-01,0.579713
1047,1.223141e-01,0.579861
1048,1.223958e-01,0.579627
1049,1.225092e-01,0.579847
1050,1.233466e-01,0.582331
1051,1.233466e-01,0.582331
1052,1.233466e-01,0.582331
1053,1.234098e-01,0.582160
1054,1.234375e-01,0.581826
1055,1.240602e-01,0.583119
1056,1.240809e-01,0.582694
1057,1.240809e-01,0.582694
1058,1.241026e-01,0.582949
1059,1.245059e-01,0.584545
1060,1.245471e-01,0.582977
1061,1.245471e-01,0.582977
1062,1.245471e-01,0.582977
1063,1.245471e-01,0.582977
1064,1.245471e-01,0.582977
1065,1.245471e-01,0.582977
1066,1.245471e-01,0.582977
1067,1.245833e-01,0.583567
1068,1.249680e-01,0.583666
1069,1.249680e-01,0.583666
1070,1.250000e-01,0.591235
1071,1.250000e-01,0.591235
1072,1.250000e-01,0.591235
1073,1.250000e-01,0.591235
1074,1.250000e-01,0.591235
1075,1.250000e-01,0.591235
1076,1.250000e-01,0.591235
1077,1.250000e-01,0.591235
1078,1.250000e-01,0.591235
1079,1.250000e-01,0.591235
1080,1.250000e-01,0.591235
1081,1.250000e-01,0.591235
1082,1.250000e-01,0.591235
1083,1.250000e-01,0.591235
1084,1.250000e-01,0.591235
1085,1.250000e-01,0.591235
1086,1.250000e-01,0.591235
1087,1.250000e-01,0.591235
1088,1.250000e-01,0.591235
1089,1.250000e-01,0.591235
1090,1.250000e-01,0.591235
1091,1.250000e-01,0.591235
1092,1.250000e-01,0.591235
1093,1.252723e-01,0.591340
1094,1.255787e-01,0.590989
1095,1.257440e-01,0.591019
1096,1.262668e-01,0.591049
1097,1.269841e-01,0.591454
1098,1.280909e-01,0.593163
1099,1.281936e-01,0.593415
1100,1.285838e-01,0.593874
1101,1.287879e-01,0.593753
1102,1.289757e-01,0.593712
1103,1.290598e-01,0.593626
1104,1.294615e-01,0.594732
1105,1.297540e-01,0.595325
1106,1.302910e-01,0.595777
1107,1.302910e-01,0.595777
1108,1.302910e-01,0.595777
1109,1.309292e-01,0.597547
1110,1.309524e-01,0.598308
1111,1.310658e-01,0.598054
1112,1.314484e-01,0.599643
1113,1.318182e-01,0.600749
1114,1.318182e-01,0.600749
1115,1.318182e-01,0.600749
1116,1.318182e-01,0.600749
1117,1.319444e-01,0.602591
1118,1.319444e-01,0.602591
1119,1.319444e-01,0.602591
1120,1.319444e-01,0.602591
1121,1.322732e-01,0.602262
1122,1.331965e-01,0.604677
1123,1.333333e-01,0.606067
1124,1.333333e-01,0.606067
1125,1.333333e-01,0.606067
1126,1.333333e-01,0.606067
1127,1.333333e-01,0.606067
1128,1.335727e-01,0.605737
1129,1.339286e-01,0.605703
1130,1.339286e-01,0.605703
1131,1.339286e-01,0.605703
1132,1.340151e-01,0.606055
1133,1.342593e-01,0.605759
1134,1.354606e-01,0.608255
1135,1.357475e-01,0.608235
1136,1.357475e-01,0.608235
1137,1.365079e-01,0.608328
1138,1.369048e-01,0.608320
1139,1.369963e-01,0.608009
1140,1.373277e-01,0.607641
1141,1.384784e-01,0.607836
1142,1.384784e-01,0.607836
1143,1.389286e-01,0.607633
1144,1.390526e-01,0.607413
1145,1.400000e-01,0.607926
1146,1.406158e-01,0.608475
1147,1.406250e-01,0.608156
1148,1.407411e-01,0.607844
1149,1.412509e-01,0.608243
1150,1.419170e-01,0.609659
1151,1.419715e-01,0.609325
1152,1.423026e-01,0.609479
1153,1.428571e-01,0.611452
1154,1.428571e-01,0.611452
1155,1.428571e-01,0.611452
1156,1.428571e-01,0.611452
1157,1.428571e-01,0.611452
1158,1.435627e-01,0.612227
1159,1.445567e-01,0.614869
1160,1.447368e-01,0.615059
1161,1.452855e-01,0.615068
1162,1.452855e-01,0.615068
1163,1.458333e-01,0.615447
1164,1.462637e-01,0.616349
1165,1.465443e-01,0.616875
1166,1.480195e-01,0.619795
1167,1.489711e-01,0.622083
1168,1.495116e-01,0.622402
1169,1.495260e-01,0.622362
1170,1.497398e-01,0.622110
1171,1.500000e-01,0.623458
1172,1.500975e-01,0.623602
1173,1.502700e-01,0.623278
1174,1.505208e-01,0.622980
1175,1.511287e-01,0.624066
1176,1.512500e-01,0.624383
1177,1.513228e-01,0.624392
1178,1.521164e-01,0.624997
1179,1.523500e-01,0.625216
1180,1.542048e-01,0.626358
1181,1.551036e-01,0.626711
1182,1.551282e-01,0.626456
1183,1.551515e-01,0.626657
1184,1.552083e-01,0.626349
1185,1.555556e-01,0.626386
1186,1.562934e-01,0.626561
1187,1.571592e-01,0.627767
1188,1.577398e-01,0.628067
1189,1.580351e-01,0.628311
1190,1.590664e-01,0.629012
1191,1.591435e-01,0.629363
1192,1.593137e-01,0.629077
1193,1.596427e-01,0.629887
1194,1.597222e-01,0.630000
1195,1.597222e-01,0.630000
1196,1.605741e-01,0.630291
1197,1.611111e-01,0.631300
1198,1.611949e-01,0.631270
1199,1.616162e-01,0.631472
1200,1.618752e-01,0.631975
1201,1.619792e-01,0.632162
1202,1.621818e-01,0.631739
1203,1.622299e-01,0.631421
1204,1.622674e-01,0.631771
1205,1.622990e-01,0.631457
1206,1.627867e-01,0.631490
1207,1.633333e-01,0.632961
1208,1.637962e-01,0.632899
1209,1.644227e-01,0.633251
1210,1.645571e-01,0.634267
1211,1.656920e-01,0.635282
1212,1.660079e-01,0.635267
1213,1.666667e-01,0.643894
1214,1.666667e-01,0.643894
1215,1.666667e-01,0.643894
1216,1.666667e-01,0.643894
1217,1.666667e-01,0.643894
1218,1.666667e-01,0.643894
1219,1.666667e-01,0.643894
1220,1.666667e-01,0.643894
1221,1.666667e-01,0.643894
1222,1.666667e-01,0.643894
1223,1.666667e-01,0.643894
1224,1.666667e-01,0.643894
1225,1.666667e-01,0.643894
1226,1.666667e-01,0.643894
1227,1.666667e-01,0.643894
1228,1.666667e-01,0.643894
1229,1.667023e-01,0.643767
1230,1.668200e-01,0.643473
1231,1.671746e-01,0.643713
1232,1.671746e-01,0.643713
1233,1.679762e-01,0.644744
1234,1.681287e-01,0.645901
1235,1.687438e-01,0.647181
1236,1.689425e-01,0.647091
1237,1.690856e-01,0.647032
1238,1.691515e-01,0.646735
1239,1.694721e-01,0.647242
1240,1.695080e-01,0.646948
1241,1.695707e-01,0.646644
1242,1.696429e-01,0.647036
1243,1.696429e-01,0.647036
1244,1.696429e-01,0.647036
1245,1.700000e-01,0.647426
1246,1.707819e-01,0.647866
1247,1.707849e-01,0.647497
1248,1.708744e-01,0.647675
1249,1.712054e-01,0.647940
1250,1.718750e-01,0.648629
1251,1.724025e-01,0.649251
1252,1.727273e-01,0.652021
1253,1.727273e-01,0.652021
1254,1.727273e-01,0.652021
1255,1.727273e-01,0.652021
1256,1.737436e-01,0.652547
1257,1.740515e-01,0.654218
1258,1.743083e-01,0.653873
1259,1.743083e-01,0.653873
1260,1.743659e-01,0.653382
1261,1.743659e-01,0.653382
1262,1.745701e-01,0.653097
1263,1.750000e-01,0.655229
1264,1.750000e-01,0.655229
1265,1.750000e-01,0.655229
1266,1.750000e-01,0.655229
1267,1.750000e-01,0.655229
1268,1.750000e-01,0.655229
1269,1.750000e-01,0.655229
1270,1.750224e-01,0.654927
1271,1.755952e-01,0.655521
1272,1.764706e-01,0.656585
1273,1.767213e-01,0.656554
1274,1.770162e-01,0.656259
1275,1.778195e-01,0.657593
1276,1.780303e-01,0.657098
1277,1.780303e-01,0.657098
1278,1.780303e-01,0.657098
1279,1.780303e-01,0.657098
1280,1.780303e-01,0.657098
1281,1.792498e-01,0.658434
1282,1.794444e-01,0.658425
1283,1.799428e-01,0.658525
1284,1.804953e-01,0.658776
1285,1.805370e-01,0.658458
1286,1.805556e-01,0.658930
1287,1.805556e-01,0.658930
1288,1.805646e-01,0.658516
1289,1.805646e-01,0.658516
1290,1.815873e-01,0.658446
1291,1.815873e-01,0.658446
1292,1.822920e-01,0.658925
1293,1.826691e-01,0.659084
1294,1.827052e-01,0.659046
1295,1.828348e-01,0.659149
1296,1.830065e-01,0.658655
1297,1.830065e-01,0.658655
1298,1.833333e-01,0.659151
1299,1.833333e-01,0.659151
1300,1.833333e-01,0.659151
1301,1.833333e-01,0.659151
1302,1.833333e-01,0.659151
1303,1.837491e-01,0.659292
1304,1.850198e-01,0.661724
1305,1.858259e-01,0.663013
1306,1.860283e-01,0.662786
1307,1.861538e-01,0.666228
1308,1.861538e-01,0.666228
1309,1.861538e-01,0.666228
1310,1.861538e-01,0.666228
1311,1.861538e-01,0.666228
1312,1.861538e-01,0.666228
1313,1.861538e-01,0.666228
1314,1.861538e-01,0.666228
1315,1.864198e-01,0.666070
1316,1.864198e-01,0.666070
1317,1.867971e-01,0.667370
1318,1.868132e-01,0.667481
1319,1.868132e-01,0.667481
1320,1.868132e-01,0.667481
1321,1.868132e-01,0.667481
1322,1.868132e-01,0.667481
1323,1.868750e-01,0.668590
1324,1.872480e-01,0.668936
1325,1.875000e-01,0.668381
1326,1.875000e-01,0.668381
1327,1.875000e-01,0.668381
1328,1.875000e-01,0.668381
1329,1.875000e-01,0.668381
1330,1.875000e-01,0.668381
1331,1.875000e-01,0.668381
1332,1.875000e-01,0.668381
1333,1.875000e-01,0.668381
1334,1.875000e-01,0.668381
1335,1.875000e-01,0.668381
1336,1.878628e-01,0.668199
1337,1.878628e-01,0.668199
1338,1.879085e-01,0.667897
1339,1.879085e-01,0.667897
1340,1.879085e-01,0.667897
1341,1.879085e-01,0.667897
1342,1.887276e-01,0.667785
1343,1.888889e-01,0.667569
1344,1.889754e-01,0.667221
1345,1.893750e-01,0.667110
1346,1.904085e-01,0.667882
1347,1.904762e-01,0.669722
1348,1.904762e-01,0.669722
1349,1.904762e-01,0.669722
1350,1.904762e-01,0.669722
1351,1.904762e-01,0.669722
1352,1.904762e-01,0.669722
1353,1.910714e-01,0.669855
1354,1.917989e-01,0.670456
1355,1.918724e-01,0.670146
1356,1.923077e-01,0.670764
1357,1.927083e-01,0.670898
1358,1.929825e-01,0.671084
1359,1.930480e-01,0.671066
1360,1.933417e-01,0.670779
1361,1.937500e-01,0.673295
1362,1.937500e-01,0.673295
1363,1.937500e-01,0.673295
1364,1.937500e-01,0.673295
1365,1.937500e-01,0.673295
1366,1.937500e-01,0.673295
1367,1.937500e-01,0.673295
1368,1.940104e-01,0.673175
1369,1.944444e-01,0.673062
1370,1.944444e-01,0.673062
1371,1.944444e-01,0.673062
1372,1.951835e-01,0.675499
1373,1.955782e-01,0.676108
1374,1.956019e-01,0.676252
1375,1.957169e-01,0.676046
1376,1.960784e-01,0.676019
1377,1.964286e-01,0.674555
1378,1.964286e-01,0.674555
1379,1.964286e-01,0.674555
1380,1.964286e-01,0.674555
1381,1.964286e-01,0.674555
1382,1.964286e-01,0.674555
1383,1.964286e-01,0.674555
1384,1.969373e-01,0.674900
1385,1.970760e-01,0.674791
1386,1.974256e-01,0.674497
1387,1.976190e-01,0.675797
1388,1.976190e-01,0.675797
1389,1.976190e-01,0.675797
1390,1.981456e-01,0.676412
1391,1.981713e-01,0.676337
1392,1.991844e-01,0.676985
1393,1.992754e-01,0.677067
1394,1.994071e-01,0.676982
1395,1.994772e-01,0.676874
1396,2.000000e-01,0.680062
1397,2.000000e-01,0.680062
1398,2.000000e-01,0.680062
1399,2.000000e-01,0.680062
1400,2.013889e-01,0.681864
1401,2.013889e-01,0.681864
1402,2.013889e-01,0.681864
1403,2.013889e-01,0.681864
1404,2.015977e-01,0.681893
1405,2.025463e-01,0.682801
1406,2.026408e-01,0.682581
1407,2.047619e-01,0.685270
1408,2.053476e-01,0.685442
1409,2.053571e-01,0.685210
1410,2.053571e-01,0.685210
1411,2.053571e-01,0.685210
1412,2.062142e-01,0.685973
1413,2.064815e-01,0.686007
1414,2.072854e-01,0.686133
1415,2.077885e-01,0.686820
1416,2.077899e-01,0.686605
1417,2.083333e-01,0.688554
1418,2.083333e-01,0.688554
1419,2.083333e-01,0.688554
1420,2.083333e-01,0.688554
1421,2.083333e-01,0.688554
1422,2.083333e-01,0.688554
1423,2.087699e-01,0.688269
1424,2.087699e-01,0.688269
1425,2.094494e-01,0.688195
1426,2.097070e-01,0.688613
1427,2.100509e-01,0.689083
1428,2.107943e-01,0.689497
1429,2.108950e-01,0.689234
1430,2.109375e-01,0.689381
1431,2.110043e-01,0.689317
1432,2.111111e-01,0.689487
1433,2.111111e-01,0.689487
1434,2.111111e-01,0.689487
1435,2.111661e-01,0.689224
1436,2.111661e-01,0.689224
1437,2.113095e-01,0.689003
1438,2.121212e-01,0.689712
1439,2.123047e-01,0.689754
1440,2.125000e-01,0.691492
1441,2.125000e-01,0.691492
1442,2.125000e-01,0.691492
1443,2.125000e-01,0.691492
1444,2.125000e-01,0.691492
1445,2.125000e-01,0.691492
1446,2.125000e-01,0.691492
1447,2.125000e-01,0.691492
1448,2.125000e-01,0.691492
1449,2.125000e-01,0.691492
1450,2.128852e-01,0.691547
1451,2.133673e-01,0.691620
1452,2.135294e-01,0.691473
1453,2.135294e-01,0.691473
1454,2.142335e-01,0.691872
1455,2.142857e-01,0.691375
1456,2.142857e-01,0.691375
1457,2.142857e-01,0.691375
1458,2.142857e-01,0.691375
1459,2.142857e-01,0.691375
1460,2.142857e-01,0.691375
1461,2.143827e-01,0.691646
1462,2.149660e-01,0.691630
1463,2.150794e-01,0.691385
1464,2.150794e-01,0.691385
1465,2.150997e-01,0.694331
1466,2.150997e-01,0.694331
1467,2.150997e-01,0.694331
1468,2.151550e-01,0.694442
1469,2.154371e-01,0.694643
1470,2.154812e-01,0.694801
1471,2.159634e-01,0.695205
1472,2.161654e-01,0.695492
1473,2.163186e-01,0.695841
1474,2.166667e-01,0.696485
1475,2.167488e-01,0.696658
1476,2.167488e-01,0.696658
1477,2.167488e-01,0.696658
1478,2.167488e-01,0.696658
1479,2.167488e-01,0.696658
1480,2.167488e-01,0.696658
1481,2.167488e-01,0.696658
1482,2.167488e-01,0.696658
1483,2.170330e-01,0.697664
1484,2.170330e-01,0.697664
1485,2.170330e-01,0.697664
1486,2.170330e-01,0.697664
1487,2.171053e-01,0.698587
1488,2.171053e-01,0.698587
1489,2.171053e-01,0.698587
1490,2.171053e-01,0.698587
1491,2.171053e-01,0.698587
1492,2.172840e-01,0.698490
1493,2.179593e-01,0.699040
1494,2.181818e-01,0.699744
1495,2.181839e-01,0.699740
1496,2.187500e-01,0.700655
1497,2.191964e-01,0.700409
1498,2.200708e-01,0.700435
1499,2.205882e-01,0.700268
1500,2.217672e-01,0.701493
1501,2.221681e-01,0.701285
1502,2.222222e-01,0.702082
1503,2.223320e-01,0.702054
1504,2.227169e-01,0.701965
1505,2.230367e-01,0.703292
1506,2.233259e-01,0.703286
1507,2.241848e-01,0.703144
1508,2.241848e-01,0.703144
1509,2.242563e-01,0.703202
1510,2.249844e-01,0.703476
1511,2.250000e-01,0.703251
1512,2.250000e-01,0.703251
1513,2.250000e-01,0.703251
1514,2.251462e-01,0.703793
1515,2.251462e-01,0.703793
1516,2.254464e-01,0.704545
1517,2.268278e-01,0.705518
1518,2.284781e-01,0.705568
1519,2.292993e-01,0.706052
1520,2.299228e-01,0.706417
1521,2.311385e-01,0.706317
1522,2.311385e-01,0.706317
1523,2.311385e-01,0.706317
1524,2.311562e-01,0.706080
1525,2.315286e-01,0.705866
1526,2.316071e-01,0.705645
1527,2.319068e-01,0.705567
1528,2.319444e-01,0.705363
1529,2.319688e-01,0.705201
1530,2.321429e-01,0.705337
1531,2.325374e-01,0.705295
1532,2.326837e-01,0.705055
1533,2.331349e-01,0.705705
1534,2.332332e-01,0.705472
1535,2.333333e-01,0.705212
1536,2.333333e-01,0.705212
1537,2.333333e-01,0.705212
1538,2.333333e-01,0.705212
1539,2.333409e-01,0.704947
1540,2.344416e-01,0.704705
1541,2.344416e-01,0.704705
1542,2.352941e-01,0.705263
1543,2.352941e-01,0.705263
1544,2.352941e-01,0.705263
1545,2.352941e-01,0.705263
1546,2.352941e-01,0.705263
1547,2.364927e-01,0.705273
1548,2.371795e-01,0.706160
1549,2.371795e-01,0.706160
1550,2.372326e-01,0.706003
1551,2.380952e-01,0.706958
1552,2.387615e-01,0.706883
1553,2.387862e-01,0.706580
1554,2.389191e-01,0.706615
1555,2.392997e-01,0.706531
1556,2.398405e-01,0.706410
1557,2.407948e-01,0.706368
1558,2.407948e-01,0.706368
1559,2.415459e-01,0.707293
1560,2.418793e-01,0.707090
1561,2.418793e-01,0.707090
1562,2.419643e-01,0.706894
1563,2.421749e-01,0.707111
1564,2.424242e-01,0.707672
1565,2.424242e-01,0.707672
1566,2.430556e-01,0.708200
1567,2.430556e-01,0.708200
1568,2.430556e-01,0.708200
1569,2.431973e-01,0.708009
1570,2.441398e-01,0.707660
1571,2.441398e-01,0.707660
1572,2.444444e-01,0.708333
1573,2.453288e-01,0.708902
1574,2.458333e-01,0.710362
1575,2.465602e-01,0.710601
1576,2.466931e-01,0.713978
1577,2.466931e-01,0.713978
1578,2.466931e-01,0.713978
1579,2.466931e-01,0.713978
1580,2.468509e-01,0.714966
1581,2.469509e-01,0.714761
1582,2.475556e-01,0.716043
1583,2.476190e-01,0.715165
1584,2.476190e-01,0.715165
1585,2.476190e-01,0.715165
1586,2.476190e-01,0.715165
1587,2.476190e-01,0.715165
1588,2.476190e-01,0.715165
1589,2.476190e-01,0.715165
1590,2.476190e-01,0.715165
1591,2.476375e-01,0.714925
1592,2.481618e-01,0.715668
1593,2.481618e-01,0.715668
1594,2.481618e-01,0.715668
1595,2.485380e-01,0.717529
1596,2.485380e-01,0.717529
1597,2.488871e-01,0.717591
1598,2.490119e-01,0.719553
1599,2.490119e-01,0.719553
1600,2.490119e-01,0.719553
1601,2.490942e-01,0.721969
1602,2.490942e-01,0.721969
1603,2.490942e-01,0.721969
1604,2.490942e-01,0.721969
1605,2.490942e-01,0.721969
1606,2.490942e-01,0.721969
1607,2.490942e-01,0.721969
1608,2.490942e-01,0.721969
1609,2.490942e-01,0.721969
1610,2.490942e-01,0.721969
1611,2.490942e-01,0.721969
1612,2.490942e-01,0.721969
1613,2.490942e-01,0.721969
1614,2.490942e-01,0.721969
1615,2.490942e-01,0.721969
1616,2.490942e-01,0.721969
1617,2.490942e-01,0.721969
1618,2.491667e-01,0.722248
1619,2.491667e-01,0.722248
1620,2.491667e-01,0.722248
1621,2.491667e-01,0.722248
1622,2.491667e-01,0.722248
1623,2.491667e-01,0.722248
1624,2.491667e-01,0.722248
1625,2.491667e-01,0.722248
1626,2.491667e-01,0.722248
1627,2.491667e-01,0.722248
1628,2.492161e-01,0.722492
1629,2.493961e-01,0.722536
1630,2.494033e-01,0.722764
1631,2.500000e-01,0.738021
1632,2.500000e-01,0.738021
1633,2.500000e-01,0.738021
1634,2.500000e-01,0.738021
1635,2.500000e-01,0.738021
1636,2.500000e-01,0.738021
1637,2.500000e-01,0.738021
1638,2.500000e-01,0.738021
1639,2.500000e-01,0.738021
1640,2.500000e-01,0.738021
1641,2.500000e-01,0.738021
1642,2.500000e-01,0.738021
1643,2.500000e-01,0.738021
1644,2.500000e-01,0.738021
1645,2.500000e-01,0.738021
1646,2.500000e-01,0.738021
1647,2.500000e-01,0.738021
1648,2.500000e-01,0.738021
1649,2.500000e-01,0.738021
1650,2.500000e-01,0.738021
1651,2.500000e-01,0.738021
1652,2.500000e-01,0.738021
1653,2.500000e-01,0.738021
1654,2.500000e-01,0.738021
1655,2.500000e-01,0.738021
1656,2.500000e-01,0.738021
1657,2.500000e-01,0.738021
1658,2.500000e-01,0.738021
1659,2.500000e-01,0.738021
1660,2.500000e-01,0.738021
1661,2.500000e-01,0.738021
1662,2.500000e-01,0.738021
1663,2.500000e-01,0.738021
1664,2.500000e-01,0.738021
1665,2.500000e-01,0.738021
1666,2.500000e-01,0.738021
1667,2.500000e-01,0.738021
1668,2.500000e-01,0.738021
1669,2.500000e-01,0.738021
1670,2.500000e-01,0.738021
1671,2.500000e-01,0.738021
1672,2.500000e-01,0.738021
1673,2.500000e-01,0.738021
1674,2.500000e-01,0.738021
1675,2.500000e-01,0.738021
1676,2.500000e-01,0.738021
1677,2.500000e-01,0.738021
1678,2.500000e-01,0.738021
1679,2.500000e-01,0.738021
1680,2.500000e-01,0.738021
1681,2.500000e-01,0.738021
1682,2.500000e-01,0.738021
1683,2.500000e-01,0.738021
1684,2.500000e-01,0.738021
1685,2.500000e-01,0.738021
1686,2.500000e-01,0.738021
1687,2.500000e-01,0.738021
1688,2.500000e-01,0.738021
1689,2.500000e-01,0.738021
1690,2.500000e-01,0.738021
1691,2.500000e-01,0.738021
1692,2.500000e-01,0.738021
1693,2.500000e-01,0.738021
1694,2.500000e-01,0.738021
1695,2.500000e-01,0.738021
1696,2.500000e-01,0.738021
1697,2.500000e-01,0.738021
1698,2.500000e-01,0.738021
1699,2.500000e-01,0.738021
1700,2.500000e-01,0.738021
1701,2.500000e-01,0.738021
1702,2.500000e-01,0.738021
1703,2.500000e-01,0.738021
1704,2.500000e-01,0.738021
1705,2.500000e-01,0.738021
1706,2.500000e-01,0.738021
1707,2.500000e-01,0.738021
1708,2.500000e-01,0.738021
1709,2.500000e-01,0.738021
1710,2.500000e-01,0.738021
1711,2.500000e-01,0.738021
1712,2.500000e-01,0.738021
1713,2.500000e-01,0.738021
1714,2.500000e-01,0.738021
1715,2.500000e-01,0.738021
1716,2.500000e-01,0.738021
1717,2.500000e-01,0.738021
1718,2.500000e-01,0.738021
1719,2.500000e-01,0.738021
1720,2.500000e-01,0.738021
1721,2.500000e-01,0.738021
1722,2.500000e-01,0.738021
1723,2.500000e-01,0.738021
1724,2.500000e-01,0.738021
1725,2.500000e-01,0.738021
1726,2.500000e-01,0.738021
1727,2.500000e-01,0.738021
1728,2.500000e-01,0.738021
1729,2.500000e-01,0.738021
1730,2.500000e-01,0.738021
1731,2.500000e-01,0.738021
1732,2.500000e-01,0.738021
1733,2.500000e-01,0.738021
1734,2.500000e-01,0.738021
1735,2.500000e-01,0.738021
1736,2.500000e-01,0.738021
1737,2.500000e-01,0.738021
1738,2.501187e-01,0.737793
1739,2.506707e-01,0.737984
1740,2.512755e-01,0.737987
1741,2.523610e-01,0.738283
1742,2.530287e-01,0.738270
1743,2.545455e-01,0.738668
1744,2.552083e-01,0.738806
1745,2.552632e-01,0.738625
1746,2.562500e-01,0.738670
1747,2.575242e-01,0.739371
1748,2.582733e-01,0.739524
1749,2.596471e-01,0.740470
1750,2.602799e-01,0.740659
1751,2.610768e-01,0.741001
1752,2.621305e-01,0.741054
1753,2.625000e-01,0.741688
1754,2.632245e-01,0.741876
1755,2.632245e-01,0.741876
1756,2.632245e-01,0.741876
1757,2.635417e-01,0.742037
1758,2.637649e-01,0.741846
1759,2.646465e-01,0.742320
1760,2.647059e-01,0.742135
1761,2.651099e-01,0.742468
1762,2.651099e-01,0.742468
1763,2.661400e-01,0.743060
1764,2.665083e-01,0.742958
1765,2.665083e-01,0.742958
1766,2.678571e-01,0.743297
1767,2.686882e-01,0.744375
1768,2.700223e-01,0.745039
1769,2.700285e-01,0.744815
1770,2.701761e-01,0.744956
1771,2.708333e-01,0.745217
1772,2.709073e-01,0.745045
1773,2.709552e-01,0.744879
1774,2.715219e-01,0.744896
1775,2.715326e-01,0.744677
1776,2.723214e-01,0.744835
1777,2.727273e-01,0.744938
1778,2.727491e-01,0.744772
1779,2.727930e-01,0.744554
1780,2.727930e-01,0.744554
1781,2.732143e-01,0.744759
1782,2.738873e-01,0.744583
1783,2.742995e-01,0.744657
1784,2.748843e-01,0.744582
1785,2.750000e-01,0.744549
1786,2.751761e-01,0.744626
1787,2.758595e-01,0.744435
1788,2.771762e-01,0.745564
1789,2.781608e-01,0.745841
1790,2.787518e-01,0.745911
1791,2.790179e-01,0.745963
1792,2.791955e-01,0.745691
1793,2.820030e-01,0.746339
1794,2.833333e-01,0.746980
1795,2.833333e-01,0.746980
1796,2.833369e-01,0.747226
1797,2.856182e-01,0.748211
1798,2.860863e-01,0.748328
1799,2.873765e-01,0.748774
1800,2.875616e-01,0.748869
1801,2.877747e-01,0.749131
1802,2.878289e-01,0.749237
1803,2.918474e-01,0.751094
1804,2.930759e-01,0.751699
1805,2.950213e-01,0.754200
1806,2.971429e-01,0.754407
1807,2.976190e-01,0.754510
