trajectory,input graphs
0,P1005-1:P1033-0:P1051-0:P1078-1:P1137-0:P1169-0:P1296-0:P238-0:P258-1:P292-0:P327-0:P388-0:P506-0:P521-1:P525-0:P566-0:P570-0:P581-1:P62-0:P656-1:P681-1:P682-0:P714-0:P731-0:P771-1:P784-0:P812-0:P813-0:P83-1:P894-0:P906-0:P951-1
