resample,min_pval_exp,min_pval_theta
0,2.556818e-03,1.000000e+00
1,9.993356e-04,1.000000e+00
2,3.827363e-03,1.000000e+00
3,9.715723e-04,1.000000e+00
4,5.354997e-03,1.000000e+00
5,1.493485e-03,1.000000e+00
6,7.926072e-04,1.000000e+00
7,1.039417e-03,1.000000e+00
8,3.877528e-03,1.000000e+00
9,2.225349e-03,1.000000e+00
10,3.876731e-03,1.000000e+00
11,1.590344e-03,1.000000e+00
12,5.027824e-03,1.000000e+00
13,3.678711e-03,1.000000e+00
14,2.531356e-03,1.000000e+00
15,3.209525e-04,1.000000e+00
16,9.993356e-04,1.000000e+00
17,6.399697e-03,1.000000e+00
18,2.143347e-05,1.000000e+00
19,8.503401e-04,1.000000e+00
20,3.877528e-03,1.000000e+00
21,1.723184e-04,1.000000e+00
22,7.465083e-04,1.000000e+00
23,4.001258e-04,1.000000e+00
24,7.412920e-03,1.000000e+00
25,1.385346e-03,1.000000e+00
26,3.906250e-03,1.000000e+00
27,4.117839e-04,1.000000e+00
28,1.221065e-03,1.000000e+00
29,1.113896e-03,1.000000e+00
30,1.888021e-03,1.000000e+00
31,1.584810e-03,1.000000e+00
32,6.955900e-03,1.000000e+00
33,6.322410e-03,1.000000e+00
34,3.437409e-03,1.000000e+00
35,2.176876e-03,1.000000e+00
36,7.349797e-03,1.000000e+00
37,4.666150e-04,1.000000e+00
38,4.376763e-04,1.000000e+00
39,1.508457e-03,1.000000e+00
40,8.653764e-04,1.000000e+00
41,2.974497e-03,1.000000e+00
42,2.358277e-03,1.000000e+00
43,4.068573e-04,1.000000e+00
44,4.633378e-03,1.000000e+00
45,3.502958e-03,1.000000e+00
46,2.188157e-03,1.000000e+00
47,1.932457e-03,1.000000e+00
48,6.181319e-03,1.000000e+00
49,2.974497e-03,1.000000e+00
50,3.569461e-04,1.000000e+00
51,1.562500e-03,1.000000e+00
52,2.654412e-04,1.000000e+00
53,1.438755e-03,1.000000e+00
54,2.566528e-04,1.000000e+00
55,2.188157e-03,1.000000e+00
56,4.033315e-04,1.000000e+00
57,3.765555e-03,1.000000e+00
58,1.343551e-03,1.000000e+00
59,1.674796e-03,1.000000e+00
60,4.166667e-03,1.000000e+00
61,5.572702e-04,1.000000e+00
62,7.130456e-03,1.000000e+00
63,1.354213e-03,1.000000e+00
64,1.614324e-03,1.000000e+00
65,1.697999e-03,1.000000e+00
66,9.232167e-04,1.000000e+00
67,4.755206e-03,1.000000e+00
68,1.103523e-03,1.000000e+00
69,1.013056e-03,1.000000e+00
70,3.412829e-03,1.000000e+00
71,2.817162e-03,1.000000e+00
72,9.232167e-04,1.000000e+00
73,1.655083e-03,1.000000e+00
74,2.112646e-03,1.000000e+00
75,3.437409e-03,1.000000e+00
76,3.472222e-03,1.000000e+00
77,6.148231e-04,1.000000e+00
78,3.906250e-03,1.000000e+00
79,1.343395e-03,1.000000e+00
80,5.767045e-03,1.000000e+00
81,7.050032e-03,1.000000e+00
82,3.112342e-04,1.000000e+00
83,2.781487e-03,1.000000e+00
84,7.702038e-04,1.000000e+00
85,1.358208e-04,1.000000e+00
86,2.193559e-03,1.000000e+00
87,3.715476e-03,1.000000e+00
88,2.785310e-03,1.000000e+00
89,1.875000e-03,1.000000e+00
90,2.143024e-03,1.000000e+00
91,2.430386e-03,1.000000e+00
92,4.148707e-03,1.000000e+00
93,1.523867e-03,1.000000e+00
94,6.644376e-04,1.000000e+00
95,1.793180e-04,1.000000e+00
96,3.131511e-04,1.000000e+00
97,4.694484e-03,1.000000e+00
98,9.548611e-03,1.000000e+00
99,8.347801e-03,1.000000e+00
100,2.773766e-03,1.000000e+00
101,5.322091e-04,1.000000e+00
102,2.188157e-03,1.000000e+00
103,3.288462e-03,1.000000e+00
104,6.599974e-04,1.000000e+00
105,2.319672e-03,1.000000e+00
106,9.645062e-04,1.000000e+00
107,1.613585e-03,1.000000e+00
108,1.890043e-03,1.000000e+00
109,6.596646e-03,1.000000e+00
110,1.879413e-03,1.000000e+00
111,1.106322e-02,1.000000e+00
112,1.842740e-03,1.000000e+00
113,3.180240e-03,1.000000e+00
114,1.109056e-03,1.000000e+00
115,7.620813e-04,1.000000e+00
116,3.182870e-03,1.000000e+00
117,1.034581e-03,1.000000e+00
118,2.188157e-03,1.000000e+00
119,6.630023e-04,1.000000e+00
120,6.912838e-04,1.000000e+00
121,2.817162e-03,1.000000e+00
122,3.233056e-03,1.000000e+00
123,4.411339e-04,1.000000e+00
124,2.744652e-03,1.000000e+00
125,2.821181e-03,1.000000e+00
126,7.989620e-03,1.000000e+00
127,1.523867e-03,1.000000e+00
128,4.495338e-03,1.000000e+00
129,1.420455e-03,1.000000e+00
130,1.032735e-02,1.000000e+00
131,9.993356e-04,1.000000e+00
132,4.633378e-03,1.000000e+00
133,5.361096e-03,1.000000e+00
134,4.182711e-04,1.000000e+00
135,5.200810e-03,1.000000e+00
136,3.963631e-03,1.000000e+00
137,4.314483e-05,1.000000e+00
138,1.035703e-03,1.000000e+00
139,1.932457e-03,1.000000e+00
140,1.013056e-03,1.000000e+00
141,7.702038e-04,1.000000e+00
142,5.086904e-03,1.000000e+00
143,3.156433e-03,1.000000e+00
144,2.822669e-03,1.000000e+00
