File Index,Support,Supporting Graphs,Edges
1,23,P1034-0 P1034-1 P1091-0 P1314-0 P1314-1 P171-0 P171-1 P196-0 P196-1 P329-0 P348-0 P348-1 P41-0 P41-1 P502-0 P655-0 P655-1 P664-0 P796-0 P816-0 P947-0 P990-0 P990-1,0->-TP53 TP53->-ARID2
