trajectory,input graphs
0,P1055-0:P1110-0:P1149-0:P127-0:P1283-0:P175-0:P211-1:P215-1:P254-1:P308-1:P331-0:P39-1:P421-0:P455-0:P48-0:P50-0:P503-1:P534-0:P562-1:P565-0:P730-1:P747-1:P972-0:P976-1
