rank,pvalue,fdr_exp
1,4.065180e-11,0.000000
2,2.571014e-06,0.000000
3,2.891317e-06,0.000167
4,4.331461e-06,0.000125
5,1.398722e-05,0.000300
6,2.408557e-05,0.000750
7,2.893458e-05,0.000714
8,4.773447e-05,0.001313
9,5.141147e-05,0.001167
10,5.474838e-05,0.001150
11,6.063063e-05,0.001273
12,6.463914e-05,0.001333
13,6.513043e-05,0.001231
14,6.546176e-05,0.001143
15,9.930374e-05,0.001700
16,1.027716e-04,0.001625
17,1.215396e-04,0.002000
18,1.233829e-04,0.001889
19,2.008650e-04,0.003237
20,2.441406e-04,0.003725
21,2.550845e-04,0.003762
22,2.755819e-04,0.003795
23,2.848865e-04,0.003804
24,3.180229e-04,0.004021
25,3.230993e-04,0.004180
26,3.241257e-04,0.004038
27,3.282762e-04,0.003963
28,3.450441e-04,0.004268
29,4.126612e-04,0.004690
30,4.171423e-04,0.004583
31,5.464402e-04,0.005871
32,5.849625e-04,0.006141
33,6.350062e-04,0.006697
34,6.458747e-04,0.006691
35,7.233796e-04,0.007414
36,8.210228e-04,0.008083
37,8.463542e-04,0.008135
38,9.289267e-04,0.008776
39,1.062154e-03,0.009103
40,1.074086e-03,0.009025
41,1.136068e-03,0.009537
42,1.139245e-03,0.009417
43,1.173112e-03,0.009593
44,1.175986e-03,0.009591
45,1.280028e-03,0.010211
46,1.574915e-03,0.011935
47,1.666667e-03,0.012457
48,1.699216e-03,0.012427
49,1.822917e-03,0.012786
50,1.856040e-03,0.013010
51,1.860119e-03,0.012814
52,1.912493e-03,0.012846
53,2.125000e-03,0.014811
54,2.248123e-03,0.015343
55,2.269595e-03,0.015509
56,2.997282e-03,0.019938
57,3.300952e-03,0.022386
58,3.430897e-03,0.023741
59,3.628027e-03,0.025093
60,3.687857e-03,0.025175
61,3.801206e-03,0.026098
62,3.906250e-03,0.027145
63,4.050926e-03,0.027183
64,4.062289e-03,0.026867
65,4.655809e-03,0.030577
66,4.933268e-03,0.030811
67,5.164522e-03,0.031604
68,5.382387e-03,0.032875
69,5.867347e-03,0.034993
70,5.944148e-03,0.034993
71,6.102460e-03,0.035465
72,6.250000e-03,0.037007
73,6.326936e-03,0.037911
74,6.440053e-03,0.038432
75,6.789221e-03,0.040093
76,6.950536e-03,0.040539
77,7.291667e-03,0.042500
78,7.483553e-03,0.043756
79,7.486111e-03,0.043361
80,8.100000e-03,0.045462
81,8.125000e-03,0.045216
82,8.848422e-03,0.049494
83,8.950062e-03,0.050917
84,8.950062e-03,0.050917
85,9.193262e-03,0.051376
86,9.294578e-03,0.051488
87,9.953535e-03,0.054420
88,1.015873e-02,0.055045
89,1.022569e-02,0.054579
90,1.035065e-02,0.054717
91,1.041667e-02,0.055390
92,1.065972e-02,0.056082
93,1.088582e-02,0.056516
94,1.111111e-02,0.057612
95,1.203283e-02,0.062053
96,1.245226e-02,0.064161
97,1.247259e-02,0.063732
98,1.250000e-02,0.063633
99,1.263889e-02,0.063788
100,1.270012e-02,0.064005
101,1.321619e-02,0.066634
102,1.357306e-02,0.067495
103,1.370528e-02,0.067126
104,1.379580e-02,0.066875
105,1.388889e-02,0.066719
106,1.471561e-02,0.069873
107,1.478278e-02,0.069425
108,1.561281e-02,0.073704
109,1.562500e-02,0.074350
110,1.562500e-02,0.074350
111,1.566667e-02,0.074468
112,1.581088e-02,0.074692
113,1.708413e-02,0.079314
114,1.709652e-02,0.078864
115,1.712917e-02,0.078413
116,1.728822e-02,0.078991
117,1.803774e-02,0.081679
118,1.909722e-02,0.086199
119,1.925223e-02,0.085941
120,2.083333e-02,0.092242
121,2.105276e-02,0.092430
122,2.129636e-02,0.092885
123,2.137911e-02,0.092472
124,2.187500e-02,0.093407
125,2.201355e-02,0.093516
126,2.232143e-02,0.094020
127,2.233383e-02,0.093622
128,2.270643e-02,0.095008
129,2.291667e-02,0.095147
130,2.308234e-02,0.095219
131,2.320906e-02,0.095137
132,2.333795e-02,0.094841
133,2.359111e-02,0.095199
134,2.384768e-02,0.095866
135,2.453704e-02,0.097367
136,2.455357e-02,0.097040
137,2.458162e-02,0.096602
138,2.495506e-02,0.097105
139,2.519231e-02,0.099817
140,2.540025e-02,0.099757
141,2.550100e-02,0.099518
142,2.633667e-02,0.102662
143,2.672053e-02,0.102986
144,2.673467e-02,0.102378
145,2.708333e-02,0.104045
146,2.710496e-02,0.103644
147,2.769858e-02,0.103704
148,2.839052e-02,0.105652
149,2.889504e-02,0.106537
150,2.902422e-02,0.107590
151,2.916667e-02,0.107533
152,2.944775e-02,0.108059
153,3.113250e-02,0.113340
154,3.114984e-02,0.113003
155,3.125000e-02,0.116925
156,3.125000e-02,0.116925
157,3.125000e-02,0.116925
158,3.125000e-02,0.116925
159,3.125000e-02,0.116925
160,3.125000e-02,0.116925
161,3.125000e-02,0.116925
162,3.229167e-02,0.117762
163,3.271486e-02,0.117577
164,3.291907e-02,0.117195
165,3.381652e-02,0.119536
166,3.495519e-02,0.122154
167,3.560927e-02,0.124153
168,3.584296e-02,0.123637
169,3.593750e-02,0.123485
170,3.644032e-02,0.123929
171,3.651620e-02,0.123582
172,3.706605e-02,0.124108
173,3.777348e-02,0.124497
174,3.882058e-02,0.124586
175,3.947867e-02,0.126011
176,3.950105e-02,0.125676
177,4.203369e-02,0.132559
178,4.263185e-02,0.133865
179,4.347718e-02,0.136288
180,4.531250e-02,0.138558
181,4.616407e-02,0.139696
182,4.741567e-02,0.142357
183,4.804533e-02,0.143232
184,4.873329e-02,0.143533
185,4.910714e-02,0.144073
186,4.960317e-02,0.143763
187,4.999661e-02,0.143388
188,5.000000e-02,0.143572
189,5.029366e-02,0.144312
190,5.039453e-02,0.144774
191,5.127895e-02,0.146516
192,5.241618e-02,0.149372
193,5.288743e-02,0.149096
194,5.436581e-02,0.154201
195,5.448718e-02,0.154128
196,5.546875e-02,0.156314
197,5.571714e-02,0.155807
198,5.655864e-02,0.156111
199,5.729167e-02,0.158000
200,5.833333e-02,0.159075
201,5.927181e-02,0.161179
202,6.009745e-02,0.161191
203,6.016030e-02,0.160756
204,6.019323e-02,0.160566
205,6.052632e-02,0.161349
206,6.072013e-02,0.161681
207,6.072013e-02,0.161681
208,6.144525e-02,0.162483
209,6.180708e-02,0.163474
210,6.196442e-02,0.163214
211,6.212798e-02,0.163438
212,6.260248e-02,0.166665
213,6.348451e-02,0.169493
214,6.368271e-02,0.169196
215,6.371204e-02,0.169300
216,6.372321e-02,0.168921
217,6.408296e-02,0.169005
218,6.445215e-02,0.171367
219,6.458333e-02,0.171699
220,6.462597e-02,0.171407
221,6.496905e-02,0.171414
222,6.995683e-02,0.176757
223,7.163383e-02,0.179280
224,7.175077e-02,0.179433
225,7.343750e-02,0.180500
226,7.430679e-02,0.181084
227,7.449849e-02,0.181209
228,7.570201e-02,0.181976
229,7.574405e-02,0.181716
230,7.577211e-02,0.181496
231,7.581335e-02,0.181221
232,7.645264e-02,0.182177
233,7.874668e-02,0.186279
234,8.059497e-02,0.189011
235,8.147321e-02,0.191079
236,8.296784e-02,0.192468
237,8.564645e-02,0.197506
238,8.640524e-02,0.199065
239,8.705357e-02,0.201889
240,8.728372e-02,0.202217
241,9.134615e-02,0.209521
242,9.151685e-02,0.209727
243,9.359375e-02,0.212224
244,9.418403e-02,0.212617
245,9.821429e-02,0.216712
246,1.007813e-01,0.217217
247,1.056250e-01,0.225338
248,1.079695e-01,0.228266
249,1.132102e-01,0.239292
250,1.132102e-01,0.239292
251,1.178125e-01,0.245052
252,1.195674e-01,0.247762
253,1.214198e-01,0.251810
254,1.226301e-01,0.251947
255,1.228666e-01,0.252265
256,1.236744e-01,0.254705
257,1.249127e-01,0.254551
258,1.265704e-01,0.256723
259,1.319821e-01,0.264322
260,1.393825e-01,0.270021
261,1.394231e-01,0.269699
