trajectory,input graphs
0,P1004-0:P1106-0:P1129-0:P114-0:P1142-0:P187-0:P243-0:P277-0:P385-0:P423-0:P473-1:P539-0:P549-0:P58-0:P584-1:P68-1:P727-0:P742-0:P786-0:P819-0:P844-0:P919-1
