rank,pvalue,fdr_exp
1,1.560349e-11,0.000000
2,2.205360e-06,0.001000
3,2.678270e-06,0.000667
4,3.288464e-06,0.001000
5,3.807878e-06,0.001700
6,9.313249e-06,0.002083
7,1.186795e-05,0.003000
8,3.105710e-05,0.006250
9,3.239819e-05,0.006056
10,4.411299e-05,0.007300
11,4.838077e-05,0.007727
12,5.383119e-05,0.017458
13,7.285500e-05,0.026808
14,7.543850e-05,0.025143
15,7.710953e-05,0.023667
16,1.250988e-04,0.030812
17,1.500496e-04,0.035382
18,1.566795e-04,0.034278
19,1.929808e-04,0.039000
20,2.043850e-04,0.037625
21,2.075987e-04,0.036071
22,2.286309e-04,0.035795
23,2.335438e-04,0.034891
24,2.441406e-04,0.033771
25,2.485098e-04,0.033300
26,2.797800e-04,0.035365
27,3.071442e-04,0.036722
28,3.332223e-04,0.038286
29,3.504726e-04,0.041879
30,3.574989e-04,0.043067
31,3.692103e-04,0.047016
32,3.797359e-04,0.053344
33,3.798734e-04,0.051955
34,3.832056e-04,0.052559
35,4.109741e-04,0.069900
36,4.411723e-04,0.076819
37,4.784257e-04,0.080459
38,4.920864e-04,0.083316
39,5.758475e-04,0.086397
40,6.140115e-04,0.088625
41,6.165456e-04,0.086561
42,6.194909e-04,0.085083
43,6.526492e-04,0.085442
44,7.440476e-04,0.091716
45,8.116883e-04,0.096367
46,8.137593e-04,0.098467
47,8.512170e-04,0.112219
48,8.512170e-04,0.112219
49,9.250342e-04,0.146183
50,9.250342e-04,0.146183
51,9.250342e-04,0.146183
52,9.250342e-04,0.146183
53,9.424603e-04,0.144868
54,9.938573e-04,0.148157
55,1.013056e-03,0.146345
56,1.047450e-03,0.146187
57,1.128472e-03,0.146158
58,1.168219e-03,0.146000
59,1.198155e-03,0.144941
60,1.212023e-03,0.143000
61,1.240079e-03,0.150943
62,1.251908e-03,0.148919
63,1.273148e-03,0.150148
64,1.273148e-03,0.150148
65,1.278236e-03,0.151646
66,1.286341e-03,0.149523
67,1.302001e-03,0.148328
68,1.326531e-03,0.153382
69,1.358252e-03,0.153000
70,1.370614e-03,0.183407
71,1.423098e-03,0.184993
72,1.433524e-03,0.180699
73,1.433524e-03,0.180699
74,1.441990e-03,0.178378
75,1.473923e-03,0.175822
76,1.473923e-03,0.175822
77,1.478909e-03,0.181613
78,1.478909e-03,0.181613
79,1.478909e-03,0.181613
80,1.478909e-03,0.181613
81,1.484287e-03,0.179673
82,1.511409e-03,0.178067
83,1.516956e-03,0.175988
84,1.524575e-03,0.173929
85,1.659518e-03,0.175765
86,1.659714e-03,0.227983
87,1.659714e-03,0.227983
88,1.706884e-03,0.229852
89,1.736111e-03,0.307672
90,1.736111e-03,0.307672
91,1.736111e-03,0.307672
92,1.736111e-03,0.307672
93,1.736111e-03,0.307672
94,1.736111e-03,0.307672
95,1.736111e-03,0.307672
96,1.736111e-03,0.307672
97,1.736111e-03,0.307672
98,1.736111e-03,0.307672
99,1.736111e-03,0.307672
100,1.736111e-03,0.307672
101,1.736111e-03,0.307672
102,1.736111e-03,0.307672
103,1.822917e-03,0.307248
104,2.159197e-03,0.311760
105,2.266082e-03,0.311162
106,2.430556e-03,0.313203
107,2.480159e-03,0.311075
108,2.516902e-03,0.309454
109,2.605920e-03,0.308335
110,2.705774e-03,0.307732
111,2.742069e-03,0.306923
112,2.797218e-03,0.307567
113,2.873890e-03,0.307761
114,2.911352e-03,0.305798
115,2.932099e-03,0.305357
116,3.086420e-03,0.306069
117,3.137036e-03,0.304709
118,3.282501e-03,0.305987
119,3.343621e-03,0.304433
120,3.414524e-03,0.303433
121,3.597685e-03,0.305574
122,3.781513e-03,0.308340
123,3.811405e-03,0.307016
124,3.844151e-03,0.305786
125,3.895355e-03,0.304012
126,3.906250e-03,0.304052
127,3.924262e-03,0.301870
128,3.968254e-03,0.301137
129,3.987811e-03,0.299178
130,4.014504e-03,0.297719
131,4.017857e-03,0.295691
132,4.115226e-03,0.299258
133,4.144004e-03,0.297289
134,4.176312e-03,0.296489
135,4.216270e-03,0.294696
136,4.523640e-03,0.304395
137,4.523640e-03,0.304395
138,4.523640e-03,0.304395
139,4.629630e-03,0.315199
140,4.629630e-03,0.315199
141,4.629630e-03,0.315199
142,4.629630e-03,0.315199
143,4.629630e-03,0.315199
144,4.889990e-03,0.317233
145,5.062669e-03,0.320093
146,5.063657e-03,0.323728
147,5.063657e-03,0.323728
148,5.063657e-03,0.323728
149,5.063657e-03,0.323728
150,5.215420e-03,0.323597
151,5.222222e-03,0.321510
152,5.238095e-03,0.319852
153,5.262826e-03,0.317876
154,5.266606e-03,0.315873
155,5.555556e-03,0.318163
156,5.555556e-03,0.318163
157,5.677692e-03,0.317385
158,5.679312e-03,0.315636
159,5.787037e-03,0.316372
160,5.787037e-03,0.316372
161,5.799756e-03,0.315068
162,5.855120e-03,0.314534
163,5.934989e-03,0.313132
164,5.952381e-03,0.312805
165,6.002182e-03,0.311512
166,6.270305e-03,0.314319
167,6.297601e-03,0.312593
168,6.439969e-03,0.314720
169,6.446643e-03,0.312964
170,6.481481e-03,0.312553
171,6.486979e-03,0.310822
172,6.524601e-03,0.309384
173,6.565657e-03,0.306848
174,6.565657e-03,0.306848
175,6.944444e-03,0.314872
176,6.944444e-03,0.314872
177,6.944444e-03,0.314872
178,6.944444e-03,0.314872
179,6.944444e-03,0.314872
180,7.094479e-03,0.314342
181,7.378783e-03,0.314613
182,7.435466e-03,0.313819
183,7.647681e-03,0.315555
184,7.739670e-03,0.314592
185,7.744108e-03,0.313770
186,7.828283e-03,0.312858
187,8.032677e-03,0.312222
188,8.163265e-03,0.311077
189,8.333333e-03,0.311405
190,8.373249e-03,0.310000
191,8.388158e-03,0.308466
192,8.530292e-03,0.308727
193,8.546162e-03,0.307321
194,8.701989e-03,0.309327
195,8.730159e-03,0.309574
196,8.733640e-03,0.308344
197,8.856683e-03,0.308612
198,9.013363e-03,0.308513
199,9.069556e-03,0.307638
200,9.236111e-03,0.307183
201,9.259259e-03,0.303598
202,9.259259e-03,0.303598
203,9.259259e-03,0.303598
204,9.259259e-03,0.303598
205,9.405458e-03,0.303476
206,9.435168e-03,0.302209
207,9.467301e-03,0.301524
208,9.561602e-03,0.301918
209,9.841900e-03,0.302833
210,1.010101e-02,0.309764
211,1.014261e-02,0.309024
212,1.023065e-02,0.309396
213,1.041667e-02,0.308893
214,1.041667e-02,0.308893
215,1.057870e-02,0.310437
216,1.071429e-02,0.310139
217,1.085674e-02,0.309138
218,1.085674e-02,0.309138
219,1.095238e-02,0.311968
220,1.111111e-02,0.321681
221,1.111111e-02,0.321681
222,1.113506e-02,0.320324
223,1.116572e-02,0.319484
224,1.119492e-02,0.318362
225,1.128655e-02,0.320682
226,1.137500e-02,0.320746
227,1.152760e-02,0.320465
228,1.164021e-02,0.319605
229,1.170711e-02,0.318779
230,1.190476e-02,0.322173
231,1.190476e-02,0.322173
232,1.208577e-02,0.326050
233,1.251526e-02,0.327320
234,1.255318e-02,0.326182
235,1.257790e-02,0.325191
236,1.263065e-02,0.324206
237,1.271979e-02,0.324000
238,1.273148e-02,0.323355
239,1.278660e-02,0.322477
240,1.289683e-02,0.322863
241,1.289683e-02,0.322863
242,1.298652e-02,0.323058
243,1.302083e-02,0.322430
244,1.316764e-02,0.322031
245,1.320833e-02,0.321788
246,1.328117e-02,0.321077
247,1.367521e-02,0.323289
248,1.381834e-02,0.323976
249,1.388889e-02,0.324151
250,1.388889e-02,0.324151
251,1.388889e-02,0.324151
252,1.388889e-02,0.324151
253,1.388889e-02,0.324151
254,1.388889e-02,0.324151
255,1.388889e-02,0.324151
256,1.388889e-02,0.324151
257,1.388889e-02,0.324151
258,1.388889e-02,0.324151
259,1.388889e-02,0.324151
260,1.400673e-02,0.323246
261,1.404151e-02,0.325655
262,1.409877e-02,0.325945
263,1.413690e-02,0.325498
264,1.430976e-02,0.329873
265,1.438272e-02,0.329185
266,1.438492e-02,0.328590
267,1.438492e-02,0.328590
268,1.438492e-02,0.328590
269,1.455026e-02,0.331772
270,1.455026e-02,0.331772
271,1.461106e-02,0.331804
272,1.477273e-02,0.331599
273,1.481481e-02,0.331310
274,1.490741e-02,0.331869
275,1.523920e-02,0.333118
276,1.526177e-02,0.332252
277,1.532664e-02,0.335836
278,1.540979e-02,0.334933
279,1.552679e-02,0.334545
280,1.560892e-02,0.333793
281,1.560948e-02,0.333413
282,1.562500e-02,0.333245
283,1.579811e-02,0.332502
284,1.581302e-02,0.331639
285,1.587302e-02,0.333247
286,1.587302e-02,0.333247
287,1.593873e-02,0.333063
288,1.612222e-02,0.334679
289,1.613562e-02,0.337226
290,1.613562e-02,0.337226
291,1.620370e-02,0.339541
292,1.620370e-02,0.339541
293,1.620370e-02,0.339541
294,1.620370e-02,0.339541
295,1.626984e-02,0.338946
296,1.633690e-02,0.341005
297,1.666667e-02,0.347788
298,1.666667e-02,0.347788
299,1.666667e-02,0.347788
300,1.666667e-02,0.347788
301,1.666667e-02,0.347788
302,1.666667e-02,0.347788
303,1.666667e-02,0.347788
304,1.666667e-02,0.347788
305,1.666667e-02,0.347788
306,1.666667e-02,0.347788
