resample,min_pval_exp,min_pval_theta
0,5.116959e-05,1.000000e+00
1,3.391670e-04,1.000000e+00
2,1.315023e-04,1.000000e+00
3,7.233796e-05,1.000000e+00
4,6.915474e-05,1.000000e+00
5,2.569539e-04,1.000000e+00
6,3.306878e-04,1.000000e+00
7,8.503401e-05,1.000000e+00
8,4.351883e-04,1.000000e+00
9,1.771964e-05,1.000000e+00
10,3.536523e-04,1.000000e+00
11,3.024152e-04,1.000000e+00
12,4.728013e-05,1.000000e+00
13,9.250342e-04,1.000000e+00
14,3.306878e-04,1.000000e+00
15,4.840067e-05,1.000000e+00
16,2.188552e-04,1.000000e+00
17,5.686737e-05,1.000000e+00
18,2.143347e-05,1.000000e+00
19,3.918694e-04,1.000000e+00
20,5.116959e-05,1.000000e+00
21,1.239039e-04,1.000000e+00
22,1.231619e-04,1.000000e+00
23,5.116959e-05,1.000000e+00
24,3.581029e-04,1.000000e+00
25,3.732089e-04,1.000000e+00
26,3.938687e-04,1.000000e+00
27,9.828493e-05,1.000000e+00
28,5.711163e-04,1.000000e+00
29,4.820928e-04,1.000000e+00
30,3.864209e-04,1.000000e+00
31,2.043850e-04,1.000000e+00
32,3.720982e-04,1.000000e+00
33,1.741469e-05,1.000000e+00
34,2.104377e-04,1.000000e+00
35,4.960317e-04,1.000000e+00
36,4.081973e-04,1.000000e+00
37,1.315023e-04,1.000000e+00
38,3.772076e-04,1.000000e+00
39,3.487726e-04,1.000000e+00
40,4.532200e-04,1.000000e+00
41,6.944444e-05,1.000000e+00
42,3.887593e-04,1.000000e+00
43,5.116959e-05,1.000000e+00
44,2.747253e-04,1.000000e+00
45,3.953929e-04,1.000000e+00
46,5.116959e-05,1.000000e+00
47,3.118743e-05,1.000000e+00
48,2.569539e-04,1.000000e+00
49,3.843163e-04,1.000000e+00
50,3.569461e-04,1.000000e+00
51,8.512170e-04,1.000000e+00
52,1.322751e-04,1.000000e+00
53,1.180837e-05,1.000000e+00
54,1.488095e-04,1.000000e+00
55,9.093915e-05,1.000000e+00
56,3.900922e-04,1.000000e+00
57,5.116959e-05,1.000000e+00
58,5.339857e-04,1.000000e+00
59,3.024152e-04,1.000000e+00
60,8.137593e-04,1.000000e+00
61,1.315023e-04,1.000000e+00
62,2.753078e-05,1.000000e+00
63,5.339857e-04,1.000000e+00
64,1.578283e-04,1.000000e+00
65,6.944444e-05,1.000000e+00
66,3.132995e-05,1.000000e+00
67,6.454442e-04,1.000000e+00
68,1.417234e-04,1.000000e+00
69,5.116959e-05,1.000000e+00
70,1.021242e-05,1.000000e+00
71,3.970899e-04,1.000000e+00
72,7.286300e-05,1.000000e+00
73,6.915474e-05,1.000000e+00
74,3.943130e-04,1.000000e+00
