rank,pvalue,fdr_exp
1,4.666296e-12,0.000000
2,2.141094e-06,0.000000
3,2.681206e-06,0.000000
4,5.538347e-06,0.000125
5,8.766553e-06,0.000200
6,1.700719e-05,0.000333
7,1.837092e-05,0.000286
8,4.924668e-05,0.001563
9,5.187176e-05,0.001500
10,6.659087e-05,0.002200
11,8.581962e-05,0.002455
12,8.819366e-05,0.002333
13,1.202612e-04,0.002885
14,1.338534e-04,0.003107
15,1.795596e-04,0.003600
16,2.380799e-04,0.004625
17,2.436944e-04,0.004441
18,2.441406e-04,0.004222
19,2.591766e-04,0.004289
20,2.765062e-04,0.004300
21,2.848865e-04,0.004119
22,3.450441e-04,0.005295
23,3.511761e-04,0.005239
24,3.604909e-04,0.005396
25,3.742663e-04,0.005320
26,5.153219e-04,0.006500
27,6.925946e-04,0.009537
28,7.518896e-04,0.009946
29,7.957176e-04,0.010397
30,8.193534e-04,0.010533
31,8.390328e-04,0.010532
32,8.852967e-04,0.010609
33,9.179808e-04,0.010470
34,9.891923e-04,0.010853
35,1.000675e-03,0.010600
36,1.041667e-03,0.010514
37,1.166667e-03,0.011716
38,1.175986e-03,0.011658
39,1.273060e-03,0.012000
40,1.284035e-03,0.011925
41,1.358217e-03,0.012476
42,1.423916e-03,0.012940
43,1.568048e-03,0.013477
44,1.646601e-03,0.014023
45,1.713542e-03,0.014467
46,1.872706e-03,0.015467
47,1.934150e-03,0.015372
48,2.267416e-03,0.017146
49,2.414741e-03,0.018010
50,2.734375e-03,0.020170
51,2.771772e-03,0.020216
52,3.050913e-03,0.021279
53,3.115938e-03,0.022274
54,3.922325e-03,0.029213
55,4.038711e-03,0.030209
56,4.180564e-03,0.030884
57,4.226488e-03,0.030623
58,4.450409e-03,0.031690
59,4.687500e-03,0.032763
60,4.830902e-03,0.033592
61,4.934279e-03,0.033582
62,4.962467e-03,0.033194
63,4.969354e-03,0.032944
64,5.208333e-03,0.034820
65,5.262454e-03,0.034646
66,5.555556e-03,0.036030
67,5.579278e-03,0.035567
68,5.618019e-03,0.035265
69,5.846561e-03,0.036819
70,5.873171e-03,0.036400
71,6.045177e-03,0.036944
72,6.090332e-03,0.036597
73,6.145282e-03,0.036363
74,6.779427e-03,0.041351
75,7.442850e-03,0.044720
76,7.581231e-03,0.044579
77,7.823129e-03,0.045532
78,8.062859e-03,0.046481
79,8.317574e-03,0.047177
80,8.341667e-03,0.046956
81,8.503401e-03,0.047759
82,9.090909e-03,0.049537
83,9.100379e-03,0.049157
84,9.213172e-03,0.049315
85,9.444731e-03,0.050771
86,9.555086e-03,0.050320
87,9.821264e-03,0.052328
88,9.926698e-03,0.052818
89,9.956596e-03,0.052680
90,1.050118e-02,0.055117
91,1.064923e-02,0.056341
92,1.082700e-02,0.056745
93,1.093750e-02,0.057591
94,1.128177e-02,0.058106
95,1.195742e-02,0.060432
96,1.354497e-02,0.069714
97,1.370833e-02,0.069546
98,1.388889e-02,0.069704
99,1.390334e-02,0.069278
100,1.413690e-02,0.070270
101,1.434240e-02,0.072045
102,1.447044e-02,0.071760
103,1.465205e-02,0.072286
104,1.477273e-02,0.072553
105,1.514106e-02,0.074414
106,1.526088e-02,0.074222
107,1.554253e-02,0.075949
108,1.562500e-02,0.076894
109,1.562500e-02,0.076894
110,1.562954e-02,0.076532
111,1.652707e-02,0.079153
112,1.666667e-02,0.079723
113,1.672247e-02,0.079363
114,1.737758e-02,0.081649
115,1.759082e-02,0.082961
116,1.790362e-02,0.083802
117,1.852492e-02,0.085735
118,1.874525e-02,0.086025
119,1.893267e-02,0.087013
120,1.901883e-02,0.086546
121,1.976229e-02,0.088207
122,2.001379e-02,0.088205
123,2.015699e-02,0.088033
124,2.083333e-02,0.092681
125,2.086538e-02,0.092264
126,2.134233e-02,0.092476
127,2.138158e-02,0.092402
128,2.180339e-02,0.092930
129,2.187500e-02,0.092829
130,2.215909e-02,0.093154
131,2.268527e-02,0.094095
132,2.338502e-02,0.097670
133,2.343750e-02,0.097350
134,2.498316e-02,0.102631
135,2.500000e-02,0.103674
136,2.508210e-02,0.103290
137,2.529469e-02,0.104394
138,2.566964e-02,0.104902
139,2.649782e-02,0.107644
140,2.678571e-02,0.108436
141,2.688476e-02,0.107894
142,2.697650e-02,0.108433
143,2.806057e-02,0.109776
144,2.846258e-02,0.111694
145,2.894089e-02,0.112226
146,2.894089e-02,0.112226
147,2.909064e-02,0.112367
148,2.910154e-02,0.111841
149,2.916667e-02,0.111446
150,2.920841e-02,0.111057
151,2.992904e-02,0.112381
152,3.056387e-02,0.112187
153,3.090278e-02,0.112105
154,3.125000e-02,0.116389
155,3.125000e-02,0.116389
156,3.125000e-02,0.116389
157,3.125000e-02,0.116389
158,3.125000e-02,0.116389
159,3.133011e-02,0.116478
160,3.233721e-02,0.120366
161,3.237127e-02,0.119832
162,3.346320e-02,0.123133
163,3.440329e-02,0.124687
164,3.495519e-02,0.124625
165,3.630433e-02,0.127773
166,3.703744e-02,0.129864
167,3.756285e-02,0.130060
168,3.794198e-02,0.130631
169,3.978604e-02,0.132225
170,3.992798e-02,0.131882
171,4.129919e-02,0.133953
172,4.313528e-02,0.136186
173,4.382716e-02,0.137462
174,4.520629e-02,0.139471
175,4.531250e-02,0.139080
176,4.630682e-02,0.141006
177,4.672908e-02,0.141260
178,4.687500e-02,0.141904
179,4.859007e-02,0.144964
180,4.901082e-02,0.145139
181,5.003068e-02,0.147909
182,5.016447e-02,0.148096
183,5.102081e-02,0.150363
184,5.269511e-02,0.155530
185,5.312500e-02,0.158057
186,5.380391e-02,0.159858
187,5.503424e-02,0.162791
188,5.515327e-02,0.162755
189,5.526918e-02,0.163259
190,5.602996e-02,0.163821
191,5.656667e-02,0.165233
192,5.723682e-02,0.165253
193,5.757118e-02,0.165699
194,5.828437e-02,0.167139
195,5.866000e-02,0.167395
196,5.882319e-02,0.167031
197,6.009745e-02,0.169391
198,6.053654e-02,0.170051
199,6.163755e-02,0.171224
200,6.241749e-02,0.171755
201,6.250000e-02,0.172440
202,6.256944e-02,0.172082
203,6.468769e-02,0.175155
204,6.469608e-02,0.174657
205,6.624233e-02,0.177061
206,6.681548e-02,0.177704
207,6.688018e-02,0.177341
208,6.688018e-02,0.177341
209,6.767574e-02,0.178789
210,6.872626e-02,0.179969
211,6.955619e-02,0.180256
212,6.977335e-02,0.179849
213,6.984314e-02,0.179908
214,7.093647e-02,0.182481
215,7.095170e-02,0.182214
216,7.132016e-02,0.182178
217,7.176339e-02,0.182369
218,7.465278e-02,0.186050
219,7.481744e-02,0.185753
220,7.502298e-02,0.187082
221,7.585975e-02,0.187581
222,7.716161e-02,0.188721
223,7.846841e-02,0.191747
224,7.884945e-02,0.193270
225,7.968131e-02,0.193573
226,8.131169e-02,0.194162
227,8.296784e-02,0.195381
228,8.464889e-02,0.201579
229,8.523654e-02,0.201659
230,8.601650e-02,0.203361
231,8.824271e-02,0.207723
232,8.908474e-02,0.208841
233,8.945881e-02,0.209738
234,9.043215e-02,0.211737
235,9.048764e-02,0.211487
236,9.258853e-02,0.214189
237,9.440683e-02,0.215348
238,9.527625e-02,0.216578
239,9.542411e-02,0.216387
240,9.940284e-02,0.220190
241,9.968785e-02,0.219741
242,1.054688e-01,0.227050
243,1.056548e-01,0.227490
244,1.072049e-01,0.229754
245,1.072443e-01,0.229506
246,1.166685e-01,0.247240
247,1.187386e-01,0.250419
248,1.191478e-01,0.250429
249,1.195674e-01,0.250129
250,1.213723e-01,0.250616
251,1.249479e-01,0.256195
252,1.254543e-01,0.255970
253,1.263589e-01,0.257628
254,1.265820e-01,0.257287
255,1.331414e-01,0.269257
256,1.343800e-01,0.272996
257,1.364591e-01,0.273735
258,1.451763e-01,0.290225
259,1.502955e-01,0.299772
260,1.523294e-01,0.301069
261,1.527778e-01,0.301536
262,1.545224e-01,0.302069
263,1.645077e-01,0.309268
264,1.771995e-01,0.324578
265,1.805690e-01,0.332481
266,1.818258e-01,0.334694
267,1.839126e-01,0.337788
268,1.850373e-01,0.338216
269,1.875000e-01,0.343617
270,1.875000e-01,0.343617
271,1.902701e-01,0.344659
272,1.916344e-01,0.347011
273,1.953125e-01,0.353244
274,1.956641e-01,0.352845
275,2.019676e-01,0.360716
276,2.024854e-01,0.361446
277,2.074622e-01,0.364365
278,2.087901e-01,0.367619
279,2.149444e-01,0.372355
280,2.179033e-01,0.376557
281,2.247633e-01,0.388215
282,2.274639e-01,0.390965
283,2.296082e-01,0.391334
284,2.302703e-01,0.391032
285,2.318543e-01,0.390726
286,2.334857e-01,0.392171
287,2.360103e-01,0.395303
288,2.391231e-01,0.396927
289,2.440201e-01,0.404578
290,2.497354e-01,0.408559
291,2.527488e-01,0.410072
292,2.562211e-01,0.415029
293,2.580762e-01,0.417705
294,2.602280e-01,0.421694
295,2.624732e-01,0.426224
296,2.657258e-01,0.428892
297,2.677249e-01,0.432061
298,2.764199e-01,0.440480
299,2.826935e-01,0.444492
300,2.843985e-01,0.444010
301,2.848253e-01,0.443716
302,2.889498e-01,0.445022
303,3.009868e-01,0.460380
304,3.018292e-01,0.461408
305,3.031851e-01,0.461266
306,3.043127e-01,0.460799
307,3.102500e-01,0.461997
308,3.243332e-01,0.477500
309,3.284967e-01,0.483382
310,3.366970e-01,0.493995
311,3.450521e-01,0.502204
312,3.502604e-01,0.509226
313,3.531789e-01,0.513196
314,3.632812e-01,0.523134
315,3.714554e-01,0.529178
316,3.819459e-01,0.535348
317,3.997396e-01,0.550596
318,4.232598e-01,0.575860
319,4.318830e-01,0.584345
320,4.491900e-01,0.597517
321,4.539591e-01,0.603995
322,4.885283e-01,0.629384
323,4.885283e-01,0.629384
324,4.927000e-01,0.630660
325,4.927000e-01,0.630660
326,5.000000e-01,0.639009
327,5.030840e-01,0.642083
328,5.133325e-01,0.649038
329,5.159801e-01,0.649669
330,5.352734e-01,0.661414
331,5.399596e-01,0.663518
332,5.399596e-01,0.663518
333,5.519907e-01,0.666769
334,5.519907e-01,0.666769
335,5.552699e-01,0.668396
336,5.588583e-01,0.668562
337,5.588583e-01,0.668562
338,5.689603e-01,0.676153
339,5.689603e-01,0.676153
340,5.819255e-01,0.683279
341,6.021551e-01,0.701037
342,6.037945e-01,0.701369
343,6.037945e-01,0.701369
