resample,min_pval_exp,min_pval_theta
0,5.116959e-05,1.000000e+00
1,4.647436e-04,1.000000e+00
2,1.157407e-04,1.000000e+00
3,5.787037e-04,1.000000e+00
4,4.724112e-05,1.000000e+00
5,4.137510e-04,1.000000e+00
6,3.747640e-04,1.000000e+00
7,3.306878e-04,1.000000e+00
8,3.728757e-04,1.000000e+00
9,2.362618e-05,1.000000e+00
10,3.892036e-04,1.000000e+00
11,4.032202e-04,1.000000e+00
12,2.036255e-04,1.000000e+00
13,7.936508e-04,1.000000e+00
14,3.316611e-05,1.000000e+00
15,3.209525e-04,1.000000e+00
16,2.595156e-04,1.000000e+00
17,5.686737e-05,1.000000e+00
18,2.143347e-05,1.000000e+00
19,3.662113e-04,1.000000e+00
20,1.549545e-04,1.000000e+00
21,2.023401e-04,1.000000e+00
22,2.634466e-04,1.000000e+00
23,5.116959e-05,1.000000e+00
24,3.775408e-04,1.000000e+00
25,1.653439e-04,1.000000e+00
26,2.235371e-04,1.000000e+00
27,3.580729e-04,1.000000e+00
28,7.554977e-04,1.000000e+00
29,3.958927e-04,1.000000e+00
30,4.981380e-05,1.000000e+00
31,5.787037e-04,1.000000e+00
32,2.755732e-04,1.000000e+00
33,2.472527e-04,1.000000e+00
34,2.531390e-04,1.000000e+00
35,5.511464e-04,1.000000e+00
36,1.614210e-04,1.000000e+00
37,1.930635e-04,1.000000e+00
38,4.688925e-05,1.000000e+00
39,3.852049e-04,1.000000e+00
40,1.930635e-04,1.000000e+00
41,6.944444e-05,1.000000e+00
42,3.739316e-04,1.000000e+00
43,5.116959e-05,1.000000e+00
44,4.442926e-04,1.000000e+00
45,2.525253e-04,1.000000e+00
46,5.116959e-05,1.000000e+00
47,4.124425e-05,1.000000e+00
48,5.259374e-04,1.000000e+00
49,8.838384e-05,1.000000e+00
50,3.464349e-05,1.000000e+00
51,8.602509e-04,1.000000e+00
52,1.653439e-04,1.000000e+00
53,5.116959e-05,1.000000e+00
54,2.320099e-04,1.000000e+00
55,1.736111e-04,1.000000e+00
56,3.892036e-04,1.000000e+00
57,2.609243e-05,1.000000e+00
58,4.076583e-04,1.000000e+00
59,3.832056e-04,1.000000e+00
60,4.442926e-04,1.000000e+00
61,3.732089e-04,1.000000e+00
62,2.648556e-05,1.000000e+00
63,4.442926e-04,1.000000e+00
64,1.515653e-04,1.000000e+00
65,6.944444e-05,1.000000e+00
66,3.798734e-04,1.000000e+00
67,1.111784e-04,1.000000e+00
68,1.930635e-04,1.000000e+00
69,5.116959e-05,1.000000e+00
70,3.861584e-04,1.000000e+00
71,9.020907e-05,1.000000e+00
72,2.849003e-04,1.000000e+00
73,3.290980e-04,1.000000e+00
74,1.653439e-04,1.000000e+00
75,3.970899e-04,1.000000e+00
76,1.930635e-04,1.000000e+00
77,2.235371e-04,1.000000e+00
78,3.998667e-04,1.000000e+00
79,5.116959e-05,1.000000e+00
80,5.116959e-05,1.000000e+00
81,1.580680e-04,1.000000e+00
82,2.755732e-04,1.000000e+00
83,4.026436e-04,1.000000e+00
84,2.531390e-04,1.000000e+00
85,9.020907e-05,1.000000e+00
86,6.298816e-05,1.000000e+00
87,5.116959e-05,1.000000e+00
88,3.453623e-04,1.000000e+00
89,3.687660e-04,1.000000e+00
90,3.639812e-04,1.000000e+00
91,1.580680e-04,1.000000e+00
92,6.944444e-05,1.000000e+00
93,9.020907e-05,1.000000e+00
94,1.157407e-04,1.000000e+00
95,1.682330e-04,1.000000e+00
96,4.629630e-05,1.000000e+00
97,1.157407e-04,1.000000e+00
98,3.693213e-04,1.000000e+00
99,2.609243e-05,1.000000e+00
100,1.134713e-04,1.000000e+00
101,5.922520e-05,1.000000e+00
102,2.630471e-04,1.000000e+00
103,2.314815e-04,1.000000e+00
104,3.720982e-04,1.000000e+00
105,4.724112e-05,1.000000e+00
106,6.944444e-05,1.000000e+00
107,3.879818e-04,1.000000e+00
108,3.613927e-04,1.000000e+00
109,2.114667e-05,1.000000e+00
110,3.637566e-04,1.000000e+00
111,1.157407e-04,1.000000e+00
112,1.111784e-04,1.000000e+00
113,1.736111e-04,1.000000e+00
114,1.653439e-04,1.000000e+00
115,3.843163e-04,1.000000e+00
116,5.116959e-05,1.000000e+00
117,6.944444e-05,1.000000e+00
118,5.787037e-04,1.000000e+00
119,4.647436e-04,1.000000e+00
120,2.362618e-05,1.000000e+00
121,6.944444e-05,1.000000e+00
122,7.631258e-06,1.000000e+00
123,2.314815e-04,1.000000e+00
124,4.647436e-04,1.000000e+00
125,1.930635e-04,1.000000e+00
126,3.821282e-04,1.000000e+00
127,4.442926e-04,1.000000e+00
128,5.116959e-05,1.000000e+00
129,1.349181e-04,1.000000e+00
130,5.116959e-05,1.000000e+00
131,2.472527e-05,1.000000e+00
132,3.715428e-04,1.000000e+00
133,5.116959e-05,1.000000e+00
134,4.137510e-04,1.000000e+00
135,4.647436e-04,1.000000e+00
136,6.137767e-04,1.000000e+00
137,1.349181e-04,1.000000e+00
138,3.672768e-04,1.000000e+00
139,9.020907e-05,1.000000e+00
