rank,pvalue,fdr_exp
1,4.666296e-12,0.000000
2,2.141094e-06,0.000750
3,2.681206e-06,0.000500
4,5.538347e-06,0.001625
5,8.766553e-06,0.002000
6,1.700719e-05,0.003417
7,1.837092e-05,0.003571
8,3.149408e-05,0.005562
9,4.924668e-05,0.009111
10,5.187176e-05,0.008500
11,5.939643e-05,0.009833
12,5.939643e-05,0.009833
13,6.659087e-05,0.010154
14,8.581962e-05,0.027179
15,8.819366e-05,0.025633
16,1.202612e-04,0.026031
17,1.338534e-04,0.025559
18,1.795596e-04,0.031111
19,2.380799e-04,0.038737
20,2.436944e-04,0.036925
21,2.441406e-04,0.035190
22,2.591766e-04,0.040409
23,2.765062e-04,0.041087
24,2.801616e-04,0.040354
25,2.848865e-04,0.039240
26,3.106461e-04,0.039481
27,3.450441e-04,0.044722
28,3.511761e-04,0.045321
29,3.604909e-04,0.046121
30,3.720238e-04,0.049900
31,3.732089e-04,0.049371
32,3.742663e-04,0.048359
33,3.918694e-04,0.061894
34,3.992003e-04,0.066000
35,3.996446e-04,0.064514
36,4.011996e-04,0.064264
37,4.051983e-04,0.065486
38,5.153219e-04,0.080763
39,5.372888e-04,0.084051
40,6.153846e-04,0.104571
41,6.153846e-04,0.104571
42,6.153846e-04,0.104571
43,6.925946e-04,0.108674
44,7.518896e-04,0.112295
45,7.957176e-04,0.117800
46,8.193534e-04,0.118772
47,8.390328e-04,0.117117
48,8.585165e-04,0.123885
49,8.852967e-04,0.122633
50,9.179808e-04,0.121620
51,9.424603e-04,0.121020
52,9.891923e-04,0.124154
53,1.000675e-03,0.122198
54,1.041667e-03,0.124120
55,1.157407e-03,0.129364
56,1.166667e-03,0.127080
57,1.175986e-03,0.125184
58,1.190303e-03,0.123233
59,1.251385e-03,0.138371
60,1.251385e-03,0.138371
61,1.251385e-03,0.138371
62,1.251385e-03,0.138371
63,1.273060e-03,0.136556
64,1.273148e-03,0.139227
65,1.284035e-03,0.140862
66,1.350876e-03,0.144742
67,1.358217e-03,0.142784
68,1.423916e-03,0.157000
69,1.430788e-03,0.176547
70,1.430788e-03,0.176547
71,1.430788e-03,0.176547
72,1.430788e-03,0.176547
73,1.430788e-03,0.176547
74,1.430788e-03,0.176547
75,1.430788e-03,0.176547
76,1.563252e-03,0.177211
77,1.568048e-03,0.174929
78,1.634276e-03,0.237614
79,1.634276e-03,0.237614
80,1.644794e-03,0.235113
81,1.646601e-03,0.232272
82,1.659518e-03,0.230982
83,1.683116e-03,0.232753
84,1.713542e-03,0.231238
85,1.736111e-03,0.318091
86,1.736111e-03,0.318091
87,1.736111e-03,0.318091
88,1.736111e-03,0.318091
89,1.736111e-03,0.318091
90,1.736111e-03,0.318091
91,1.736111e-03,0.318091
92,1.736111e-03,0.318091
93,1.736111e-03,0.318091
94,1.736111e-03,0.318091
95,1.736111e-03,0.318091
96,1.736111e-03,0.318091
97,1.736111e-03,0.318091
98,1.736111e-03,0.318091
99,1.736111e-03,0.318091
100,1.805556e-03,0.316400
101,1.872706e-03,0.315752
102,1.934150e-03,0.314196
103,2.267416e-03,0.319083
104,2.414741e-03,0.319024
105,2.516902e-03,0.319843
106,2.660006e-03,0.320373
107,2.734375e-03,0.319818
108,2.771772e-03,0.317843
109,3.050913e-03,0.325748
110,3.115938e-03,0.324277
111,3.179220e-03,0.320469
112,3.179220e-03,0.320469
113,3.279321e-03,0.320633
114,3.343621e-03,0.319412
115,3.353973e-03,0.317100
116,3.451178e-03,0.317401
117,3.641975e-03,0.319043
118,3.922325e-03,0.323000
119,3.968254e-03,0.322239
120,4.014504e-03,0.320721
121,4.038711e-03,0.318178
122,4.055677e-03,0.318275
123,4.176312e-03,0.320126
124,4.180564e-03,0.317633
125,4.226488e-03,0.315444
126,4.450409e-03,0.318143
127,4.488310e-03,0.327177
128,4.629630e-03,0.338265
129,4.629630e-03,0.338265
130,4.629630e-03,0.338265
131,4.629630e-03,0.338265
132,4.629630e-03,0.338265
133,4.649471e-03,0.335996
134,4.687500e-03,0.333709
135,4.830902e-03,0.333007
136,4.918981e-03,0.335188
137,4.934279e-03,0.333234
138,4.962467e-03,0.331098
139,4.969354e-03,0.328842
140,5.036630e-03,0.327621
141,5.063657e-03,0.332260
142,5.063657e-03,0.332260
143,5.063657e-03,0.332260
144,5.063657e-03,0.332260
145,5.208333e-03,0.331776
146,5.262454e-03,0.330034
147,5.374436e-03,0.329918
148,5.555556e-03,0.331020
149,5.555556e-03,0.331020
150,5.579278e-03,0.329100
151,5.618019e-03,0.327020
152,5.846561e-03,0.326957
153,5.873171e-03,0.324869
154,6.022805e-03,0.325159
155,6.045177e-03,0.323777
156,6.083516e-03,0.322849
157,6.090332e-03,0.320869
158,6.145282e-03,0.319041
159,6.235828e-03,0.318116
160,6.349206e-03,0.319769
161,6.530212e-03,0.321494
162,6.717240e-03,0.322377
163,6.761325e-03,0.325071
164,6.779427e-03,0.323265
165,6.944444e-03,0.338778
166,6.944444e-03,0.338778
167,6.944444e-03,0.338778
168,7.223425e-03,0.338786
169,7.442850e-03,0.340746
170,7.523148e-03,0.340100
171,7.581231e-03,0.341020
172,7.786195e-03,0.341695
173,7.823129e-03,0.339986
174,7.936508e-03,0.345296
175,7.980019e-03,0.344409
176,8.062859e-03,0.343787
177,8.097222e-03,0.342432
178,8.317574e-03,0.345081
179,8.341667e-03,0.343318
180,8.503401e-03,0.344161
181,8.701989e-03,0.344177
182,8.730159e-03,0.343330
183,8.928571e-03,0.344992
184,9.090909e-03,0.344372
185,9.100379e-03,0.342608
186,9.213172e-03,0.341462
187,9.259259e-03,0.340866
188,9.341931e-03,0.340758
189,9.444731e-03,0.340495
190,9.555086e-03,0.339918
191,9.821264e-03,0.343487
192,9.920635e-03,0.344684
193,9.920635e-03,0.344684
194,9.926698e-03,0.343054
195,9.956596e-03,0.341792
196,1.000000e-02,0.340724
197,1.000331e-02,0.339596
198,1.005185e-02,0.338808
199,1.010101e-02,0.339015
200,1.041667e-02,0.342663
201,1.042888e-02,0.341244
202,1.050118e-02,0.339817
203,1.064923e-02,0.340635
204,1.077194e-02,0.339848
205,1.082700e-02,0.339020
206,1.088435e-02,0.337869
207,1.093750e-02,0.338698
208,1.095238e-02,0.337401
209,1.111111e-02,0.343571
210,1.111111e-02,0.343571
211,1.125701e-02,0.344979
212,1.128177e-02,0.343476
213,1.129796e-02,0.341086
214,1.129796e-02,0.341086
215,1.179138e-02,0.343128
216,1.190476e-02,0.346463
217,1.195742e-02,0.344945
218,1.255523e-02,0.351956
219,1.277778e-02,0.355397
220,1.277778e-02,0.355397
221,1.277778e-02,0.355397
222,1.277778e-02,0.355397
223,1.277778e-02,0.355397
224,1.277778e-02,0.355397
225,1.277778e-02,0.355397
226,1.277778e-02,0.355397
227,1.277778e-02,0.355397
228,1.277778e-02,0.355397
229,1.277778e-02,0.355397
230,1.289683e-02,0.356882
231,1.289683e-02,0.356882
232,1.289683e-02,0.356882
233,1.289683e-02,0.356882
234,1.300637e-02,0.357295
235,1.310872e-02,0.357047
236,1.341589e-02,0.361176
237,1.341589e-02,0.361176
238,1.341589e-02,0.361176
239,1.354497e-02,0.360322
240,1.368421e-02,0.360842
241,1.370833e-02,0.359440
242,1.388889e-02,0.363940
243,1.388889e-02,0.363940
244,1.388889e-02,0.363940
245,1.388889e-02,0.363940
246,1.388889e-02,0.363940
247,1.388889e-02,0.363940
248,1.388889e-02,0.363940
249,1.388889e-02,0.363940
250,1.390334e-02,0.362594
251,1.404151e-02,0.362190
252,1.404151e-02,0.362190
253,1.413690e-02,0.361680
254,1.434240e-02,0.366705
255,1.444444e-02,0.365539
256,1.447044e-02,0.364221
257,1.465205e-02,0.364533
258,1.476882e-02,0.364315
259,1.476882e-02,0.364315
260,1.477273e-02,0.363023
261,1.491270e-02,0.366146
262,1.514106e-02,0.367719
263,1.526088e-02,0.367200
264,1.527778e-02,0.368725
265,1.527778e-02,0.368725
266,1.554253e-02,0.368865
267,1.562500e-02,0.367306
268,1.562500e-02,0.367306
269,1.562954e-02,0.366078
270,1.585040e-02,0.366511
271,1.587302e-02,0.367823
272,1.596004e-02,0.370122
273,1.596004e-02,0.370122
274,1.596004e-02,0.370122
275,1.596004e-02,0.370122
276,1.596004e-02,0.370122
277,1.596004e-02,0.370122
278,1.596004e-02,0.370122
279,1.620370e-02,0.371583
280,1.620370e-02,0.371583
281,1.620370e-02,0.371583
282,1.620370e-02,0.371583
283,1.620370e-02,0.371583
284,1.646894e-02,0.374002
285,1.649306e-02,0.373512
286,1.652707e-02,0.373063
287,1.666667e-02,0.373725
288,1.669480e-02,0.372800
289,1.672247e-02,0.371645
290,1.686508e-02,0.373936
291,1.686508e-02,0.373936
292,1.686508e-02,0.373936
293,1.686508e-02,0.373936
294,1.686508e-02,0.373936
295,1.686508e-02,0.373936
296,1.693122e-02,0.373003
297,1.727886e-02,0.374337
298,1.731205e-02,0.375520
299,1.737758e-02,0.375360
300,1.759082e-02,0.375252
301,1.764220e-02,0.374816
302,1.781601e-02,0.374598
303,1.782407e-02,0.374762
304,1.785714e-02,0.375645
305,1.786193e-02,0.374589
306,1.790362e-02,0.373559
307,1.805556e-02,0.376430
308,1.810516e-02,0.379481
309,1.810516e-02,0.379481
310,1.815873e-02,0.378503
