resample,min_pval_exp,min_pval_theta
0,1.818182e-03,1.000000e+00
1,6.309478e-04,1.000000e+00
2,3.827363e-03,1.000000e+00
3,7.766544e-04,1.000000e+00
4,6.250000e-03,1.000000e+00
5,4.258898e-04,1.000000e+00
6,1.247327e-03,1.000000e+00
7,7.544068e-04,1.000000e+00
8,3.906250e-03,1.000000e+00
9,2.252119e-03,1.000000e+00
10,4.063492e-04,1.000000e+00
11,9.663391e-03,1.000000e+00
12,5.135759e-03,1.000000e+00
13,3.411639e-03,1.000000e+00
14,2.673579e-03,1.000000e+00
15,4.308677e-04,1.000000e+00
16,6.309478e-04,1.000000e+00
17,4.700742e-03,1.000000e+00
18,2.143347e-05,1.000000e+00
19,8.757138e-04,1.000000e+00
20,3.906250e-03,1.000000e+00
21,1.570621e-04,1.000000e+00
22,8.757138e-04,1.000000e+00
23,4.172092e-04,1.000000e+00
24,7.467831e-03,1.000000e+00
25,1.674107e-03,1.000000e+00
26,1.767677e-03,1.000000e+00
27,2.968536e-04,1.000000e+00
28,5.806327e-04,1.000000e+00
29,6.213299e-03,1.000000e+00
30,8.461217e-04,1.000000e+00
31,1.743095e-03,1.000000e+00
32,2.981659e-03,1.000000e+00
33,5.950102e-03,1.000000e+00
34,3.600818e-03,1.000000e+00
35,2.176876e-03,1.000000e+00
36,1.416016e-03,1.000000e+00
37,5.104615e-04,1.000000e+00
38,1.012572e-04,1.000000e+00
39,7.850379e-04,1.000000e+00
40,5.733284e-03,1.000000e+00
41,3.101720e-03,1.000000e+00
42,3.827363e-03,1.000000e+00
43,1.542366e-03,1.000000e+00
44,2.629142e-03,1.000000e+00
45,1.827083e-03,1.000000e+00
46,2.329551e-03,1.000000e+00
47,1.898872e-03,1.000000e+00
48,2.592593e-03,1.000000e+00
49,3.101720e-03,1.000000e+00
50,2.067936e-04,1.000000e+00
51,2.230801e-03,1.000000e+00
52,6.733756e-04,1.000000e+00
53,3.561079e-04,1.000000e+00
54,2.812958e-04,1.000000e+00
55,2.329551e-03,1.000000e+00
56,4.602865e-04,1.000000e+00
57,1.185136e-03,1.000000e+00
58,2.176876e-03,1.000000e+00
59,6.197618e-03,1.000000e+00
60,3.564349e-03,1.000000e+00
61,6.496445e-04,1.000000e+00
62,7.204286e-03,1.000000e+00
63,1.185136e-03,1.000000e+00
64,2.046071e-03,1.000000e+00
65,3.926282e-03,1.000000e+00
66,1.053036e-03,1.000000e+00
67,3.186108e-03,1.000000e+00
68,1.172960e-03,1.000000e+00
69,5.196539e-04,1.000000e+00
70,3.600818e-03,1.000000e+00
71,1.523810e-03,1.000000e+00
72,8.559671e-05,1.000000e+00
73,1.470062e-03,1.000000e+00
74,3.727481e-03,1.000000e+00
75,3.600818e-03,1.000000e+00
76,2.196153e-04,1.000000e+00
77,6.148231e-04,1.000000e+00
78,3.906250e-03,1.000000e+00
79,1.040649e-03,1.000000e+00
80,1.201455e-03,1.000000e+00
81,6.423611e-03,1.000000e+00
82,5.581720e-04,1.000000e+00
83,7.279203e-04,1.000000e+00
84,8.757138e-04,1.000000e+00
85,1.610019e-04,1.000000e+00
86,1.413080e-03,1.000000e+00
87,6.760564e-04,1.000000e+00
88,3.906250e-03,1.000000e+00
89,1.470062e-03,1.000000e+00
90,4.464988e-03,1.000000e+00
91,4.717459e-04,1.000000e+00
92,3.979629e-03,1.000000e+00
93,1.352163e-03,1.000000e+00
94,6.644376e-04,1.000000e+00
95,1.793180e-04,1.000000e+00
96,4.084621e-04,1.000000e+00
97,4.259408e-03,1.000000e+00
98,2.424242e-03,1.000000e+00
99,6.213299e-03,1.000000e+00
100,2.489277e-03,1.000000e+00
101,2.238489e-03,1.000000e+00
102,1.558285e-03,1.000000e+00
103,3.200170e-03,1.000000e+00
104,9.839306e-04,1.000000e+00
105,1.470062e-03,1.000000e+00
106,1.044882e-03,1.000000e+00
107,1.564688e-03,1.000000e+00
108,2.230801e-03,1.000000e+00
109,1.652797e-03,1.000000e+00
110,6.115707e-04,1.000000e+00
111,1.767677e-03,1.000000e+00
112,1.057862e-03,1.000000e+00
113,2.187500e-03,1.000000e+00
114,1.395892e-03,1.000000e+00
115,4.464286e-03,1.000000e+00
116,2.110043e-03,1.000000e+00
117,8.885904e-04,1.000000e+00
118,2.329551e-03,1.000000e+00
119,7.161076e-04,1.000000e+00
120,2.160762e-03,1.000000e+00
121,3.472222e-03,1.000000e+00
122,8.754209e-03,1.000000e+00
123,7.610821e-04,1.000000e+00
124,2.519655e-03,1.000000e+00
125,1.907846e-03,1.000000e+00
126,3.391140e-03,1.000000e+00
127,3.996235e-03,1.000000e+00
128,2.044377e-03,1.000000e+00
129,1.185886e-03,1.000000e+00
130,9.054306e-03,1.000000e+00
131,1.128472e-03,1.000000e+00
132,8.446583e-03,1.000000e+00
133,2.804129e-03,1.000000e+00
134,3.186108e-03,1.000000e+00
135,1.107955e-03,1.000000e+00
136,4.891888e-04,1.000000e+00
137,8.885904e-04,1.000000e+00
138,1.032825e-03,1.000000e+00
139,1.384479e-03,1.000000e+00
140,1.175986e-03,1.000000e+00
141,8.757138e-04,1.000000e+00
142,1.495642e-03,1.000000e+00
143,2.804129e-03,1.000000e+00
144,9.241673e-04,1.000000e+00
145,9.414733e-03,1.000000e+00
146,4.010417e-03,1.000000e+00
147,3.270986e-03,1.000000e+00
148,1.544897e-03,1.000000e+00
149,4.988886e-03,1.000000e+00
150,2.046073e-03,1.000000e+00
151,2.046073e-03,1.000000e+00
152,3.625893e-03,1.000000e+00
153,9.273945e-04,1.000000e+00
154,9.881958e-05,1.000000e+00
155,8.232040e-04,1.000000e+00
156,3.487915e-03,1.000000e+00
157,9.241673e-04,1.000000e+00
