rank,pvalue,fdr_exp
201,1.207792e-01,0.593993
202,1.225000e-01,0.594755
203,1.250000e-01,0.600862
204,1.254686e-01,0.601603
205,1.263736e-01,0.600466
206,1.267361e-01,0.598891
207,1.271260e-01,0.597986
208,1.277125e-01,0.597510
209,1.277985e-01,0.595309
210,1.282051e-01,0.595845
211,1.295159e-01,0.595235
212,1.300905e-01,0.594017
213,1.309091e-01,0.593998
214,1.333333e-01,0.598397
215,1.339286e-01,0.599258
216,1.352276e-01,0.599222
217,1.363636e-01,0.599811
218,1.366220e-01,0.597190
219,1.370629e-01,0.597030
220,1.372960e-01,0.596350
221,1.374379e-01,0.595991
222,1.396825e-01,0.601068
223,1.409091e-01,0.599726
224,1.412063e-01,0.598846
225,1.427719e-01,0.599313
226,1.451247e-01,0.603759
227,1.467645e-01,0.606813
228,1.475526e-01,0.607849
229,1.478207e-01,0.606989
230,1.493827e-01,0.608674
231,1.502900e-01,0.609026
232,1.506524e-01,0.608125
233,1.510989e-01,0.606974
234,1.517510e-01,0.606985
235,1.519814e-01,0.605183
236,1.522312e-01,0.603860
237,1.538462e-01,0.603697
238,1.538462e-01,0.603697
239,1.561275e-01,0.606849
240,1.592105e-01,0.612050
241,1.600000e-01,0.612865
242,1.607143e-01,0.611808
243,1.637914e-01,0.616685
244,1.646667e-01,0.615984
245,1.666667e-01,0.619584
246,1.676349e-01,0.619638
247,1.678322e-01,0.617862
248,1.681910e-01,0.616028
249,1.710082e-01,0.619382
250,1.745455e-01,0.623845
251,1.745455e-01,0.623845
252,1.754386e-01,0.620856
253,1.754386e-01,0.620856
254,1.800000e-01,0.628281
255,1.821777e-01,0.632525
256,1.830636e-01,0.633424
257,1.831502e-01,0.632424
258,1.835664e-01,0.632845
259,1.848291e-01,0.634502
260,1.863553e-01,0.634794
261,1.866279e-01,0.633546
262,1.875000e-01,0.635395
263,1.894805e-01,0.636546
264,1.896970e-01,0.635432
265,1.904762e-01,0.636556
266,1.904762e-01,0.636556
267,1.944444e-01,0.644638
268,1.944444e-01,0.644638
269,1.947846e-01,0.642935
270,1.958042e-01,0.647878
271,1.964286e-01,0.646284
272,1.972704e-01,0.648789
273,1.987830e-01,0.649330
274,1.995465e-01,0.648482
275,2.000000e-01,0.647195
276,2.000000e-01,0.647195
277,2.000000e-01,0.647195
278,2.048214e-01,0.655491
279,2.049351e-01,0.653839
280,2.052590e-01,0.652291
281,2.074685e-01,0.652986
282,2.084402e-01,0.652020
283,2.096883e-01,0.652233
284,2.101852e-01,0.650931
285,2.109890e-01,0.650691
286,2.116402e-01,0.649643
287,2.121212e-01,0.650307
288,2.131424e-01,0.651602
289,2.133405e-01,0.650574
290,2.142857e-01,0.654110
291,2.160494e-01,0.655789
292,2.162184e-01,0.653618
293,2.171053e-01,0.653179
294,2.181818e-01,0.653705
295,2.181818e-01,0.653705
296,2.222222e-01,0.658618
297,2.231209e-01,0.657313
298,2.250000e-01,0.661430
299,2.259279e-01,0.661747
300,2.261857e-01,0.660225
301,2.262626e-01,0.658910
302,2.267732e-01,0.657599
303,2.293210e-01,0.659594
304,2.303030e-01,0.658360
305,2.307692e-01,0.659354
306,2.310862e-01,0.658631
307,2.316850e-01,0.657350
308,2.343750e-01,0.659956
309,2.355678e-01,0.659178
310,2.362367e-01,0.658582
311,2.375758e-01,0.659863
312,2.380952e-01,0.665481
313,2.380952e-01,0.665481
314,2.405372e-01,0.666503
315,2.417582e-01,0.669768
316,2.424242e-01,0.669272
317,2.425378e-01,0.667205
318,2.442219e-01,0.667217
319,2.444444e-01,0.667155
320,2.457265e-01,0.666919
321,2.468049e-01,0.669707
322,2.488889e-01,0.670969
323,2.515152e-01,0.676667
324,2.549010e-01,0.679634
325,2.558900e-01,0.678934
326,2.559005e-01,0.677485
327,2.592593e-01,0.684414
328,2.604167e-01,0.683890
329,2.666667e-01,0.688760
330,2.777778e-01,0.705909
331,2.797234e-01,0.705344
332,2.803922e-01,0.704691
333,2.816883e-01,0.704230
334,2.836364e-01,0.704292
335,2.839506e-01,0.703712
336,2.857143e-01,0.706844
337,2.916667e-01,0.708744
338,2.916667e-01,0.708744
339,2.916667e-01,0.708744
340,2.916667e-01,0.708744
341,2.930585e-01,0.708516
342,2.937063e-01,0.709031
343,2.948718e-01,0.709551
344,2.964268e-01,0.708461
345,3.000000e-01,0.710685
346,3.000000e-01,0.710685
347,3.000000e-01,0.710685
348,3.000000e-01,0.710685
349,3.034137e-01,0.711136
350,3.047619e-01,0.712461
351,3.104961e-01,0.718336
352,3.111111e-01,0.718219
353,3.205128e-01,0.722126
354,3.301587e-01,0.729506
355,3.311376e-01,0.728466
356,3.322222e-01,0.728896
357,3.333333e-01,0.727763
358,3.333333e-01,0.727763
359,3.333333e-01,0.727763
360,3.333333e-01,0.727763
361,3.345985e-01,0.727640
362,3.379870e-01,0.728431
363,3.394550e-01,0.728204
364,3.401361e-01,0.729835
365,3.424069e-01,0.729847
366,3.425926e-01,0.728714
367,3.428804e-01,0.728011
368,3.492063e-01,0.734288
369,3.500000e-01,0.733599
370,3.500000e-01,0.733599
371,3.515437e-01,0.733833
372,3.543417e-01,0.735234
373,3.550000e-01,0.734185
374,3.551257e-01,0.734290
375,3.571429e-01,0.738078
376,3.571429e-01,0.738078
377,3.588519e-01,0.736964
378,3.589744e-01,0.735763
379,3.600567e-01,0.735565
380,3.601521e-01,0.735022
381,3.620513e-01,0.734073
382,3.655448e-01,0.734171
383,3.689459e-01,0.734956
384,3.697980e-01,0.734546
385,3.698352e-01,0.733874
386,3.735380e-01,0.741837
387,3.750000e-01,0.741405
388,3.750000e-01,0.741405
389,3.762963e-01,0.740440
390,3.778088e-01,0.739401
391,3.792499e-01,0.740797
392,3.893939e-01,0.746267
393,3.906250e-01,0.747454
394,3.948718e-01,0.749393
395,3.958497e-01,0.748580
396,3.962181e-01,0.747394
397,3.985348e-01,0.747353
398,4.000000e-01,0.743886
399,4.000000e-01,0.743886
400,4.000000e-01,0.743886
401,4.000000e-01,0.743886
402,4.000000e-01,0.743886
403,4.000000e-01,0.743886
404,4.000000e-01,0.743886
405,4.014706e-01,0.746523
406,4.054945e-01,0.749389
407,4.068477e-01,0.749412
408,4.116512e-01,0.753700
409,4.149374e-01,0.754281
410,4.153846e-01,0.754070
411,4.166667e-01,0.755323
412,4.166667e-01,0.755323
413,4.179566e-01,0.755257
414,4.195804e-01,0.756002
415,4.230769e-01,0.762683
416,4.238961e-01,0.762982
417,4.276644e-01,0.765173
418,4.285315e-01,0.764303
419,4.375000e-01,0.771597
420,4.444444e-01,0.777152
421,4.444444e-01,0.777152
422,4.447082e-01,0.776142
423,4.487179e-01,0.778340
424,4.516541e-01,0.778644
425,4.603175e-01,0.784354
426,4.607407e-01,0.783440
427,4.642857e-01,0.785674
428,4.647974e-01,0.784686
429,4.668444e-01,0.786607
430,4.702797e-01,0.789891
431,4.704082e-01,0.788893
432,4.734703e-01,0.789716
433,4.761905e-01,0.791250
434,4.761905e-01,0.791250
435,4.812449e-01,0.791364
436,4.833333e-01,0.790570
437,4.838768e-01,0.789415
438,4.888889e-01,0.792991
439,4.888889e-01,0.792991
440,4.946429e-01,0.793950
441,4.990138e-01,0.795001
442,5.000000e-01,0.791609
443,5.000000e-01,0.791609
444,5.000000e-01,0.791609
445,5.000000e-01,0.791609
