rank,pvalue,fdr_theta
91,4.029304e-02,0.374302
92,4.084142e-02,0.373174
93,4.115226e-02,0.370226
94,4.166667e-02,0.374218
95,4.213992e-02,0.373142
96,4.335063e-02,0.379630
97,4.423077e-02,0.385789
98,4.439126e-02,0.382439
99,4.521001e-02,0.385778
100,4.581673e-02,0.388495
101,4.784124e-02,0.401955
102,4.833333e-02,0.403338
103,4.847072e-02,0.400966
104,4.988662e-02,0.404697
105,5.000000e-02,0.406381
106,5.074786e-02,0.408226
107,5.083261e-02,0.406262
108,5.111111e-02,0.405773
109,5.128205e-02,0.404716
110,5.215420e-02,0.411859
111,5.366300e-02,0.421122
112,5.399702e-02,0.419879
113,5.555556e-02,0.430367
114,5.622570e-02,0.431807
115,5.648198e-02,0.430909
116,5.654762e-02,0.428543
117,5.743590e-02,0.433333
118,5.861294e-02,0.445322
119,5.888513e-02,0.442605
120,5.924692e-02,0.441921
121,5.952042e-02,0.442368
122,6.114398e-02,0.459754
123,6.202694e-02,0.464207
124,6.250000e-02,0.469133
125,6.265664e-02,0.468116
126,6.267218e-02,0.466282
127,6.471176e-02,0.480453
128,6.533720e-02,0.484152
129,6.593407e-02,0.486244
130,6.606627e-02,0.485254
131,6.613668e-02,0.481885
132,6.636930e-02,0.482856
133,6.637807e-02,0.484947
134,6.666667e-02,0.486575
135,6.717602e-02,0.488163
136,6.761938e-02,0.487864
137,6.818182e-02,0.489668
138,6.902761e-02,0.492221
139,7.000000e-02,0.497356
140,7.015306e-02,0.496229
141,7.019943e-02,0.493319
142,7.110450e-02,0.494489
143,7.121868e-02,0.492147
144,7.135656e-02,0.489347
145,7.539683e-02,0.505045
146,7.562068e-02,0.503664
147,7.575758e-02,0.501405
148,7.777778e-02,0.514666
149,7.810651e-02,0.512178
150,7.815789e-02,0.510843
151,7.829670e-02,0.510877
152,7.843539e-02,0.507868
153,7.936508e-02,0.514275
154,8.010913e-02,0.518156
155,8.064615e-02,0.516994
156,8.080808e-02,0.514529
157,8.116883e-02,0.516885
158,8.126778e-02,0.514513
159,8.171578e-02,0.513403
160,8.195592e-02,0.512603
161,8.296296e-02,0.511907
162,8.310023e-02,0.509840
163,8.333333e-02,0.511098
164,8.333333e-02,0.511098
165,8.351648e-02,0.509718
166,8.358353e-02,0.508470
167,8.524082e-02,0.513368
168,8.666667e-02,0.516973
169,8.666667e-02,0.516973
170,8.787980e-02,0.520774
171,8.838934e-02,0.523462
172,8.946429e-02,0.529942
173,9.107143e-02,0.536474
174,9.312169e-02,0.545256
175,9.324009e-02,0.543240
176,9.333333e-02,0.542622
177,9.567100e-02,0.551325
178,9.636517e-02,0.552570
179,9.992151e-02,0.561506
180,1.000000e-01,0.563961
181,1.018540e-01,0.566243
182,1.035714e-01,0.574310
183,1.043218e-01,0.574719
184,1.055417e-01,0.576255
185,1.069444e-01,0.578857
186,1.084249e-01,0.581315
187,1.098901e-01,0.589332
188,1.111111e-01,0.587058
189,1.111111e-01,0.587058
190,1.111111e-01,0.587058
191,1.142857e-01,0.591943
192,1.142857e-01,0.591943
193,1.150000e-01,0.590106
194,1.156463e-01,0.588992
195,1.166667e-01,0.593082
196,1.174825e-01,0.592056
197,1.190476e-01,0.590050
198,1.190476e-01,0.590050
199,1.190476e-01,0.590050
200,1.200000e-01,0.589035
201,1.207792e-01,0.587779
202,1.225000e-01,0.588599
203,1.244883e-01,0.591163
204,1.250000e-01,0.591600
205,1.263736e-01,0.594156
206,1.267361e-01,0.592570
207,1.271260e-01,0.591691
208,1.277125e-01,0.591267
209,1.277985e-01,0.589086
210,1.282051e-01,0.589664
211,1.295159e-01,0.589111
212,1.300905e-01,0.587922
213,1.309091e-01,0.587836
214,1.333333e-01,0.592140
215,1.339286e-01,0.593058
216,1.352276e-01,0.593069
217,1.355626e-01,0.590514
218,1.363636e-01,0.591037
219,1.370629e-01,0.591014
220,1.372960e-01,0.590368
221,1.374379e-01,0.590050
222,1.396825e-01,0.595255
223,1.400766e-01,0.592787
224,1.409091e-01,0.591277
225,1.412063e-01,0.590411
226,1.427719e-01,0.590741
227,1.451247e-01,0.595130
228,1.467645e-01,0.598162
229,1.478207e-01,0.601004
230,1.489994e-01,0.601841
231,1.493827e-01,0.600132
232,1.506524e-01,0.602198
233,1.510989e-01,0.601105
234,1.517510e-01,0.601152
235,1.519814e-01,0.599360
236,1.522312e-01,0.598066
237,1.538462e-01,0.598021
238,1.538462e-01,0.598021
239,1.561275e-01,0.601310
240,1.592105e-01,0.606383
241,1.600000e-01,0.607218
242,1.607143e-01,0.606155
243,1.637129e-01,0.610912
244,1.646667e-01,0.610219
245,1.666667e-01,0.613812
246,1.676349e-01,0.613933
247,1.678322e-01,0.612178
248,1.681910e-01,0.610359
249,1.710082e-01,0.613622
250,1.745455e-01,0.618127
251,1.745455e-01,0.618127
252,1.754386e-01,0.615178
253,1.754386e-01,0.615178
254,1.800000e-01,0.622606
255,1.821777e-01,0.626865
256,1.830636e-01,0.627779
257,1.831502e-01,0.626811
258,1.835664e-01,0.627271
259,1.848291e-01,0.628967
260,1.863553e-01,0.629238
261,1.866279e-01,0.628008
262,1.875000e-01,0.629882
263,1.894805e-01,0.631053
264,1.896970e-01,0.629994
265,1.904762e-01,0.631154
266,1.904762e-01,0.631154
267,1.944444e-01,0.639106
268,1.944444e-01,0.639106
269,1.947846e-01,0.637429
270,1.958042e-01,0.642385
271,1.964286e-01,0.640812
272,1.972704e-01,0.643344
273,1.987830e-01,0.643899
274,1.995465e-01,0.643062
275,2.000000e-01,0.641836
276,2.000000e-01,0.641836
277,2.000000e-01,0.641836
278,2.047980e-01,0.650101
279,2.049351e-01,0.648509
280,2.052590e-01,0.646979
281,2.074685e-01,0.647703
282,2.096883e-01,0.649303
283,2.097837e-01,0.647115
284,2.101852e-01,0.645739
285,2.106793e-01,0.644598
286,2.109890e-01,0.643262
287,2.116402e-01,0.642256
288,2.121212e-01,0.642950
289,2.125783e-01,0.643279
290,2.134606e-01,0.643438
291,2.142857e-01,0.646912
292,2.160494e-01,0.648632
293,2.171053e-01,0.648278
294,2.181818e-01,0.648869
295,2.181818e-01,0.648869
296,2.222222e-01,0.653593
297,2.231209e-01,0.652276
298,2.250000e-01,0.656359
299,2.259279e-01,0.656676
300,2.261857e-01,0.655165
301,2.262626e-01,0.653864
302,2.267732e-01,0.652553
303,2.293210e-01,0.654421
304,2.303030e-01,0.653181
305,2.307692e-01,0.654189
306,2.310862e-01,0.653479
307,2.316850e-01,0.652213
308,2.343750e-01,0.654833
309,2.354848e-01,0.654105
310,2.375758e-01,0.657021
311,2.380952e-01,0.662707
312,2.380952e-01,0.662707
313,2.381714e-01,0.660597
314,2.405372e-01,0.661760
315,2.417582e-01,0.665098
316,2.423320e-01,0.663840
317,2.424242e-01,0.662574
318,2.442219e-01,0.662629
319,2.444444e-01,0.662580
320,2.457265e-01,0.663286
321,2.468049e-01,0.665159
322,2.488889e-01,0.666377
323,2.515152e-01,0.672046
324,2.549010e-01,0.675083
325,2.558900e-01,0.674365
326,2.559005e-01,0.672929
327,2.592593e-01,0.679846
328,2.604167e-01,0.679322
329,2.666667e-01,0.684290
330,2.777778e-01,0.702014
331,2.797234e-01,0.701337
332,2.803922e-01,0.700654
333,2.816883e-01,0.700150
334,2.836364e-01,0.700201
335,2.839506e-01,0.699630
336,2.857143e-01,0.702763
337,2.916667e-01,0.704644
338,2.916667e-01,0.704644
339,2.916667e-01,0.704644
340,2.916667e-01,0.704644
341,2.930585e-01,0.704406
342,2.936777e-01,0.703215
343,2.937063e-01,0.702859
344,2.948718e-01,0.703384
345,3.000000e-01,0.706787
346,3.000000e-01,0.706787
347,3.000000e-01,0.706787
348,3.000000e-01,0.706787
349,3.047619e-01,0.710734
350,3.055310e-01,0.708941
351,3.104961e-01,0.714543
352,3.111111e-01,0.714374
353,3.205128e-01,0.718551
354,3.301587e-01,0.726147
355,3.322222e-01,0.727738
356,3.333333e-01,0.726641
357,3.333333e-01,0.726641
358,3.333333e-01,0.726641
359,3.333333e-01,0.726641
360,3.345985e-01,0.726492
361,3.379870e-01,0.727111
362,3.394550e-01,0.726800
363,3.401361e-01,0.728409
364,3.419109e-01,0.727125
365,3.424069e-01,0.726345
366,3.425926e-01,0.725217
367,3.428804e-01,0.724520
368,3.492063e-01,0.730701
369,3.500000e-01,0.730028
370,3.500000e-01,0.730028
371,3.515437e-01,0.730357
372,3.543417e-01,0.731754
373,3.550000e-01,0.731894
374,3.551257e-01,0.730862
375,3.571429e-01,0.734642
376,3.571429e-01,0.734642
377,3.588519e-01,0.733574
378,3.589744e-01,0.732382
379,3.594802e-01,0.730533
380,3.599431e-01,0.729387
381,3.601521e-01,0.729699
382,3.620513e-01,0.728759
383,3.689459e-01,0.731568
384,3.697980e-01,0.731094
385,3.698352e-01,0.730435
386,3.735380e-01,0.738391
387,3.750000e-01,0.737960
388,3.750000e-01,0.737960
389,3.762963e-01,0.737000
390,3.778088e-01,0.735995
391,3.792499e-01,0.737380
392,3.893939e-01,0.742860
393,3.906250e-01,0.744053
394,3.948718e-01,0.745990
395,3.958497e-01,0.745196
396,3.962181e-01,0.744035
397,3.985348e-01,0.743997
398,4.000000e-01,0.740590
399,4.000000e-01,0.740590
400,4.000000e-01,0.740590
401,4.000000e-01,0.740590
402,4.000000e-01,0.740590
403,4.000000e-01,0.740590
404,4.000000e-01,0.740590
405,4.014706e-01,0.743260
406,4.054945e-01,0.746043
407,4.068477e-01,0.746039
408,4.116512e-01,0.750415
409,4.149374e-01,0.751077
410,4.153846e-01,0.750870
411,4.166667e-01,0.752141
412,4.166667e-01,0.752141
413,4.179566e-01,0.752080
414,4.195804e-01,0.752808
415,4.230769e-01,0.759502
416,4.238961e-01,0.759809
417,4.276644e-01,0.762100
418,4.285315e-01,0.761237
419,4.375000e-01,0.768477
420,4.444444e-01,0.773971
421,4.444444e-01,0.773971
422,4.447082e-01,0.772972
423,4.487179e-01,0.775357
424,4.516541e-01,0.775777
425,4.603175e-01,0.781514
426,4.607407e-01,0.780601
427,4.628457e-01,0.779744
428,4.642857e-01,0.780986
429,4.647974e-01,0.780014
430,4.702797e-01,0.787093
431,4.704082e-01,0.786102
432,4.734703e-01,0.786942
433,4.761905e-01,0.788491
434,4.761905e-01,0.788491
435,4.812449e-01,0.788613
436,4.833333e-01,0.787825
437,4.838768e-01,0.786676
438,4.888889e-01,0.790270
439,4.888889e-01,0.790270
440,4.946429e-01,0.791232
441,4.990138e-01,0.792272
442,5.000000e-01,0.788930
443,5.000000e-01,0.788930
444,5.000000e-01,0.788930
445,5.000000e-01,0.788930
446,5.000000e-01,0.788930
447,5.000000e-01,0.788930
448,5.000000e-01,0.788930
449,5.000000e-01,0.788930
450,5.000000e-01,0.788930
451,5.019344e-01,0.789426
452,5.040725e-01,0.789757
453,5.060612e-01,0.790169
454,5.073529e-01,0.789870
455,5.090909e-01,0.791569
456,5.113169e-01,0.792019
457,5.146507e-01,0.791470
458,5.205026e-01,0.794570
459,5.216667e-01,0.793563
460,5.219316e-01,0.793203
461,5.352941e-01,0.798458
462,5.352941e-01,0.798458
463,5.357143e-01,0.799392
464,5.360195e-01,0.798527
465,5.366817e-01,0.796895
466,5.373577e-01,0.795255
467,5.454545e-01,0.797453
468,5.506965e-01,0.799051
469,5.534759e-01,0.799044
470,5.548196e-01,0.798879
471,5.555556e-01,0.800698
472,5.555556e-01,0.800698
473,5.636364e-01,0.803536
474,5.636364e-01,0.803536
475,5.637569e-01,0.803523
476,5.714286e-01,0.806156
477,5.714286e-01,0.806156
478,5.714286e-01,0.806156
479,5.732143e-01,0.805550
480,5.750472e-01,0.804694
481,5.809524e-01,0.808062
482,5.812672e-01,0.807297
483,5.821481e-01,0.805687
484,5.833333e-01,0.805493
485,5.833333e-01,0.805493
486,5.853432e-01,0.805390
487,5.897436e-01,0.807105
488,5.897436e-01,0.807105
489,5.897436e-01,0.807105
490,5.911111e-01,0.807397
491,5.939443e-01,0.808242
492,6.000000e-01,0.810260
493,6.000000e-01,0.810260
494,6.071429e-01,0.814391
495,6.096384e-01,0.814016
496,6.209365e-01,0.817068
497,6.222222e-01,0.817171
498,6.222222e-01,0.817171
499,6.239087e-01,0.815725
500,6.250000e-01,0.814969
501,6.250000e-01,0.814969
502,6.250000e-01,0.814969
503,6.250000e-01,0.814969
504,6.265686e-01,0.813901
505,6.336012e-01,0.815165
506,6.346154e-01,0.815731
507,6.500000e-01,0.819156
508,6.500000e-01,0.819156
509,6.518939e-01,0.818874
510,6.592593e-01,0.821300
511,6.630236e-01,0.821335
512,6.666667e-01,0.831665
513,6.666667e-01,0.831665
514,6.666667e-01,0.831665
515,6.736508e-01,0.833452
516,6.764706e-01,0.834985
517,6.764706e-01,0.834985
518,6.863991e-01,0.839746
519,6.914853e-01,0.840802
520,6.926496e-01,0.840657
521,7.000000e-01,0.843375
522,7.000000e-01,0.843375
523,7.012605e-01,0.842239
524,7.090909e-01,0.845500
525,7.100395e-01,0.847037
526,7.123869e-01,0.848171
527,7.141357e-01,0.847748
528,7.142857e-01,0.848410
529,7.142857e-01,0.848410
530,7.142857e-01,0.848410
531,7.142857e-01,0.848410
532,7.151383e-01,0.848007
533,7.187257e-01,0.847871
534,7.200000e-01,0.848154
535,7.312500e-01,0.854286
536,7.407407e-01,0.855848
537,7.437379e-01,0.855145
538,7.500000e-01,0.856184
539,7.500000e-01,0.856184
540,7.500000e-01,0.856184
541,7.500000e-01,0.856184
542,7.612533e-01,0.860004
543,7.686141e-01,0.861734
544,7.692308e-01,0.860756
545,7.692308e-01,0.860756
546,7.692308e-01,0.860756
547,7.692308e-01,0.860756
548,7.692308e-01,0.860756
549,7.692308e-01,0.860756
550,7.701465e-01,0.860038
551,7.748724e-01,0.861721
552,7.765926e-01,0.861797
553,7.777778e-01,0.863453
554,7.777778e-01,0.863453
555,7.777778e-01,0.863453
556,7.777778e-01,0.863453
557,7.777778e-01,0.863453
558,7.805820e-01,0.864139
559,7.818182e-01,0.863451
560,7.843137e-01,0.862925
561,7.872281e-01,0.863677
562,7.979798e-01,0.867674
563,7.986111e-01,0.867285
564,8.161743e-01,0.869598
565,8.181818e-01,0.869035
566,8.305322e-01,0.875809
567,8.308065e-01,0.874765
568,8.333333e-01,0.875028
569,8.333333e-01,0.875028
570,8.388889e-01,0.874486
571,8.431618e-01,0.876718
572,8.461538e-01,0.879048
573,8.461538e-01,0.879048
574,8.461538e-01,0.879048
575,8.461538e-01,0.879048
576,8.461538e-01,0.879048
577,8.461538e-01,0.879048
578,8.461538e-01,0.879048
579,8.623016e-01,0.885359
580,8.630600e-01,0.885178
581,8.640000e-01,0.884781
582,8.666667e-01,0.886368
583,8.666667e-01,0.886368
584,8.736264e-01,0.886887
585,8.802690e-01,0.889152
586,8.809524e-01,0.888966
587,8.912727e-01,0.891844
588,8.917484e-01,0.892173
589,9.030303e-01,0.893954
590,9.051405e-01,0.893462
591,9.088010e-01,0.892734
592,9.111111e-01,0.892874
593,9.208502e-01,0.897254
594,9.350812e-01,0.902662
595,9.495791e-01,0.906822
596,9.690171e-01,0.912190
597,9.775027e-01,0.912328
598,9.775611e-01,0.910963
599,9.821429e-01,0.911376
600,9.874777e-01,0.910850
601,9.982447e-01,0.911311
602,1.000000e+00,0.922983
603,1.000000e+00,0.922983
604,1.000000e+00,0.922983
605,1.000000e+00,0.922983
606,1.000000e+00,0.922983
607,1.000000e+00,0.922983
608,1.000000e+00,0.922983
609,1.000000e+00,0.922983
610,1.000000e+00,0.922983
611,1.000000e+00,0.922983
612,1.000000e+00,0.922983
613,1.000000e+00,0.922983
614,1.000000e+00,0.922983
615,1.000000e+00,0.922983
616,1.000000e+00,0.922983
617,1.000000e+00,0.922983
618,1.000000e+00,0.922983
619,1.000000e+00,0.922983
620,1.000000e+00,0.922983
621,1.000000e+00,0.922983
622,1.000000e+00,0.922983
623,1.000000e+00,0.922983
624,1.000000e+00,0.922983
625,1.000000e+00,0.922983
626,1.000000e+00,0.922983
627,1.000000e+00,0.922983
628,1.000000e+00,0.922983
629,1.000000e+00,0.922983
630,1.000000e+00,0.922983
631,1.000000e+00,0.922983
632,1.000000e+00,0.922983
633,1.000000e+00,0.922983
634,1.000000e+00,0.922983
635,1.000000e+00,0.922983
636,1.000000e+00,0.922983
637,1.000000e+00,0.922983
638,1.000000e+00,0.922983
639,1.000000e+00,0.922983
640,1.000000e+00,0.922983
641,1.000000e+00,0.922983
642,1.000000e+00,0.922983
643,1.000000e+00,0.922983
644,1.000000e+00,0.922983
645,1.000000e+00,0.922983
646,1.000000e+00,0.922983
647,1.000000e+00,0.922983
648,1.000000e+00,0.922983
