rank,pvalue,fdr_exp
1,4.112431e-12,0.000000
2,2.434696e-06,0.000750
3,2.659436e-06,0.000500
4,3.175031e-06,0.000625
5,8.473671e-06,0.001200
6,9.765625e-06,0.001083
7,2.002716e-05,0.005000
8,2.463871e-05,0.005500
9,4.233071e-05,0.007722
10,4.732548e-05,0.008350
11,5.149177e-05,0.008000
12,5.779056e-05,0.008208
13,6.516425e-05,0.008038
14,6.691952e-05,0.007643
15,8.659408e-05,0.025133
16,1.333002e-04,0.030125
17,1.389900e-04,0.028765
18,1.447995e-04,0.027833
19,1.988244e-04,0.031526
20,2.203320e-04,0.032675
21,2.281009e-04,0.031714
22,2.425915e-04,0.033227
23,2.441406e-04,0.031804
24,2.549138e-04,0.032292
25,2.755819e-04,0.032760
26,2.848865e-04,0.032462
27,3.040227e-04,0.034611
28,3.071442e-04,0.033589
29,3.412196e-04,0.041931
30,3.823337e-04,0.060400
31,3.998667e-04,0.074919
32,4.051983e-04,0.075672
33,4.131956e-04,0.078545
34,4.374832e-04,0.087206
35,4.613607e-04,0.086514
36,5.189938e-04,0.104111
37,5.280559e-04,0.101527
38,5.515689e-04,0.100184
39,5.787037e-04,0.107423
40,6.226806e-04,0.106787
41,6.899351e-04,0.109500
42,6.920245e-04,0.106893
43,7.004041e-04,0.106558
44,7.358134e-04,0.105205
45,7.440476e-04,0.105311
46,7.761186e-04,0.107565
47,9.601322e-04,0.114638
48,9.891923e-04,0.113344
49,9.992503e-04,0.111755
50,1.012731e-03,0.110350
51,1.083288e-03,0.116578
52,1.092790e-03,0.140545
53,1.092790e-03,0.140545
54,1.092790e-03,0.140545
55,1.092790e-03,0.140545
56,1.092790e-03,0.140545
57,1.128472e-03,0.140219
58,1.157407e-03,0.139707
59,1.185152e-03,0.139136
60,1.240079e-03,0.148858
61,1.257451e-03,0.147090
62,1.278236e-03,0.149056
63,1.312500e-03,0.148968
64,1.478909e-03,0.177228
65,1.478909e-03,0.177228
66,1.478909e-03,0.177228
67,1.478909e-03,0.177228
68,1.478909e-03,0.177228
69,1.525181e-03,0.176304
70,1.540509e-03,0.173914
71,1.600398e-03,0.172817
72,1.634276e-03,0.235720
73,1.634276e-03,0.235720
74,1.634276e-03,0.235720
75,1.634276e-03,0.235720
76,1.659518e-03,0.234329
77,1.666667e-03,0.231656
78,1.736111e-03,0.327289
79,1.736111e-03,0.327289
80,1.736111e-03,0.327289
81,1.736111e-03,0.327289
82,1.736111e-03,0.327289
83,1.736111e-03,0.327289
84,1.736111e-03,0.327289
85,1.736111e-03,0.327289
86,1.736111e-03,0.327289
87,1.736111e-03,0.327289
88,1.736111e-03,0.327289
89,1.736111e-03,0.327289
90,1.736111e-03,0.327289
91,1.736111e-03,0.327289
92,1.736111e-03,0.327289
93,1.736111e-03,0.327289
94,1.736111e-03,0.327289
95,1.736111e-03,0.327289
96,1.737723e-03,0.323927
97,1.745142e-03,0.320773
98,1.840733e-03,0.319827
99,1.851090e-03,0.316717
100,1.904762e-03,0.315385
101,2.276822e-03,0.323520
102,2.380952e-03,0.322765
103,2.499355e-03,0.321888
104,2.549635e-03,0.320899
105,2.597222e-03,0.318562
106,2.731976e-03,0.319415
107,2.777778e-03,0.317949
108,2.803309e-03,0.315310
109,2.857143e-03,0.314748
110,2.861953e-03,0.312264
111,2.923931e-03,0.310288
