resample,min_pval_exp,min_pval_theta
0,6.944444e-05,1.000000e+00
1,7.518480e-05,1.000000e+00
2,3.306878e-04,1.000000e+00
3,7.766544e-04,1.000000e+00
4,7.233796e-05,1.000000e+00
5,3.838720e-04,1.000000e+00
6,3.306878e-04,1.000000e+00
7,7.233796e-05,1.000000e+00
8,6.944444e-05,1.000000e+00
9,6.944444e-05,1.000000e+00
10,9.259259e-05,1.000000e+00
11,6.557180e-04,1.000000e+00
12,8.803215e-05,1.000000e+00
13,1.578283e-04,1.000000e+00
14,3.306878e-04,1.000000e+00
15,4.308677e-04,1.000000e+00
16,3.832056e-04,1.000000e+00
17,5.686737e-05,1.000000e+00
18,2.143347e-05,1.000000e+00
19,4.055315e-04,1.000000e+00
20,2.609243e-05,1.000000e+00
21,1.570621e-04,1.000000e+00
22,3.648073e-04,1.000000e+00
23,6.944444e-05,1.000000e+00
24,3.689881e-04,1.000000e+00
25,2.540284e-04,1.000000e+00
26,3.938687e-04,1.000000e+00
27,2.968536e-04,1.000000e+00
28,8.034796e-05,1.000000e+00
29,8.512170e-04,1.000000e+00
30,1.653439e-04,1.000000e+00
31,3.472222e-04,1.000000e+00
32,3.880929e-04,1.000000e+00
33,1.578283e-04,1.000000e+00
34,5.620316e-04,1.000000e+00
35,6.036365e-05,1.000000e+00
36,3.472222e-04,1.000000e+00
37,5.104615e-04,1.000000e+00
38,1.012572e-04,1.000000e+00
39,3.652116e-04,1.000000e+00
40,4.629630e-04,1.000000e+00
41,6.944444e-05,1.000000e+00
42,4.054204e-04,1.000000e+00
43,6.944444e-05,1.000000e+00
44,4.111963e-04,1.000000e+00
45,3.813544e-04,1.000000e+00
46,6.944444e-05,1.000000e+00
47,6.944444e-05,1.000000e+00
48,2.464182e-04,1.000000e+00
49,3.758747e-04,1.000000e+00
50,2.067936e-04,1.000000e+00
51,1.632828e-04,1.000000e+00
52,3.932023e-04,1.000000e+00
53,4.464286e-05,1.000000e+00
54,1.488095e-04,1.000000e+00
55,3.801170e-04,1.000000e+00
56,3.812063e-04,1.000000e+00
57,2.609243e-05,1.000000e+00
58,6.944444e-04,1.000000e+00
59,3.967566e-04,1.000000e+00
60,2.480159e-05,1.000000e+00
61,6.496445e-04,1.000000e+00
62,4.253360e-05,1.000000e+00
63,3.899476e-04,1.000000e+00
64,1.788721e-04,1.000000e+00
65,6.944444e-05,1.000000e+00
66,3.335555e-04,1.000000e+00
67,5.373677e-04,1.000000e+00
68,3.306878e-04,1.000000e+00
69,6.944444e-05,1.000000e+00
70,3.592136e-04,1.000000e+00
71,2.755732e-04,1.000000e+00
72,8.559671e-05,1.000000e+00
73,3.332223e-04,1.000000e+00
74,3.887593e-04,1.000000e+00
75,3.952016e-04,1.000000e+00
76,1.869658e-04,1.000000e+00
77,1.928549e-04,1.000000e+00
78,4.193047e-04,1.000000e+00
79,6.944444e-05,1.000000e+00
80,6.944444e-05,1.000000e+00
81,8.503401e-05,1.000000e+00
82,1.869658e-04,1.000000e+00
83,4.464286e-05,1.000000e+00
84,3.720238e-04,1.000000e+00
85,1.610019e-04,1.000000e+00
86,1.157407e-04,1.000000e+00
87,6.944444e-05,1.000000e+00
88,1.012384e-04,1.000000e+00
89,5.787037e-05,1.000000e+00
90,3.925431e-04,1.000000e+00
91,1.139323e-04,1.000000e+00
92,4.464286e-05,1.000000e+00
93,4.109741e-04,1.000000e+00
94,3.868710e-04,1.000000e+00
95,9.191176e-05,1.000000e+00
96,6.944444e-05,1.000000e+00
97,6.944444e-05,1.000000e+00
98,3.766522e-04,1.000000e+00
99,2.609243e-05,1.000000e+00
100,3.648784e-04,1.000000e+00
101,1.869658e-04,1.000000e+00
102,6.021371e-05,1.000000e+00
103,2.185727e-04,1.000000e+00
104,3.665445e-04,1.000000e+00
105,3.869821e-04,1.000000e+00
106,6.944444e-05,1.000000e+00
107,4.261913e-04,1.000000e+00
108,3.613927e-04,1.000000e+00
109,7.233796e-05,1.000000e+00
110,3.306878e-04,1.000000e+00
111,3.938687e-04,1.000000e+00
112,4.193047e-04,1.000000e+00
113,5.952381e-04,1.000000e+00
114,4.026436e-04,1.000000e+00
115,3.614944e-04,1.000000e+00
116,6.944444e-05,1.000000e+00
117,6.944444e-05,1.000000e+00
118,1.578283e-04,1.000000e+00
119,1.549641e-04,1.000000e+00
120,6.944444e-05,1.000000e+00
121,6.944444e-05,1.000000e+00
122,6.944444e-05,1.000000e+00
123,7.610821e-04,1.000000e+00
124,8.174414e-04,1.000000e+00
125,3.348884e-04,1.000000e+00
126,4.260786e-04,1.000000e+00
127,2.043850e-04,1.000000e+00
128,6.944444e-05,1.000000e+00
129,2.464182e-04,1.000000e+00
130,6.944444e-05,1.000000e+00
131,1.488095e-04,1.000000e+00
132,9.726113e-05,1.000000e+00
133,6.944444e-05,1.000000e+00
134,6.225992e-05,1.000000e+00
135,3.306878e-04,1.000000e+00
136,4.185272e-04,1.000000e+00
137,2.314815e-04,1.000000e+00
138,3.648073e-04,1.000000e+00
139,1.637570e-04,1.000000e+00
140,3.306878e-04,1.000000e+00
141,7.936508e-04,1.000000e+00
142,4.464286e-05,1.000000e+00
143,3.773434e-04,1.000000e+00
144,7.233796e-05,1.000000e+00
145,6.944444e-05,1.000000e+00
146,2.314815e-04,1.000000e+00
147,6.495654e-05,1.000000e+00
148,1.488095e-04,1.000000e+00
149,6.944444e-05,1.000000e+00
150,3.122467e-04,1.000000e+00
151,3.765412e-04,1.000000e+00
152,2.729634e-04,1.000000e+00
153,1.885370e-04,1.000000e+00
154,6.944444e-05,1.000000e+00
155,3.367766e-04,1.000000e+00
156,4.464286e-05,1.000000e+00
157,6.796932e-04,1.000000e+00
158,3.236934e-05,1.000000e+00
159,2.026707e-04,1.000000e+00
160,4.224433e-04,1.000000e+00
161,4.822531e-04,1.000000e+00
162,3.838720e-04,1.000000e+00
163,2.976190e-04,1.000000e+00
164,6.944444e-05,1.000000e+00
165,4.464286e-05,1.000000e+00
166,3.812063e-04,1.000000e+00
167,6.944444e-05,1.000000e+00
168,6.944444e-05,1.000000e+00
169,1.488095e-04,1.000000e+00
