rank,pvalue,fdr_exp
1,1.642977e-11,0.000000
2,4.329146e-06,0.000500
3,4.430677e-06,0.000333
4,7.841322e-06,0.000500
5,9.300595e-06,0.000500
6,1.819412e-05,0.000583
7,2.488564e-05,0.000929
8,2.753480e-05,0.000812
9,2.877982e-05,0.000889
10,5.183497e-05,0.001450
11,5.608946e-05,0.001500
12,5.741114e-05,0.001417
13,6.049782e-05,0.001308
14,7.028048e-05,0.001321
15,1.019126e-04,0.001967
16,1.100902e-04,0.001969
17,1.235600e-04,0.002176
18,1.312565e-04,0.002361
19,1.988244e-04,0.002974
20,2.031250e-04,0.002875
21,2.245546e-04,0.003048
22,2.441406e-04,0.003091
23,3.071442e-04,0.003783
24,3.239580e-04,0.003833
25,4.676069e-04,0.006080
26,5.048934e-04,0.005981
27,5.396405e-04,0.006037
28,6.290584e-04,0.006875
29,6.357080e-04,0.006741
30,6.985614e-04,0.007800
31,7.233796e-04,0.008258
32,7.663184e-04,0.008750
33,7.836613e-04,0.008636
34,8.450255e-04,0.008897
35,8.999248e-04,0.009457
36,9.909342e-04,0.009847
37,1.010441e-03,0.009865
38,1.013056e-03,0.009855
39,1.249348e-03,0.011615
40,1.410590e-03,0.012675
41,1.512910e-03,0.013122
42,1.666466e-03,0.013607
43,1.786458e-03,0.014023
44,2.072102e-03,0.016114
45,2.500000e-03,0.020278
46,2.698917e-03,0.021120
47,2.868507e-03,0.022479
48,2.903825e-03,0.022542
49,3.038194e-03,0.023510
50,3.050913e-03,0.023260
51,3.158435e-03,0.024314
52,3.401124e-03,0.025740
53,3.560865e-03,0.026189
54,3.620530e-03,0.026546
55,3.703704e-03,0.026709
56,3.759575e-03,0.026580
57,3.814303e-03,0.026991
58,3.978588e-03,0.028948
59,4.216270e-03,0.029822
60,4.625135e-03,0.032758
61,4.724271e-03,0.032516
62,4.912776e-03,0.032815
63,5.015770e-03,0.032746
64,5.029213e-03,0.032750
65,5.133010e-03,0.033215
66,5.623639e-03,0.037659
67,5.639227e-03,0.037187
68,6.153148e-03,0.040485
69,6.250000e-03,0.041261
70,6.312047e-03,0.041536
71,6.317977e-03,0.041359
72,6.345300e-03,0.041583
73,6.402116e-03,0.041253
74,6.609623e-03,0.042926
75,6.951389e-03,0.043447
76,7.252112e-03,0.044664
77,7.291667e-03,0.044403
78,7.833333e-03,0.048833
79,8.184524e-03,0.050032
80,8.333333e-03,0.050031
81,8.346440e-03,0.049611
82,8.388158e-03,0.049201
83,8.409497e-03,0.048753
84,8.452699e-03,0.048333
85,8.731171e-03,0.048194
86,8.811565e-03,0.047826
87,8.894413e-03,0.047839
88,9.050926e-03,0.048165
89,9.672619e-03,0.050579
90,1.009383e-02,0.052522
91,1.034091e-02,0.053703
92,1.064241e-02,0.054620
93,1.067295e-02,0.054188
94,1.123106e-02,0.055883
95,1.134591e-02,0.056053
96,1.142739e-02,0.055938
97,1.151058e-02,0.056088
98,1.153935e-02,0.055673
99,1.177436e-02,0.056177
100,1.188937e-02,0.056645
101,1.212770e-02,0.057718
102,1.227679e-02,0.058230
103,1.260648e-02,0.059257
104,1.293615e-02,0.060639
105,1.329545e-02,0.062986
106,1.333333e-02,0.063075
107,1.334945e-02,0.062687
108,1.413690e-02,0.067514
109,1.451315e-02,0.067858
110,1.472886e-02,0.068118
111,1.485700e-02,0.068572
112,1.518099e-02,0.069004
113,1.548611e-02,0.071049
114,1.549479e-02,0.070680
115,1.570190e-02,0.072930
116,1.672010e-02,0.075897
117,1.685918e-02,0.075949
118,1.698481e-02,0.076008
119,1.755715e-02,0.078113
120,1.771922e-02,0.078233
121,1.773867e-02,0.077893
122,1.806479e-02,0.079061
123,1.813066e-02,0.079211
124,1.846591e-02,0.079238
125,1.856654e-02,0.079388
126,1.875000e-02,0.079630
127,1.875000e-02,0.079630
128,1.896711e-02,0.080531
129,1.911943e-02,0.080609
130,1.965703e-02,0.081808
131,2.083333e-02,0.084981
132,2.083333e-02,0.084981
133,2.169630e-02,0.086515
134,2.174708e-02,0.086825
135,2.183761e-02,0.086756
136,2.199315e-02,0.087456
137,2.279445e-02,0.089325
138,2.323600e-02,0.090652
139,2.343750e-02,0.090910
140,2.361111e-02,0.090807
141,2.374579e-02,0.090599
142,2.421024e-02,0.092771
143,2.487313e-02,0.094843
144,2.519231e-02,0.096528
145,2.534059e-02,0.096638
146,2.539961e-02,0.096137
147,2.541932e-02,0.095857
148,2.547722e-02,0.095855
149,2.562360e-02,0.095695
150,2.697650e-02,0.099753
151,2.700362e-02,0.099364
152,2.707403e-02,0.100033
153,2.718157e-02,0.100013
154,2.752191e-02,0.100607
155,2.769886e-02,0.100277
156,2.865349e-02,0.102170
157,2.916667e-02,0.104137
158,2.964988e-02,0.104044
159,2.974710e-02,0.104182
160,2.984423e-02,0.104362
161,2.998185e-02,0.104298
162,3.014726e-02,0.103907
163,3.025419e-02,0.103742
164,3.091931e-02,0.106293
165,3.102034e-02,0.107045
166,3.125000e-02,0.112994
167,3.125000e-02,0.112994
168,3.125000e-02,0.112994
169,3.152232e-02,0.113666
170,3.265797e-02,0.115797
171,3.422734e-02,0.117313
172,3.431312e-02,0.117605
173,3.515625e-02,0.118809
174,3.623629e-02,0.120813
175,3.701460e-02,0.122546
176,3.785761e-02,0.123108
177,3.817401e-02,0.124025
178,3.846340e-02,0.124809
179,3.954713e-02,0.126676
180,4.060614e-02,0.128200
181,4.066087e-02,0.127865
182,4.147910e-02,0.128838
183,4.154321e-02,0.128959
184,4.192575e-02,0.129505
185,4.201389e-02,0.129181
186,4.206731e-02,0.128825
187,4.562038e-02,0.134973
188,4.617915e-02,0.135992
189,4.687500e-02,0.138365
190,4.715402e-02,0.138503
191,4.716830e-02,0.138160
192,4.731812e-02,0.137849
193,4.743304e-02,0.137578
194,5.050858e-02,0.146010
195,5.068635e-02,0.146944
196,5.129630e-02,0.147495
197,5.286739e-02,0.148772
198,5.287500e-02,0.148424
199,5.323709e-02,0.148977
200,5.390625e-02,0.150895
201,5.468750e-02,0.151582
202,5.701025e-02,0.156552
203,5.794271e-02,0.157712
204,5.817586e-02,0.158257
205,5.874966e-02,0.159168
206,5.895301e-02,0.158769
207,5.947731e-02,0.158473
208,5.973709e-02,0.158495
209,6.043199e-02,0.160043
210,6.104209e-02,0.161238
211,6.159978e-02,0.162685
212,6.341688e-02,0.165158
213,6.470389e-02,0.166977
214,6.576675e-02,0.171806
215,7.125614e-02,0.178014
216,7.343750e-02,0.181650
217,7.367725e-02,0.181343
218,7.377604e-02,0.181030
219,7.390894e-02,0.180808
220,7.502298e-02,0.181852
221,7.665222e-02,0.185568
222,7.672842e-02,0.185883
223,7.754859e-02,0.187834
224,7.882722e-02,0.189567
225,7.916667e-02,0.189351
226,8.143580e-02,0.196312
227,8.463542e-02,0.203769
228,8.538246e-02,0.204011
229,8.593750e-02,0.204345
230,8.621528e-02,0.205420
231,8.749781e-02,0.206552
232,8.794304e-02,0.207703
233,9.031199e-02,0.212966
234,9.325044e-02,0.219229
235,9.542411e-02,0.223634
236,9.613000e-02,0.223424
237,9.635417e-02,0.223196
238,9.751591e-02,0.222830
239,9.821429e-02,0.222559
240,9.936573e-02,0.224815
241,1.032452e-01,0.229174
242,1.041271e-01,0.230814
243,1.057528e-01,0.230527
244,1.093750e-01,0.237984
245,1.093750e-01,0.237984
246,1.115800e-01,0.239667
247,1.116592e-01,0.239354
248,1.162760e-01,0.245482
249,1.167882e-01,0.247349
250,1.191478e-01,0.249074
251,1.228614e-01,0.252920
252,1.248162e-01,0.254488
253,1.287085e-01,0.264775
254,1.287939e-01,0.264571
255,1.344010e-01,0.270137
256,1.359799e-01,0.272455
257,1.373971e-01,0.272897
258,1.407407e-01,0.281475
259,1.463701e-01,0.288732
260,1.491051e-01,0.293373
261,1.534639e-01,0.298784
262,1.552438e-01,0.301485
263,1.673177e-01,0.316471
264,1.719231e-01,0.326955
265,1.766683e-01,0.331685
266,1.796875e-01,0.335201
267,1.816840e-01,0.336257
268,1.828437e-01,0.336571
269,1.830853e-01,0.337171
270,1.875000e-01,0.348206
271,1.914062e-01,0.352325
272,1.988360e-01,0.361925
273,1.999866e-01,0.361575
274,2.005837e-01,0.361951
275,2.017210e-01,0.363464
276,2.087901e-01,0.368929
277,2.111317e-01,0.372581
278,2.154907e-01,0.373928
279,2.204609e-01,0.380427
280,2.253224e-01,0.386279
281,2.265625e-01,0.389023
282,2.274176e-01,0.388066
283,2.286621e-01,0.391039
284,2.342669e-01,0.393984
285,2.367216e-01,0.396007
286,2.420247e-01,0.403058
287,2.487280e-01,0.412782
288,2.491297e-01,0.412380
289,2.497187e-01,0.412085
290,2.497354e-01,0.411603
291,2.518611e-01,0.413438
292,2.692207e-01,0.432365
293,2.718686e-01,0.440949
294,2.845471e-01,0.453772
295,2.917535e-01,0.457739
296,2.966949e-01,0.463691
