resample,min_pval_exp,min_pval_theta
0,2.840909e-03,1.000000e+00
1,2.066675e-03,1.000000e+00
2,3.827363e-03,1.000000e+00
3,8.237244e-04,1.000000e+00
4,5.808276e-03,1.000000e+00
5,3.757731e-04,1.000000e+00
6,2.673579e-03,1.000000e+00
7,9.909342e-04,1.000000e+00
8,2.599716e-03,1.000000e+00
9,1.100902e-04,1.000000e+00
10,1.223677e-03,1.000000e+00
11,2.599716e-03,1.000000e+00
12,1.644988e-03,1.000000e+00
13,9.282977e-03,1.000000e+00
14,2.673579e-03,1.000000e+00
15,4.411723e-04,1.000000e+00
16,5.923057e-04,1.000000e+00
17,6.432728e-03,1.000000e+00
18,2.143347e-05,1.000000e+00
19,3.904321e-03,1.000000e+00
20,3.906250e-03,1.000000e+00
21,1.883582e-04,1.000000e+00
22,7.215637e-04,1.000000e+00
23,3.738968e-04,1.000000e+00
24,7.467831e-03,1.000000e+00
25,1.767113e-03,1.000000e+00
26,3.534226e-03,1.000000e+00
27,2.929687e-04,1.000000e+00
28,4.436728e-05,1.000000e+00
29,3.146547e-03,1.000000e+00
30,8.450255e-04,1.000000e+00
31,1.135601e-04,1.000000e+00
32,1.778276e-03,1.000000e+00
33,4.457120e-03,1.000000e+00
34,2.491102e-03,1.000000e+00
35,2.176876e-03,1.000000e+00
36,3.483648e-04,1.000000e+00
37,5.104615e-04,1.000000e+00
38,5.977638e-04,1.000000e+00
39,8.307029e-04,1.000000e+00
40,7.467562e-04,1.000000e+00
41,2.040036e-03,1.000000e+00
42,3.108475e-03,1.000000e+00
43,6.397209e-04,1.000000e+00
44,2.857143e-03,1.000000e+00
45,6.951389e-03,1.000000e+00
46,3.593329e-03,1.000000e+00
47,1.878778e-03,1.000000e+00
48,2.224716e-03,1.000000e+00
49,1.410590e-03,1.000000e+00
50,3.569461e-04,1.000000e+00
51,1.786748e-03,1.000000e+00
52,7.255589e-04,1.000000e+00
53,1.215424e-03,1.000000e+00
54,2.005895e-04,1.000000e+00
55,2.270933e-03,1.000000e+00
56,8.450255e-04,1.000000e+00
57,3.632006e-03,1.000000e+00
58,1.089350e-03,1.000000e+00
59,7.218638e-03,1.000000e+00
60,7.479154e-03,1.000000e+00
61,2.843824e-03,1.000000e+00
62,8.894413e-03,1.000000e+00
63,1.114381e-03,1.000000e+00
64,3.193200e-03,1.000000e+00
65,3.632006e-03,1.000000e+00
66,3.964839e-03,1.000000e+00
67,3.193200e-03,1.000000e+00
68,1.117105e-03,1.000000e+00
69,4.361131e-04,1.000000e+00
70,2.516447e-03,1.000000e+00
71,1.266387e-03,1.000000e+00
72,8.258522e-04,1.000000e+00
73,1.385686e-03,1.000000e+00
74,1.926901e-03,1.000000e+00
75,2.742735e-03,1.000000e+00
76,7.807238e-05,1.000000e+00
77,6.148231e-04,1.000000e+00
78,3.156595e-03,1.000000e+00
79,3.978588e-03,1.000000e+00
80,6.312047e-03,1.000000e+00
81,3.946692e-03,1.000000e+00
82,4.804700e-04,1.000000e+00
83,5.026617e-03,1.000000e+00
84,8.980118e-04,1.000000e+00
85,2.760032e-04,1.000000e+00
86,2.776256e-03,1.000000e+00
87,2.343750e-03,1.000000e+00
88,2.883258e-03,1.000000e+00
89,1.385686e-03,1.000000e+00
90,2.698917e-03,1.000000e+00
91,6.535125e-04,1.000000e+00
92,2.339696e-03,1.000000e+00
93,1.367187e-03,1.000000e+00
94,6.644376e-04,1.000000e+00
95,1.705375e-04,1.000000e+00
96,4.246982e-04,1.000000e+00
97,1.385181e-03,1.000000e+00
98,4.602433e-03,1.000000e+00
99,3.865249e-03,1.000000e+00
100,2.858574e-03,1.000000e+00
101,6.436150e-04,1.000000e+00
102,3.593329e-03,1.000000e+00
103,4.341171e-03,1.000000e+00
104,1.253147e-03,1.000000e+00
105,1.385686e-03,1.000000e+00
106,1.535866e-03,1.000000e+00
107,1.280200e-03,1.000000e+00
108,1.620222e-03,1.000000e+00
109,1.249348e-03,1.000000e+00
110,2.474403e-03,1.000000e+00
111,1.365658e-02,1.000000e+00
112,6.665634e-04,1.000000e+00
113,3.400817e-03,1.000000e+00
114,1.786458e-03,1.000000e+00
115,4.796450e-03,1.000000e+00
116,3.050913e-03,1.000000e+00
117,1.174429e-03,1.000000e+00
118,2.091503e-03,1.000000e+00
119,6.520258e-04,1.000000e+00
120,2.989607e-03,1.000000e+00
121,3.183685e-03,1.000000e+00
122,7.997449e-03,1.000000e+00
123,3.183685e-03,1.000000e+00
124,2.229256e-03,1.000000e+00
125,3.255055e-03,1.000000e+00
126,7.218638e-03,1.000000e+00
127,1.510417e-03,1.000000e+00
128,2.518355e-03,1.000000e+00
129,8.718469e-04,1.000000e+00
130,5.130828e-03,1.000000e+00
131,1.020999e-03,1.000000e+00
132,4.273825e-03,1.000000e+00
133,4.199219e-03,1.000000e+00
134,2.875447e-03,1.000000e+00
135,7.218638e-03,1.000000e+00
136,9.940812e-04,1.000000e+00
137,1.013056e-03,1.000000e+00
138,3.058125e-04,1.000000e+00
139,1.878778e-03,1.000000e+00
140,6.644376e-04,1.000000e+00
141,8.980118e-04,1.000000e+00
142,3.038194e-03,1.000000e+00
143,1.786458e-03,1.000000e+00
144,1.845252e-03,1.000000e+00
145,5.356154e-03,1.000000e+00
146,5.208333e-03,1.000000e+00
147,3.046503e-03,1.000000e+00
148,1.835937e-03,1.000000e+00
149,1.139323e-03,1.000000e+00
150,2.599716e-03,1.000000e+00
151,2.599716e-03,1.000000e+00
152,3.632006e-03,1.000000e+00
153,6.665634e-04,1.000000e+00
154,9.723239e-04,1.000000e+00
155,7.255589e-04,1.000000e+00
156,2.602683e-03,1.000000e+00
157,1.063368e-03,1.000000e+00
158,3.236934e-05,1.000000e+00
159,4.975451e-03,1.000000e+00
160,8.978577e-03,1.000000e+00
161,2.500000e-03,1.000000e+00
162,7.161804e-04,1.000000e+00
163,7.952009e-04,1.000000e+00
164,2.004029e-03,1.000000e+00
165,2.928241e-04,1.000000e+00
166,2.500000e-03,1.000000e+00
167,2.807713e-03,1.000000e+00
168,6.277902e-03,1.000000e+00
169,4.403409e-03,1.000000e+00
170,1.266387e-03,1.000000e+00
171,4.058026e-03,1.000000e+00
172,1.428973e-03,1.000000e+00
173,1.284728e-03,1.000000e+00
174,1.167582e-03,1.000000e+00
175,1.568885e-03,1.000000e+00
176,2.673579e-03,1.000000e+00
177,2.840909e-03,1.000000e+00
178,1.095922e-04,1.000000e+00
179,2.068242e-03,1.000000e+00
180,1.988244e-04,1.000000e+00
181,2.989607e-03,1.000000e+00
182,1.385181e-03,1.000000e+00
183,7.832378e-04,1.000000e+00
184,5.356154e-03,1.000000e+00
185,2.698917e-03,1.000000e+00
186,3.009259e-03,1.000000e+00
187,6.111111e-04,1.000000e+00
188,2.342748e-03,1.000000e+00
189,2.602683e-03,1.000000e+00
190,2.191627e-04,1.000000e+00
191,2.153742e-03,1.000000e+00
192,4.687500e-03,1.000000e+00
193,1.498661e-04,1.000000e+00
194,8.450255e-04,1.000000e+00
195,1.767115e-03,1.000000e+00
196,3.144187e-03,1.000000e+00
197,2.776256e-03,1.000000e+00
198,2.807713e-03,1.000000e+00
199,1.844460e-03,1.000000e+00
200,4.316310e-04,1.000000e+00
201,3.038194e-03,1.000000e+00
202,2.989607e-03,1.000000e+00
