File Index,Support,Supporting Graphs,Edges
1,99,P1016-0 P1016-1 P1059-0 P1059-1 P1064-0 P107-0 P107-1 P1093-0 P1114-0 P1114-1 P114-0 P1140-0 P1140-1 P116-0 P116-1 P1170-0 P1193-0 P1200-0 P1200-1 P1229-0 P1229-1 P1243-0 P1259-0 P1298-0 P1304-0 P1304-1 P1314-0 P1314-1 P148-0 P158-0 P190-0 P209-0 P209-1 P260-0 P269-0 P269-1 P285-0 P285-1 P296-0 P298-0 P304-0 P312-0 P330-0 P330-1 P351-0 P351-1 P360-0 P380-0 P389-0 P401-0 P493-0 P509-0 P543-0 P543-1 P547-0 P547-1 P57-0 P572-0 P584-0 P584-1 P585-0 P601-0 P601-1 P604-0 P604-1 P606-0 P635-0 P635-1 P637-0 P642-0 P646-1 P655-0 P655-1 P664-0 P677-1 P70-0 P70-1 P705-0 P744-0 P747-0 P747-1 P76-0 P770-0 P80-0 P800-0 P853-0 P892-0 P892-1 P90-0 P942-0 P942-1 P946-0 P946-1 P948-0 P948-1 P980-0 P980-1 P990-0 P990-1,PIK3CA->-TP53 0->-PIK3CA
