resample,min_pval_exp,min_pval_theta
0,1.875000e-03,1.000000e+00
1,4.753787e-03,1.000000e+00
2,2.606074e-03,1.000000e+00
3,6.064593e-03,1.000000e+00
4,4.133598e-03,1.000000e+00
5,2.100003e-03,1.000000e+00
6,2.332301e-03,1.000000e+00
7,8.454853e-04,1.000000e+00
8,1.101577e-03,1.000000e+00
9,3.050742e-03,1.000000e+00
10,3.909610e-04,1.000000e+00
11,1.551082e-03,1.000000e+00
12,6.064593e-03,1.000000e+00
13,3.734447e-03,1.000000e+00
14,2.332301e-03,1.000000e+00
15,3.183763e-04,1.000000e+00
16,8.692774e-04,1.000000e+00
17,5.569996e-04,1.000000e+00
18,2.143347e-05,1.000000e+00
19,7.174061e-04,1.000000e+00
20,3.042908e-03,1.000000e+00
21,1.424760e-04,1.000000e+00
22,7.174061e-04,1.000000e+00
23,4.264090e-04,1.000000e+00
24,7.412920e-03,1.000000e+00
25,1.506650e-03,1.000000e+00
26,2.199547e-03,1.000000e+00
27,2.258709e-04,1.000000e+00
28,9.070470e-04,1.000000e+00
29,5.890440e-03,1.000000e+00
30,9.029762e-04,1.000000e+00
31,3.247360e-03,1.000000e+00
32,2.339699e-03,1.000000e+00
33,4.179527e-05,1.000000e+00
34,2.217537e-03,1.000000e+00
35,2.397960e-03,1.000000e+00
36,8.165179e-03,1.000000e+00
37,5.538681e-04,1.000000e+00
38,4.730945e-05,1.000000e+00
39,3.378176e-03,1.000000e+00
40,3.510975e-03,1.000000e+00
41,3.306411e-03,1.000000e+00
42,3.827363e-03,1.000000e+00
43,5.757511e-04,1.000000e+00
44,6.250000e-03,1.000000e+00
45,2.157188e-03,1.000000e+00
46,2.469526e-03,1.000000e+00
47,1.756326e-03,1.000000e+00
48,2.593954e-03,1.000000e+00
49,1.128472e-03,1.000000e+00
50,3.569461e-04,1.000000e+00
51,4.393342e-04,1.000000e+00
52,3.204280e-05,1.000000e+00
53,4.457143e-04,1.000000e+00
54,5.344450e-05,1.000000e+00
55,2.469526e-03,1.000000e+00
56,8.680556e-04,1.000000e+00
57,3.306411e-03,1.000000e+00
58,3.477273e-04,1.000000e+00
59,9.097918e-04,1.000000e+00
60,4.696678e-03,1.000000e+00
61,4.197283e-04,1.000000e+00
62,7.700893e-03,1.000000e+00
63,4.650314e-03,1.000000e+00
64,2.582918e-03,1.000000e+00
65,3.269231e-03,1.000000e+00
66,9.232167e-04,1.000000e+00
67,7.959254e-03,1.000000e+00
68,3.949907e-03,1.000000e+00
69,7.103127e-04,1.000000e+00
70,2.667279e-03,1.000000e+00
71,3.986619e-04,1.000000e+00
72,9.232167e-04,1.000000e+00
73,2.152538e-03,1.000000e+00
74,3.181899e-03,1.000000e+00
75,6.802823e-03,1.000000e+00
76,1.164781e-03,1.000000e+00
77,6.148231e-04,1.000000e+00
78,7.713956e-04,1.000000e+00
79,4.365680e-03,1.000000e+00
80,5.707386e-03,1.000000e+00
81,5.952381e-03,1.000000e+00
82,2.416025e-03,1.000000e+00
83,7.946491e-04,1.000000e+00
84,3.890064e-04,1.000000e+00
85,1.340569e-04,1.000000e+00
86,3.253989e-03,1.000000e+00
87,3.645833e-03,1.000000e+00
88,1.385641e-03,1.000000e+00
89,1.953125e-03,1.000000e+00
90,3.949907e-03,1.000000e+00
91,3.657195e-04,1.000000e+00
92,6.773399e-03,1.000000e+00
93,1.480941e-03,1.000000e+00
94,6.644376e-04,1.000000e+00
95,1.707700e-04,1.000000e+00
96,3.750683e-04,1.000000e+00
97,6.064593e-03,1.000000e+00
98,6.250000e-03,1.000000e+00
99,4.466146e-03,1.000000e+00
100,3.111596e-03,1.000000e+00
101,1.553320e-03,1.000000e+00
102,2.469526e-03,1.000000e+00
103,2.942308e-03,1.000000e+00
104,1.055998e-03,1.000000e+00
105,1.758470e-04,1.000000e+00
106,1.215278e-03,1.000000e+00
107,1.858067e-03,1.000000e+00
108,2.151156e-03,1.000000e+00
109,1.464512e-04,1.000000e+00
110,1.553320e-03,1.000000e+00
111,4.390281e-03,1.000000e+00
112,4.725310e-03,1.000000e+00
113,3.993056e-03,1.000000e+00
114,1.278963e-03,1.000000e+00
115,5.250850e-03,1.000000e+00
116,3.371914e-03,1.000000e+00
117,6.312958e-04,1.000000e+00
118,2.469526e-03,1.000000e+00
119,5.847000e-04,1.000000e+00
120,2.512241e-03,1.000000e+00
121,2.591912e-03,1.000000e+00
122,3.084382e-03,1.000000e+00
123,3.986619e-04,1.000000e+00
124,1.415959e-03,1.000000e+00
125,2.606074e-03,1.000000e+00
126,6.692291e-03,1.000000e+00
127,1.480941e-03,1.000000e+00
128,3.303581e-03,1.000000e+00
129,1.669457e-03,1.000000e+00
130,2.864583e-03,1.000000e+00
131,1.612103e-03,1.000000e+00
132,3.949907e-03,1.000000e+00
133,3.553990e-03,1.000000e+00
134,3.977611e-03,1.000000e+00
135,6.692291e-03,1.000000e+00
136,4.964722e-04,1.000000e+00
137,1.013056e-03,1.000000e+00
138,1.278963e-03,1.000000e+00
139,1.756326e-03,1.000000e+00
140,1.013056e-03,1.000000e+00
141,7.174061e-04,1.000000e+00
142,2.200987e-03,1.000000e+00
143,4.346183e-03,1.000000e+00
144,2.430556e-03,1.000000e+00
145,2.965927e-03,1.000000e+00
146,4.010417e-03,1.000000e+00
147,2.761302e-03,1.000000e+00
148,2.394744e-03,1.000000e+00
149,3.370944e-03,1.000000e+00
150,2.623492e-04,1.000000e+00
151,2.320943e-03,1.000000e+00
152,2.591912e-03,1.000000e+00
153,1.135775e-03,1.000000e+00
154,9.216392e-05,1.000000e+00
155,5.769500e-04,1.000000e+00
156,2.476239e-03,1.000000e+00
157,1.276042e-03,1.000000e+00
158,3.710683e-05,1.000000e+00
159,5.692398e-03,1.000000e+00
160,4.358159e-03,1.000000e+00
161,6.188702e-03,1.000000e+00
162,5.361538e-03,1.000000e+00
163,8.719176e-04,1.000000e+00
164,2.394744e-03,1.000000e+00
165,7.470069e-04,1.000000e+00
166,2.512241e-03,1.000000e+00
167,1.344444e-03,1.000000e+00
168,4.466146e-03,1.000000e+00
169,4.195602e-03,1.000000e+00
170,8.692774e-04,1.000000e+00
171,2.635816e-03,1.000000e+00
172,1.299507e-03,1.000000e+00
173,2.576089e-03,1.000000e+00
174,1.745650e-03,1.000000e+00
175,5.456349e-03,1.000000e+00
176,2.332301e-03,1.000000e+00
177,1.875000e-03,1.000000e+00
178,3.620463e-03,1.000000e+00
179,2.437066e-03,1.000000e+00
180,3.453252e-03,1.000000e+00
181,3.670073e-03,1.000000e+00
182,2.050885e-03,1.000000e+00
183,1.558890e-03,1.000000e+00
184,9.356273e-04,1.000000e+00
185,3.207237e-03,1.000000e+00
186,5.447501e-03,1.000000e+00
187,1.344444e-03,1.000000e+00
188,1.589442e-03,1.000000e+00
189,2.824856e-04,1.000000e+00
190,4.546958e-03,1.000000e+00
191,6.076414e-03,1.000000e+00
192,3.303581e-03,1.000000e+00
193,1.476097e-04,1.000000e+00
194,9.029762e-04,1.000000e+00
195,4.185089e-04,1.000000e+00
196,2.593954e-03,1.000000e+00
197,8.398437e-03,1.000000e+00
198,1.890316e-03,1.000000e+00
199,1.844460e-03,1.000000e+00
200,4.340163e-04,1.000000e+00
201,2.110043e-03,1.000000e+00
202,2.512241e-03,1.000000e+00
203,5.361538e-03,1.000000e+00
204,3.097628e-03,1.000000e+00
205,3.124272e-04,1.000000e+00
206,4.466146e-03,1.000000e+00
207,3.912580e-04,1.000000e+00
208,6.076414e-03,1.000000e+00
209,1.832592e-03,1.000000e+00
210,3.364226e-03,1.000000e+00
211,3.453252e-03,1.000000e+00
212,9.356273e-04,1.000000e+00
213,1.875000e-03,1.000000e+00
214,5.330572e-03,1.000000e+00
215,5.930916e-04,1.000000e+00
216,5.190747e-03,1.000000e+00
217,2.010091e-04,1.000000e+00
218,3.306411e-03,1.000000e+00
219,4.665169e-03,1.000000e+00
220,3.510975e-03,1.000000e+00
221,5.330572e-03,1.000000e+00
222,1.350452e-03,1.000000e+00
223,1.952930e-04,1.000000e+00
224,1.312652e-04,1.000000e+00
225,3.255208e-03,1.000000e+00
226,4.964722e-04,1.000000e+00
227,3.450441e-04,1.000000e+00
228,4.964722e-04,1.000000e+00
229,3.306411e-03,1.000000e+00
230,1.844460e-03,1.000000e+00
231,2.713778e-03,1.000000e+00
232,7.333333e-03,1.000000e+00
233,3.912580e-04,1.000000e+00
234,4.340163e-04,1.000000e+00
235,6.414474e-03,1.000000e+00
236,3.306411e-03,1.000000e+00
237,4.272528e-03,1.000000e+00
238,4.225635e-04,1.000000e+00
239,2.512241e-03,1.000000e+00
240,2.751303e-03,1.000000e+00
241,9.675055e-03,1.000000e+00
242,2.397960e-03,1.000000e+00
243,1.135775e-03,1.000000e+00
244,4.264090e-04,1.000000e+00
245,6.950629e-05,1.000000e+00
246,3.253989e-03,1.000000e+00
247,1.395217e-03,1.000000e+00
248,1.368297e-03,1.000000e+00
249,2.252948e-03,1.000000e+00
250,3.841788e-04,1.000000e+00
251,1.470274e-03,1.000000e+00
252,5.115327e-03,1.000000e+00
253,2.486745e-03,1.000000e+00
254,2.157188e-03,1.000000e+00
