trajectory,input graphs
0,P1007-0:P1080-0:P1082-0:P1090-0:P1110-0:P1128-0:P1133-0:P1149-0:P1165-0:P1224-0:P1266-0:P1283-0:P1285-0:P1287-0:P1290-0:P136-0:P175-0:P208-0:P212-0:P243-0:P25-0:P3-0:P300-0:P322-0:P331-0:P339-0:P352-0:P419-0:P421-0:P426-0:P455-0:P466-0:P48-0:P50-0:P507-0:P530-0:P534-0:P549-0:P561-0:P565-0:P592-0:P602-0:P620-0:P829-0:P912-0:P932-0:P991-0
