rank,pvalue,fdr_exp
1,4.112431e-12,0.000000
2,2.434696e-06,0.000000
3,2.659436e-06,0.000000
4,3.175031e-06,0.000000
5,8.473671e-06,0.000100
6,9.765625e-06,0.000083
7,2.002716e-05,0.000143
8,2.463871e-05,0.000500
9,4.233071e-05,0.001111
10,4.732548e-05,0.001050
11,5.149177e-05,0.000955
12,5.779056e-05,0.001042
13,6.516425e-05,0.001192
14,6.691952e-05,0.001143
15,8.659408e-05,0.001467
16,1.333002e-04,0.002656
17,1.389900e-04,0.002500
18,1.447995e-04,0.002361
19,1.988244e-04,0.003132
20,2.203320e-04,0.003375
21,2.281009e-04,0.003286
22,2.441406e-04,0.003318
23,2.549138e-04,0.003674
24,2.755819e-04,0.003604
25,2.848865e-04,0.003620
26,3.071442e-04,0.003615
27,4.613607e-04,0.005426
28,5.189938e-04,0.006000
29,5.280559e-04,0.005966
30,5.515689e-04,0.006067
31,6.226806e-04,0.006532
32,6.899351e-04,0.007359
33,6.920245e-04,0.007136
34,7.358134e-04,0.007603
35,7.761186e-04,0.007557
36,9.601322e-04,0.009417
37,9.891923e-04,0.009514
38,1.012731e-03,0.009539
39,1.128472e-03,0.010000
40,1.185152e-03,0.010287
41,1.257451e-03,0.010768
42,1.312500e-03,0.010798
43,1.525181e-03,0.011942
44,1.540509e-03,0.011875
45,1.600398e-03,0.012556
46,1.737723e-03,0.013935
47,1.745142e-03,0.013670
48,1.840733e-03,0.014365
49,1.851090e-03,0.014316
50,2.276822e-03,0.017200
51,2.549635e-03,0.018843
52,2.597222e-03,0.018981
53,2.731976e-03,0.019651
54,2.803309e-03,0.019583
55,2.923931e-03,0.020236
56,3.255208e-03,0.022027
57,3.282501e-03,0.022035
58,3.317722e-03,0.022172
59,3.391188e-03,0.022246
60,3.449968e-03,0.022142
61,3.560865e-03,0.023172
62,3.734568e-03,0.024790
63,3.779027e-03,0.024595
64,3.838668e-03,0.024789
65,4.397361e-03,0.027431
66,4.425343e-03,0.027598
67,4.633691e-03,0.028970
68,5.110201e-03,0.031897
69,5.123384e-03,0.031529
70,5.252095e-03,0.031736
71,5.418596e-03,0.031901
72,5.729167e-03,0.033104
73,6.081710e-03,0.033979
74,6.317977e-03,0.035669
75,6.386348e-03,0.035827
76,6.492541e-03,0.035803
77,6.643282e-03,0.036792
78,6.770833e-03,0.037115
79,6.797239e-03,0.037082
80,6.855191e-03,0.036825
81,7.595486e-03,0.040617
82,7.647681e-03,0.041043
83,7.875000e-03,0.042735
84,8.008502e-03,0.043101
85,8.184524e-03,0.043882
86,8.525546e-03,0.045744
87,8.670371e-03,0.045989
88,8.973340e-03,0.048449
89,9.090909e-03,0.048427
90,9.100379e-03,0.048233
91,9.479167e-03,0.049857
92,9.631628e-03,0.051168
93,9.675704e-03,0.051199
94,9.809057e-03,0.051372
95,9.920635e-03,0.051184
96,1.035431e-02,0.051859
97,1.062925e-02,0.052902
98,1.104261e-02,0.054582
99,1.137201e-02,0.055247
100,1.185345e-02,0.057460
101,1.189496e-02,0.057322
102,1.200289e-02,0.057804
103,1.309524e-02,0.062752
104,1.311161e-02,0.062639
105,1.316138e-02,0.062290
106,1.380208e-02,0.064844
107,1.388889e-02,0.064738
108,1.405556e-02,0.064940
109,1.413690e-02,0.064908
110,1.422388e-02,0.065750
111,1.441919e-02,0.065509
112,1.443281e-02,0.065112
113,1.491721e-02,0.066106
114,1.559387e-02,0.069702
115,1.562500e-02,0.070878
116,1.566659e-02,0.070776
117,1.671604e-02,0.074645
118,1.693350e-02,0.074280
119,1.728822e-02,0.074580
120,1.746032e-02,0.075254
121,1.746038e-02,0.074938
122,1.758898e-02,0.074984
123,1.809211e-02,0.077610
124,1.855684e-02,0.078931
125,1.884986e-02,0.079740
126,1.926043e-02,0.080183
127,1.980769e-02,0.082614
128,1.987221e-02,0.082488
129,2.050997e-02,0.084667
130,2.083333e-02,0.086608
131,2.099950e-02,0.087057
132,2.116263e-02,0.086879
133,2.118074e-02,0.086594
134,2.120562e-02,0.086220
135,2.122396e-02,0.085841
136,2.123229e-02,0.085739
137,2.160284e-02,0.086040
138,2.177164e-02,0.085717
139,2.178030e-02,0.085403
140,2.215909e-02,0.087921
141,2.230392e-02,0.087741
142,2.254158e-02,0.088620
143,2.291667e-02,0.090199
144,2.311143e-02,0.090490
145,2.359111e-02,0.092007
146,2.388716e-02,0.091832
147,2.427455e-02,0.093180
148,2.500000e-02,0.095358
149,2.540025e-02,0.097074
150,2.588910e-02,0.097720
151,2.604167e-02,0.097808
152,2.610537e-02,0.097559
153,2.664210e-02,0.098539
154,2.684204e-02,0.098662
155,2.699379e-02,0.098755
156,2.708333e-02,0.098987
157,2.844123e-02,0.102812
158,2.902422e-02,0.104228
159,2.942387e-02,0.105896
160,2.977741e-02,0.106894
161,3.000513e-02,0.106804
162,3.125000e-02,0.113747
163,3.125000e-02,0.113747
164,3.125000e-02,0.113747
165,3.125000e-02,0.113747
166,3.125000e-02,0.113747
167,3.125000e-02,0.113747
168,3.125000e-02,0.113747
169,3.259174e-02,0.116695
170,3.263986e-02,0.116353
171,3.495519e-02,0.119673
172,3.608832e-02,0.120750
173,3.632123e-02,0.120809
174,3.780453e-02,0.124026
175,3.788463e-02,0.124763
176,3.832971e-02,0.125128
177,3.843750e-02,0.125336
178,3.881398e-02,0.126553
179,4.054852e-02,0.129863
180,4.094786e-02,0.131422
181,4.150925e-02,0.131942
182,4.201497e-02,0.133239
183,4.217383e-02,0.132858
184,4.320631e-02,0.135073
185,4.353070e-02,0.135157
186,4.531250e-02,0.136368
187,4.572956e-02,0.137350
188,4.648920e-02,0.137614
189,4.696648e-02,0.137720
190,4.704765e-02,0.137497
191,4.884137e-02,0.139791
192,4.910714e-02,0.140625
193,4.913194e-02,0.140324
194,5.312500e-02,0.145747
195,5.448718e-02,0.150356
196,5.468750e-02,0.150117
197,5.705548e-02,0.154221
198,5.714589e-02,0.153952
199,5.757118e-02,0.154166
200,5.802557e-02,0.154640
201,5.843750e-02,0.155453
202,5.940046e-02,0.156267
203,5.943137e-02,0.156808
204,5.952825e-02,0.156863
205,5.975447e-02,0.156595
206,6.010516e-02,0.156279
207,6.052632e-02,0.156452
208,6.125248e-02,0.156639
209,6.204145e-02,0.159385
210,6.250000e-02,0.161105
211,6.348451e-02,0.163059
212,6.379529e-02,0.163915
213,6.379529e-02,0.163915
214,6.493569e-02,0.164423
215,6.837569e-02,0.172021
216,6.865758e-02,0.171836
217,6.875000e-02,0.171899
218,6.910137e-02,0.171979
219,6.928446e-02,0.171982
220,7.041667e-02,0.173534
221,7.155777e-02,0.175172
222,7.163383e-02,0.175005
223,7.211663e-02,0.176052
224,7.314789e-02,0.178542
225,7.686909e-02,0.188129
226,7.708860e-02,0.187841
227,7.745936e-02,0.188137
228,7.942708e-02,0.191456
229,8.053280e-02,0.191963
230,8.364955e-02,0.195400
231,8.430207e-02,0.195509
232,8.437500e-02,0.195198
233,8.850698e-02,0.202695
234,9.021140e-02,0.209156
235,9.418403e-02,0.218115
236,9.421181e-02,0.217782
237,9.594298e-02,0.219266
238,9.819319e-02,0.221489
239,9.947479e-02,0.223318
