resample,min_pval_exp,min_pval_theta
0,2.414773e-03,1.000000e+00
1,3.430990e-04,1.000000e+00
2,3.827363e-03,1.000000e+00
3,6.226806e-04,1.000000e+00
4,7.844694e-03,1.000000e+00
5,1.822267e-03,1.000000e+00
6,2.506590e-03,1.000000e+00
7,9.601322e-04,1.000000e+00
8,2.800926e-03,1.000000e+00
9,1.123739e-03,1.000000e+00
10,1.362280e-03,1.000000e+00
11,6.797239e-03,1.000000e+00
12,1.540509e-03,1.000000e+00
13,4.242613e-03,1.000000e+00
14,1.414202e-03,1.000000e+00
15,3.741927e-04,1.000000e+00
16,6.309478e-04,1.000000e+00
17,7.595486e-03,1.000000e+00
18,2.143347e-05,1.000000e+00
19,8.219955e-04,1.000000e+00
20,3.877528e-03,1.000000e+00
21,1.729871e-04,1.000000e+00
22,7.215637e-04,1.000000e+00
23,4.274495e-04,1.000000e+00
24,1.637578e-03,1.000000e+00
25,1.581101e-03,1.000000e+00
26,3.534226e-03,1.000000e+00
27,4.117839e-04,1.000000e+00
28,5.515689e-04,1.000000e+00
29,6.920007e-03,1.000000e+00
30,1.737723e-03,1.000000e+00
31,3.552448e-03,1.000000e+00
32,1.678839e-03,1.000000e+00
33,7.307611e-03,1.000000e+00
34,4.626196e-03,1.000000e+00
35,2.176876e-03,1.000000e+00
36,7.246245e-03,1.000000e+00
37,5.101682e-04,1.000000e+00
38,5.172331e-04,1.000000e+00
39,3.368970e-03,1.000000e+00
40,7.638889e-03,1.000000e+00
41,3.306411e-03,1.000000e+00
42,3.504902e-03,1.000000e+00
43,5.404187e-04,1.000000e+00
44,2.494518e-03,1.000000e+00
45,1.525181e-03,1.000000e+00
46,3.552448e-03,1.000000e+00
47,1.932457e-03,1.000000e+00
48,3.693182e-03,1.000000e+00
49,1.128472e-03,1.000000e+00
50,5.911540e-04,1.000000e+00
51,1.413690e-03,1.000000e+00
52,5.157829e-04,1.000000e+00
53,4.756800e-04,1.000000e+00
54,2.812958e-04,1.000000e+00
55,1.264198e-03,1.000000e+00
56,7.812500e-04,1.000000e+00
57,3.306411e-03,1.000000e+00
58,2.176876e-03,1.000000e+00
59,1.637578e-03,1.000000e+00
60,4.852980e-03,1.000000e+00
61,5.096888e-03,1.000000e+00
62,8.020833e-03,1.000000e+00
63,4.749823e-03,1.000000e+00
64,4.206731e-03,1.000000e+00
65,2.947573e-03,1.000000e+00
66,3.317722e-03,1.000000e+00
67,1.452012e-03,1.000000e+00
68,7.844769e-04,1.000000e+00
69,1.257451e-03,1.000000e+00
70,2.806821e-03,1.000000e+00
71,2.380469e-03,1.000000e+00
72,6.238726e-05,1.000000e+00
73,1.430129e-03,1.000000e+00
74,3.460481e-03,1.000000e+00
75,2.806821e-03,1.000000e+00
76,6.520258e-04,1.000000e+00
77,1.135775e-03,1.000000e+00
78,1.412832e-03,1.000000e+00
79,1.040649e-03,1.000000e+00
80,8.670371e-03,1.000000e+00
81,4.221491e-03,1.000000e+00
