resample,min_pval_exp,min_pval_theta
0,5.116959e-05,1.000000e+00
1,2.250900e-05,1.000000e+00
2,2.946128e-04,1.000000e+00
3,4.605630e-04,1.000000e+00
4,6.915474e-05,1.000000e+00
5,3.970899e-04,1.000000e+00
6,3.582451e-04,1.000000e+00
7,8.503401e-05,1.000000e+00
8,3.772076e-04,1.000000e+00
9,1.771964e-05,1.000000e+00
10,3.501055e-04,1.000000e+00
11,1.771964e-05,1.000000e+00
12,2.242026e-04,1.000000e+00
13,6.839226e-04,1.000000e+00
14,1.814339e-04,1.000000e+00
15,3.183763e-04,1.000000e+00
16,2.595156e-04,1.000000e+00
17,5.686737e-05,1.000000e+00
18,2.143347e-05,1.000000e+00
19,3.918694e-04,1.000000e+00
20,7.233796e-05,1.000000e+00
21,1.424760e-04,1.000000e+00
22,1.725991e-04,1.000000e+00
23,5.116959e-05,1.000000e+00
24,2.071552e-04,1.000000e+00
25,4.111963e-04,1.000000e+00
26,3.792069e-04,1.000000e+00
27,2.258709e-04,1.000000e+00
28,8.585165e-04,1.000000e+00
29,2.039080e-04,1.000000e+00
30,3.946053e-04,1.000000e+00
31,3.472222e-04,1.000000e+00
32,4.298567e-04,1.000000e+00
33,4.179527e-05,1.000000e+00
34,4.402960e-04,1.000000e+00
35,1.984127e-04,1.000000e+00
36,3.472222e-04,1.000000e+00
37,4.532200e-04,1.000000e+00
38,4.730945e-05,1.000000e+00
39,4.031989e-04,1.000000e+00
40,4.532200e-04,1.000000e+00
41,6.944444e-05,1.000000e+00
42,3.023432e-05,1.000000e+00
43,5.116959e-05,1.000000e+00
44,3.918694e-04,1.000000e+00
45,4.769536e-04,1.000000e+00
46,5.116959e-05,1.000000e+00
47,6.944444e-05,1.000000e+00
48,1.962197e-04,1.000000e+00
49,3.865378e-04,1.000000e+00
50,3.569461e-04,1.000000e+00
51,1.072216e-04,1.000000e+00
52,3.204280e-05,1.000000e+00
53,1.180837e-05,1.000000e+00
54,5.344450e-05,1.000000e+00
55,1.771964e-05,1.000000e+00
56,4.203043e-04,1.000000e+00
57,2.608646e-05,1.000000e+00
58,3.477273e-04,1.000000e+00
59,3.024152e-04,1.000000e+00
60,4.402960e-04,1.000000e+00
61,4.197283e-04,1.000000e+00
62,2.598033e-05,1.000000e+00
63,4.402960e-04,1.000000e+00
64,4.402960e-04,1.000000e+00
65,6.944444e-05,1.000000e+00
66,3.332223e-04,1.000000e+00
67,6.066023e-05,1.000000e+00
68,3.804287e-04,1.000000e+00
69,5.116959e-05,1.000000e+00
70,7.233796e-05,1.000000e+00
71,1.695711e-04,1.000000e+00
72,1.240079e-04,1.000000e+00
73,6.915474e-05,1.000000e+00
74,3.804287e-04,1.000000e+00
75,3.723203e-04,1.000000e+00
76,2.494925e-04,1.000000e+00
77,1.569859e-04,1.000000e+00
78,3.358880e-04,1.000000e+00
79,5.116959e-05,1.000000e+00
