rank,pvalue,fdr_exp
1,1.233699e-11,0.000000
2,2.998681e-06,0.003000
3,3.740182e-06,0.003167
4,4.607757e-06,0.002750
5,1.186795e-05,0.005800
6,1.491337e-05,0.005417
7,1.842987e-05,0.006571
8,2.250900e-05,0.006375
9,3.420455e-05,0.008056
10,3.459605e-05,0.007250
11,4.868222e-05,0.009455
12,6.147204e-05,0.019542
13,6.400275e-05,0.018577
14,6.956477e-05,0.022179
15,6.962128e-05,0.020700
16,6.964939e-05,0.019406
17,6.987847e-05,0.018382
18,1.502647e-04,0.029528
19,1.641108e-04,0.029105
20,1.701969e-04,0.030000
21,1.783080e-04,0.029333
22,1.796344e-04,0.028000
23,2.411934e-04,0.031891
24,2.441406e-04,0.030729
25,2.848865e-04,0.032280
26,2.968227e-04,0.034481
27,3.180365e-04,0.034759
28,3.186385e-04,0.033839
29,3.204925e-04,0.032707
30,3.450441e-04,0.036867
31,3.820949e-04,0.052645
32,3.843163e-04,0.051106
33,3.843163e-04,0.051106
34,4.041740e-04,0.065588
35,4.134177e-04,0.069843
36,4.242041e-04,0.072236
37,4.379651e-04,0.072378
38,4.402960e-04,0.073658
39,4.505165e-04,0.072474
40,4.648001e-04,0.085700
41,4.811119e-04,0.085695
42,5.091027e-04,0.085857
43,5.362676e-04,0.084860
44,7.440476e-04,0.103341
45,8.140008e-04,0.110156
46,8.160976e-04,0.110404
47,8.160976e-04,0.110404
48,8.454853e-04,0.110156
49,8.585165e-04,0.118735
50,8.618040e-04,0.116710
51,9.029762e-04,0.121206
52,9.789738e-04,0.124885
53,1.013056e-03,0.124057
54,1.020236e-03,0.122222
55,1.035426e-03,0.122245
56,1.101577e-03,0.125429
57,1.128472e-03,0.123623
58,1.168607e-03,0.123224
59,1.199728e-03,0.122737
60,1.260912e-03,0.155377
61,1.260912e-03,0.155377
62,1.260912e-03,0.155377
63,1.260912e-03,0.155377
64,1.260912e-03,0.155377
65,1.260912e-03,0.155377
66,1.273148e-03,0.157492
67,1.385417e-03,0.190201
68,1.427603e-03,0.188904
69,1.447457e-03,0.188014
70,1.590891e-03,0.191136
71,1.636905e-03,0.193866
72,1.659518e-03,0.192924
73,1.659714e-03,0.253797
74,1.659714e-03,0.253797
75,1.713522e-03,0.251473
76,1.718090e-03,0.248263
77,1.736111e-03,0.329974
78,1.736111e-03,0.329974
79,1.736111e-03,0.329974
80,1.736111e-03,0.329974
