trajectory,input graphs
0,P1024-1:P1080-0:P1108-0:P12-0:P1203-1:P1266-0:P1276-0:P1283-0:P1308-0:P211-0:P243-0:P322-0:P339-0:P352-0:P39-0:P421-0:P427-0:P455-0:P48-0:P50-0:P592-0:P601-0:P711-0:P718-0:P730-0:P860-0:P898-0:P928-0:P937-0:P972-0:P976-0
