rank,pvalue,fdr_theta
76,7.418949e-03,0.042250
77,7.434427e-03,0.041825
78,7.552505e-03,0.042385
79,7.647681e-03,0.043038
80,7.742878e-03,0.043556
81,7.798898e-03,0.043432
82,7.886905e-03,0.044457
83,8.172514e-03,0.045916
84,8.299317e-03,0.046161
85,8.404507e-03,0.046271
86,9.003200e-03,0.049326
87,9.038654e-03,0.049006
88,9.074098e-03,0.049136
89,9.985064e-03,0.052365
90,1.000508e-02,0.051867
91,1.002791e-02,0.051462
92,1.018471e-02,0.051826
93,1.034655e-02,0.052204
94,1.040575e-02,0.051963
95,1.051971e-02,0.052063
96,1.089220e-02,0.053526
97,1.116295e-02,0.054216
98,1.149460e-02,0.054903
99,1.156490e-02,0.054545
100,1.194394e-02,0.055290
101,1.225165e-02,0.056188
102,1.351079e-02,0.063784
103,1.379925e-02,0.064286
104,1.390929e-02,0.064183
105,1.400448e-02,0.063986
106,1.408269e-02,0.063745
107,1.435688e-02,0.064986
108,1.478081e-02,0.067273
109,1.497402e-02,0.067711
110,1.503631e-02,0.067886
111,1.545318e-02,0.069613
112,1.557814e-02,0.069665
113,1.562500e-02,0.071342
114,1.562500e-02,0.071342
115,1.597248e-02,0.073430
116,1.612657e-02,0.073496
117,1.622376e-02,0.073333
118,1.629664e-02,0.072996
119,1.676846e-02,0.074513
120,1.712219e-02,0.074796
121,1.796875e-02,0.077017
122,1.832439e-02,0.077324
123,1.842612e-02,0.077000
124,1.876458e-02,0.077621
125,1.877764e-02,0.077056
126,1.891534e-02,0.077369
127,1.900121e-02,0.077063
128,1.964705e-02,0.080320
129,1.967135e-02,0.079798
130,2.001416e-02,0.080015
131,2.025616e-02,0.080015
132,2.027715e-02,0.079674
133,2.083181e-02,0.080643
134,2.145858e-02,0.081892
135,2.258771e-02,0.085374
136,2.274763e-02,0.085474
137,2.318498e-02,0.086504
138,2.372262e-02,0.087917
139,2.457494e-02,0.090547
140,2.467556e-02,0.090382
141,2.478451e-02,0.090287
142,2.568257e-02,0.093764
143,2.570526e-02,0.093224
144,2.578307e-02,0.092830
145,2.603299e-02,0.093241
146,2.603381e-02,0.092846
147,2.604167e-02,0.093255
148,2.708333e-02,0.096493
149,2.719878e-02,0.096087
150,2.737333e-02,0.095830
151,2.829651e-02,0.098377
152,2.850446e-02,0.098845
153,2.855188e-02,0.098288
154,2.885045e-02,0.099360
155,2.905273e-02,0.099610
156,2.938375e-02,0.100785
157,3.044818e-02,0.103911
158,3.048984e-02,0.103459
159,3.073663e-02,0.104421
160,3.094802e-02,0.105491
161,3.125000e-02,0.113804
162,3.125000e-02,0.113804
163,3.125000e-02,0.113804
164,3.125000e-02,0.113804
165,3.125000e-02,0.113804
166,3.125000e-02,0.113804
167,3.125000e-02,0.113804
168,3.125000e-02,0.113804
169,3.136322e-02,0.115400
170,3.136322e-02,0.115400
171,3.143275e-02,0.116146
172,3.144785e-02,0.115555
173,3.146868e-02,0.115003
174,3.163529e-02,0.116284
175,3.183853e-02,0.116977
176,3.311150e-02,0.121866
177,3.313479e-02,0.121223
178,3.333333e-02,0.121407
179,3.511882e-02,0.125433
180,3.551641e-02,0.126653
181,3.654955e-02,0.127630
182,3.705426e-02,0.128497
183,3.794506e-02,0.129811
184,3.833097e-02,0.129918
185,3.888845e-02,0.130416
186,3.944698e-02,0.130962
187,4.072392e-02,0.132136
188,4.116419e-02,0.132011
189,4.158475e-02,0.131815
190,4.186226e-02,0.131421
191,4.357172e-02,0.133505
192,4.544063e-02,0.136073
193,4.620651e-02,0.137640
194,4.779601e-02,0.140835
195,4.815943e-02,0.141105
196,4.833609e-02,0.140816
197,4.960106e-02,0.142964
198,5.028962e-02,0.143460
199,5.142789e-02,0.146405
200,5.144700e-02,0.145717
201,5.446118e-02,0.153649
202,5.468750e-02,0.153456
203,5.468750e-02,0.153456
204,5.468750e-02,0.153456
205,5.487202e-02,0.153763
206,5.538053e-02,0.154665
207,5.555381e-02,0.154384
208,5.700136e-02,0.158548
209,5.764416e-02,0.159706
210,5.772844e-02,0.159238
211,5.843885e-02,0.160505
212,5.856496e-02,0.160118
213,5.878472e-02,0.160526
214,5.960015e-02,0.162568
215,6.024334e-02,0.163519
216,6.120182e-02,0.165576
217,6.205357e-02,0.167311
218,6.250000e-02,0.169511
219,6.473604e-02,0.174616
220,6.603957e-02,0.176139
221,6.718750e-02,0.177715
222,6.732101e-02,0.177092
223,6.849002e-02,0.178341
224,6.898641e-02,0.178533
225,6.987479e-02,0.180833
226,7.204821e-02,0.184135
227,7.275231e-02,0.185209
228,7.357097e-02,0.186989
229,7.529630e-02,0.190472
230,7.614307e-02,0.191115
231,7.657066e-02,0.191435
232,7.679298e-02,0.190946
233,8.054580e-02,0.196925
234,8.132947e-02,0.197936
235,8.139995e-02,0.197266
236,8.202125e-02,0.198220
237,8.202740e-02,0.197416
238,8.260267e-02,0.198479
239,8.263465e-02,0.197757
240,8.396333e-02,0.202115
241,8.460490e-02,0.203392
242,8.528354e-02,0.204380
243,8.608307e-02,0.204994
244,9.075309e-02,0.213158
245,9.357049e-02,0.216843
246,9.397552e-02,0.216596
247,9.603049e-02,0.220879
248,9.615803e-02,0.220272
249,9.702381e-02,0.222229
250,9.866655e-02,0.225206
251,1.002331e-01,0.226974
252,1.004184e-01,0.226284
253,1.014632e-01,0.226593
254,1.021617e-01,0.227238
255,1.055341e-01,0.233245
256,1.056548e-01,0.233113
257,1.065848e-01,0.235282
258,1.077632e-01,0.235890
259,1.093750e-01,0.244369
260,1.124099e-01,0.249885
261,1.130952e-01,0.250546
262,1.204025e-01,0.260756
263,1.225950e-01,0.262930
264,1.250777e-01,0.266044
265,1.279771e-01,0.268800
266,1.288743e-01,0.268840
267,1.366422e-01,0.279116
268,1.400601e-01,0.283425
269,1.410821e-01,0.284151
270,1.415029e-01,0.283835
271,1.422951e-01,0.284155
272,1.424764e-01,0.283460
273,1.460867e-01,0.293405
274,1.470590e-01,0.293779
275,1.488677e-01,0.295122
276,1.500000e-01,0.297464
277,1.531356e-01,0.299536
278,1.534660e-01,0.298764
279,1.628163e-01,0.309566
280,1.634585e-01,0.309716
281,1.646561e-01,0.311048
282,1.731264e-01,0.323661
283,1.735718e-01,0.323751
284,1.743059e-01,0.324148
285,1.754264e-01,0.324153
286,1.830295e-01,0.335435
287,2.031250e-01,0.369096
288,2.070694e-01,0.375304
289,2.074323e-01,0.375464
290,2.096697e-01,0.376667
291,2.123728e-01,0.380545
292,2.147135e-01,0.384615
293,2.153056e-01,0.384522
294,2.182566e-01,0.390560
295,2.211278e-01,0.396076
296,2.212362e-01,0.394892
297,2.235696e-01,0.398150
298,2.256675e-01,0.403077
299,2.263891e-01,0.403149
300,2.265625e-01,0.405286
301,2.265625e-01,0.405286
302,2.293324e-01,0.409684
303,2.321429e-01,0.413175
304,2.329224e-01,0.413380
305,2.341499e-01,0.413118
306,2.419898e-01,0.419997
307,2.545459e-01,0.431946
308,2.689513e-01,0.445628
309,2.836956e-01,0.458804
310,3.005533e-01,0.479179
311,3.099794e-01,0.486605
312,3.196296e-01,0.497407
313,3.299979e-01,0.509476
314,3.310168e-01,0.511177
315,3.341251e-01,0.516433
316,3.404948e-01,0.524513
317,3.437748e-01,0.527891
318,3.454711e-01,0.528075
319,3.518906e-01,0.536433
320,3.528310e-01,0.536303
321,3.540519e-01,0.536611
322,3.615059e-01,0.543511
323,3.623876e-01,0.544457
324,3.629597e-01,0.544836
325,3.632812e-01,0.544943
326,3.638578e-01,0.544084
327,3.645833e-01,0.544787
328,3.648602e-01,0.543520
329,3.735487e-01,0.558255
330,3.855267e-01,0.570627
331,3.903256e-01,0.573787
332,3.957747e-01,0.576346
333,4.217731e-01,0.593318
334,4.484501e-01,0.610988
335,4.506640e-01,0.612776
336,4.525132e-01,0.612999
337,4.576864e-01,0.617378
338,4.671980e-01,0.626962
339,4.691655e-01,0.630698
340,4.796667e-01,0.641103
341,4.806840e-01,0.640210
342,4.836349e-01,0.643058
343,5.000000e-01,0.661131
344,5.442144e-01,0.696334
345,5.460977e-01,0.696680
346,5.477557e-01,0.696947
347,5.501180e-01,0.698275
348,5.507245e-01,0.697029
349,6.066626e-01,0.742155
350,6.129220e-01,0.747117
351,6.132978e-01,0.745436
352,6.145806e-01,0.744815
353,6.159802e-01,0.744248
354,6.176008e-01,0.743879
355,6.196427e-01,0.743700
356,6.321931e-01,0.751712
357,6.326817e-01,0.750761
358,6.373649e-01,0.751127
359,6.513674e-01,0.759308
360,6.540476e-01,0.759447
361,6.709239e-01,0.768976
362,6.860847e-01,0.779971
363,6.951204e-01,0.783581
364,7.095890e-01,0.790832
365,7.145409e-01,0.790677
366,7.248189e-01,0.794389
367,7.455425e-01,0.808124
368,7.497289e-01,0.809958
369,7.641380e-01,0.818191
370,7.882292e-01,0.832378
371,8.118004e-01,0.850144
372,8.153667e-01,0.850862
373,8.171020e-01,0.849787
374,8.255136e-01,0.852926
375,8.278851e-01,0.851693
376,8.300808e-01,0.850703
377,8.367217e-01,0.851003
378,8.466062e-01,0.854228
379,8.518210e-01,0.855958
380,8.763367e-01,0.863795
381,8.821069e-01,0.867814
382,8.945820e-01,0.871098
383,9.129250e-01,0.878030
384,9.137809e-01,0.876693
385,9.268456e-01,0.881858
386,9.314996e-01,0.881234
387,9.500418e-01,0.886477
388,9.517704e-01,0.884576
389,9.520070e-01,0.882508
390,9.528267e-01,0.881553
391,9.648749e-01,0.884708
392,9.749840e-01,0.886856
393,9.770379e-01,0.885541
394,9.863807e-01,0.887331
395,9.863922e-01,0.885097
396,9.866066e-01,0.883109
397,9.904020e-01,0.882210
398,9.904140e-01,0.880118
399,9.905004e-01,0.878031
400,9.906067e-01,0.875872
401,9.935705e-01,0.874576
402,9.939518e-01,0.872568
403,9.949025e-01,0.870886
404,9.962687e-01,0.869162
405,9.995583e-01,0.867990
406,9.997352e-01,0.865882
407,9.999052e-01,0.863796
408,9.999101e-01,0.861685
409,9.999983e-01,0.859597
410,9.999999e-01,0.857500
411,1.000000e+00,0.855414
